date,ESP_real_estate_f1,ESP_real_estate_f2
2014-04-08,-0.9993080654864136,0.9999165506266838
2014-04-09,-0.9993080654864136,0.9999165506266838
2014-04-10,-0.9993080654864136,0.9999165506266838
2014-04-11,-0.9993080654864136,0.9999165506266838
2014-04-14,-0.9993080654864136,0.9999165506266838
2014-04-15,-0.9993080654864136,0.9999165506266838
2014-04-16,-0.9993080654864136,0.9999165506266838
2014-04-17,-0.9993080654864136,0.9999165506266838
2014-04-18,-0.9993080654864136,0.9999165506266838
2014-04-21,-0.9993080654864136,0.9999165506266838
2014-04-22,-0.9993080654864136,0.9999165506266838
2014-04-23,-0.9993080654864136,0.9999165506266838
2014-04-24,-0.9993080654864136,0.9999165506266838
2014-04-25,-0.9993080654864136,0.9999165506266838
2014-04-28,-0.9993080654864136,0.9999165506266838
2014-04-29,-0.9993080654864136,0.9999165506266838
2014-04-30,-1.0027866537536947,1.0093764219503503
2014-05-01,-0.9993138547734303,0.9999192043988349
2014-05-02,-0.9993138547734303,0.9999179540039957
2014-05-05,-0.9993138547734303,0.9999179538363244
2014-05-06,-0.9993138547734303,0.9999179538363019
2014-05-07,-0.9993138547734303,0.9999179538363019
2014-05-08,-0.9993138547734303,0.9999179538363019
2014-05-09,-0.9993138547734303,0.9999179538363019
2014-05-12,-0.9993138547734303,0.9999179538363019
2014-05-13,-0.9993138547734303,0.9999179538363019
2014-05-14,-0.9993138547734303,0.9999179538363019
2014-05-15,-0.9993138547734303,0.9999179538363019
2014-05-16,-0.9993138547734303,0.9999179538363019
2014-05-19,-0.9993138547734303,0.9999179538363019
2014-05-20,-0.9993138547734303,0.9999179538363019
2014-05-21,-0.9993138547734303,0.9999179538363019
2014-05-22,-0.9993138547734303,0.9999179538363019
2014-05-23,-0.9993138547734303,0.9999179538363019
2014-05-26,-0.9993138547734303,0.9999179538363019
2014-05-27,-0.9993138547734303,0.9999179538363019
2014-05-28,-0.9993138547734303,0.9999179538363019
2014-05-29,-0.9993138547734303,0.9999179538363019
2014-05-30,-0.9993138547734303,0.9999179538363019
2014-06-02,-1.0045951908530963,1.001379203778454
2014-06-03,-0.999322560104421,0.9999183645841815
2014-06-04,-0.999322560104421,0.999918169121644
2014-06-05,-0.999322560104421,0.9999181690954335
2014-06-06,-0.999322560104421,0.99991816909543
2014-06-09,-0.999322560104421,0.99991816909543
2014-06-10,-0.999322560104421,0.99991816909543
2014-06-11,-0.999322560104421,0.99991816909543
2014-06-12,-0.999322560104421,0.99991816909543
2014-06-13,-0.999322560104421,0.99991816909543
2014-06-16,-0.999322560104421,0.99991816909543
2014-06-17,-0.999322560104421,0.99991816909543
2014-06-18,-0.999322560104421,0.99991816909543
2014-06-19,-0.999322560104421,0.99991816909543
2014-06-20,-0.999322560104421,0.99991816909543
2014-06-23,-0.999322560104421,0.99991816909543
2014-06-24,-0.999322560104421,0.99991816909543
2014-06-25,-0.999322560104421,0.99991816909543
2014-06-26,-0.999322560104421,0.99991816909543
2014-06-27,-0.999322560104421,0.99991816909543
2014-06-30,-0.9158288361758878,1.025809833064596
2014-07-01,-0.9991659934711149,0.9999251785475286
2014-07-02,-0.9991659934711149,0.9999218378374275
2014-07-03,-0.9991659934711149,0.9999218373894577
2014-07-04,-0.9991659934711149,0.9999218373893978
2014-07-07,-0.9991659934711149,0.9999218373893978
2014-07-08,-0.9991659934711149,0.9999218373893978
2014-07-09,-0.9991659934711149,0.9999218373893978
2014-07-10,-0.9991659934711149,0.9999218373893978
2014-07-11,-0.9991659934711149,0.9999218373893978
2014-07-14,-0.9991659934711149,0.9999218373893978
2014-07-15,-0.9991659934711149,0.9999218373893978
2014-07-16,-0.9991659934711149,0.9999218373893978
2014-07-17,-0.9991659934711149,0.9999218373893978
2014-07-18,-0.9991659934711149,0.9999218373893978
2014-07-21,-0.9991659934711149,0.9999218373893978
2014-07-22,-0.9991659934711149,0.9999218373893978
2014-07-23,-0.9991659934711149,0.9999218373893978
2014-07-24,-0.9991659934711149,0.9999218373893978
2014-07-25,-0.9991659934711149,0.9999218373893978
2014-07-28,-0.9991659934711149,0.9999218373893978
2014-07-29,-0.9991659934711149,0.9999218373893978
2014-07-30,-0.9991659934711149,0.9999218373893978
2014-07-31,-1.0203231916296382,1.0142420993735484
2014-08-01,-0.9992061172577669,0.9999256776704473
2014-08-04,-0.9992061172577669,0.9999237983729864
2014-08-05,-0.9992061172577669,0.999923798120983
2014-08-06,-0.9992061172577669,0.9999237981209491
2014-08-07,-0.9992061172577669,0.9999237981209491
2014-08-08,-0.9992061172577669,0.9999237981209491
2014-08-11,-0.9992061172577669,0.9999237981209491
2014-08-12,-0.9992061172577669,0.9999237981209491
2014-08-13,-0.9992061172577669,0.9999237981209491
2014-08-14,-0.9992061172577669,0.9999237981209491
2014-08-15,-0.9992061172577669,0.9999237981209491
2014-08-18,-0.9992061172577669,0.9999237981209491
2014-08-19,-0.9992061172577669,0.9999237981209491
2014-08-20,-0.9992061172577669,0.9999237981209491
2014-08-21,-0.9992061172577669,0.9999237981209491
2014-08-22,-0.9992061172577669,0.9999237981209491
2014-08-25,-0.9992061172577669,0.9999237981209491
2014-08-26,-0.9992061172577669,0.9999237981209491
2014-08-27,-0.9992061172577669,0.9999237981209491
2014-08-28,-0.9992061172577669,0.9999237981209491
2014-08-29,-0.9992061172577669,0.9999237981209491
2014-09-01,-1.0020088760638375,1.0006249060357433
2014-09-02,-0.9992113549916224,0.9999239872376151
2014-09-03,-0.9992113549916224,0.9999238933467465
2014-09-04,-0.9992113549916224,0.9999238933341562
2014-09-05,-0.9992113549916224,0.9999238933341544
2014-09-08,-0.9992113549916224,0.9999238933341544
2014-09-09,-0.9992113549916224,0.9999238933341544
2014-09-10,-0.9992113549916224,0.9999238933341544
2014-09-11,-0.9992113549916224,0.9999238933341544
2014-09-12,-0.9992113549916224,0.9999238933341544
2014-09-15,-0.9992113549916224,0.9999238933341544
2014-09-16,-0.9992113549916224,0.9999238933341544
2014-09-17,-0.9992113549916224,0.9999238933341544
2014-09-18,-0.9992113549916224,0.9999238933341544
2014-09-19,-0.9992113549916224,0.9999238933341544
2014-09-22,-0.9992113549916224,0.9999238933341544
2014-09-23,-0.9992113549916224,0.9999238933341544
2014-09-24,-0.9992113549916224,0.9999238933341544
2014-09-25,-0.9992113549916224,0.9999238933341544
2014-09-26,-0.9992113549916224,0.9999238933341544
2014-09-29,-0.9992113549916224,0.9999238933341544
2014-09-30,-1.0090612424773848,0.9882752182310173
2014-10-01,-0.9992294687356646,0.9999206943614846
2014-10-02,-0.9992294687356646,0.9999222836742753
2014-10-03,-0.9992294687356646,0.9999222838873946
2014-10-06,-0.9992294687356646,0.9999222838874232
2014-10-07,-0.9992294687356646,0.9999222838874232
2014-10-08,-0.9992294687356646,0.9999222838874232
2014-10-09,-0.9992294687356646,0.9999222838874232
2014-10-10,-0.9992294687356646,0.9999222838874232
2014-10-13,-0.9992294687356646,0.9999222838874232
2014-10-14,-0.9992294687356646,0.9999222838874232
2014-10-15,-0.9992294687356646,0.9999222838874232
2014-10-16,-0.9992294687356646,0.9999222838874232
2014-10-17,-0.9992294687356646,0.9999222838874232
2014-10-20,-0.9992294687356646,0.9999222838874232
2014-10-21,-0.9992294687356646,0.9999222838874232
2014-10-22,-0.9992294687356646,0.9999222838874232
2014-10-23,-0.9992294687356646,0.9999222838874232
2014-10-24,-0.9992294687356646,0.9999222838874232
2014-10-27,-0.9992294687356646,0.9999222838874232
2014-10-28,-0.9992294687356646,0.9999222838874232
2014-10-29,-0.9992294687356646,0.9999222838874232
2014-10-30,-0.9992294687356646,0.9999222838874232
2014-10-31,-1.0321740428925144,1.0056529679217918
2014-11-03,-0.9992869058351489,0.9999238353117942
2014-11-04,-0.9992869058351489,0.9999230736178745
2014-11-05,-0.9992869058351489,0.9999230735157353
2014-11-06,-0.9992869058351489,0.9999230735157214
2014-11-07,-0.9992869058351489,0.9999230735157214
2014-11-10,-0.9992869058351489,0.9999230735157214
2014-11-11,-0.9992869058351489,0.9999230735157214
2014-11-12,-0.9992869058351489,0.9999230735157214
2014-11-13,-0.9992869058351489,0.9999230735157214
2014-11-14,-0.9992869058351489,0.9999230735157214
2014-11-17,-0.9992869058351489,0.9999230735157214
2014-11-18,-0.9992869058351489,0.9999230735157214
2014-11-19,-0.9992869058351489,0.9999230735157214
2014-11-20,-0.9992869058351489,0.9999230735157214
2014-11-21,-0.9992869058351489,0.9999230735157214
2014-11-24,-0.9992869058351489,0.9999230735157214
2014-11-25,-0.9992869058351489,0.9999230735157214
2014-11-26,-0.9992869058351489,0.9999230735157214
2014-11-27,-0.9992869058351489,0.9999230735157214
2014-11-28,-0.9992869058351489,0.9999230735157214
2014-12-01,-1.0395588913217295,1.0105067235373888
2014-12-02,-0.9993520254754432,0.9999259017146985
2014-12-03,-0.9993520254754432,0.9999245050904157
2014-12-04,-0.9993520254754432,0.999924504903136
2014-12-05,-0.9993520254754432,0.9999245049031109
2014-12-08,-0.9993520254754432,0.9999245049031109
2014-12-09,-0.9993520254754432,0.9999245049031109
2014-12-10,-0.9993520254754432,0.9999245049031109
2014-12-11,-0.9993520254754432,0.9999245049031109
2014-12-12,-0.9993520254754432,0.9999245049031109
2014-12-15,-0.9993520254754432,0.9999245049031109
2014-12-16,-0.9993520254754432,0.9999245049031109
2014-12-17,-0.9993520254754432,0.9999245049031109
2014-12-18,-0.9993520254754432,0.9999245049031109
2014-12-19,-0.9993520254754432,0.9999245049031109
2014-12-22,-0.9993520254754432,0.9999245049031109
2014-12-23,-0.9993520254754432,0.9999245049031109
2014-12-24,-0.9993520254754432,0.9999245049031109
2014-12-25,-0.9993520254754432,0.9999245049031109
2014-12-26,-0.9993520254754432,0.9999245049031109
2014-12-29,-0.9993520254754432,0.9999245049031109
2014-12-30,-0.9993520254754432,0.9999245049031109
2014-12-31,-1.0247715447864356,1.0200699007485738
2015-01-01,-0.9993908336265461,0.9999297569559229
2015-01-02,-0.9993908336265461,0.9999271357330276
2015-01-05,-0.9993908336265461,0.9999271353815364
2015-01-06,-0.9993908336265461,0.9999271353814894
2015-01-07,-0.9993908336265461,0.9999271353814894
2015-01-08,-0.9993908336265461,0.9999271353814894
2015-01-09,-0.9993908336265461,0.9999271353814894
2015-01-12,-0.9993908336265461,0.9999271353814894
2015-01-13,-0.9993908336265461,0.9999271353814894
2015-01-14,-0.9993908336265461,0.9999271353814894
2015-01-15,-0.9993908336265461,0.9999271353814894
2015-01-16,-0.9993908336265461,0.9999271353814894
2015-01-19,-0.9993908336265461,0.9999271353814894
2015-01-20,-0.9993908336265461,0.9999271353814894
2015-01-21,-0.9993908336265461,0.9999271353814894
2015-01-22,-0.9993908336265461,0.9999271353814894
2015-01-23,-0.9993908336265461,0.9999271353814894
2015-01-26,-0.9993908336265461,0.9999271353814894
2015-01-27,-0.9993908336265461,0.9999271353814894
2015-01-28,-0.9993908336265461,0.9999271353814894
2015-01-29,-0.9993908336265461,0.9999271353814894
2015-01-30,-0.9993908336265461,0.9999271353814894
2015-02-02,-0.9875124569602686,0.999160692619373
2015-02-03,-0.999372602325588,0.9999269333064256
2015-02-04,-0.999372602325588,0.9999270361736124
2015-02-05,-0.999372602325588,0.9999270361874065
2015-02-06,-0.999372602325588,0.9999270361874084
2015-02-09,-0.999372602325588,0.9999270361874084
2015-02-10,-0.999372602325588,0.9999270361874084
2015-02-11,-0.999372602325588,0.9999270361874084
2015-02-12,-0.999372602325588,0.9999270361874084
2015-02-13,-0.999372602325588,0.9999270361874084
2015-02-16,-0.999372602325588,0.9999270361874084
2015-02-17,-0.999372602325588,0.9999270361874084
2015-02-18,-0.999372602325588,0.9999270361874084
2015-02-19,-0.999372602325588,0.9999270361874084
2015-02-20,-0.999372602325588,0.9999270361874084
2015-02-23,-0.999372602325588,0.9999270361874084
2015-02-24,-0.999372602325588,0.9999270361874084
2015-02-25,-0.999372602325588,0.9999270361874084
2015-02-26,-0.999372602325588,0.9999270361874084
2015-02-27,-0.999372602325588,0.9999270361874084
2015-03-02,-1.0222938982410665,1.0060920897608536
2015-03-03,-0.9994068130384275,0.9999286460780474
2015-03-04,-0.9994068130384275,0.9999278271720935
2015-03-05,-0.9994068130384275,0.9999278270622824
2015-03-06,-0.9994068130384275,0.9999278270622679
2015-03-09,-0.9994068130384275,0.9999278270622679
2015-03-10,-0.9994068130384275,0.9999278270622679
2015-03-11,-0.9994068130384275,0.9999278270622679
2015-03-12,-0.9994068130384275,0.9999278270622679
2015-03-13,-0.9994068130384275,0.9999278270622679
2015-03-16,-0.9994068130384275,0.9999278270622679
2015-03-17,-0.9994068130384275,0.9999278270622679
2015-03-18,-0.9994068130384275,0.9999278270622679
2015-03-19,-0.9994068130384275,0.9999278270622679
2015-03-20,-0.9994068130384275,0.9999278270622679
2015-03-23,-0.9994068130384275,0.9999278270622679
2015-03-24,-0.9994068130384275,0.9999278270622679
2015-03-25,-0.9994068130384275,0.9999278270622679
2015-03-26,-0.9994068130384275,0.9999278270622679
2015-03-27,-0.9994068130384275,0.9999278270622679
2015-03-30,-0.9994068130384275,0.9999278270622679
2015-03-31,-0.9895322683214309,0.5493185867616776
2015-04-01,-0.9993920233297685,0.9996249544601834
2015-04-02,-0.9993920233297685,0.9997799129315307
2015-04-03,-0.9993920233297685,0.9997799337154994
2015-04-06,-0.9993920233297685,0.9997799337182864
2015-04-07,-0.9993920233297685,0.9997799337182869
2015-04-08,-0.9993920233297685,0.9997799337182869
2015-04-09,-0.9993920233297685,0.9997799337182869
2015-04-10,-0.9993920233297685,0.9997799337182869
2015-04-13,-0.9993920233297685,0.9997799337182869
2015-04-14,-0.9993920233297685,0.9997799337182869
2015-04-15,-0.9993920233297685,0.9997799337182869
2015-04-16,-0.9993920233297685,0.9997799337182869
2015-04-17,-0.9993920233297685,0.9997799337182869
2015-04-20,-0.9993920233297685,0.9997799337182869
2015-04-21,-0.9993920233297685,0.9997799337182869
2015-04-22,-0.9993920233297685,0.9997799337182869
2015-04-23,-0.9993920233297685,0.9997799337182869
2015-04-24,-0.9993920233297685,0.9997799337182869
2015-04-27,-0.9993920233297685,0.9997799337182869
2015-04-28,-0.9993920233297685,0.9997799337182869
2015-04-29,-0.9993920233297685,0.9997799337182869
2015-04-30,-1.0205929451877138,1.006248281836204
2015-05-01,-0.9994229486314361,0.9997835062707212
2015-05-04,-0.9994229486314361,0.9997826477148974
2015-05-05,-0.9994229486314361,0.9997826475997696
2015-05-06,-0.9994229486314361,0.9997826475997541
2015-05-07,-0.9994229486314361,0.9997826475997541
2015-05-08,-0.9994229486314361,0.9997826475997541
2015-05-11,-0.9994229486314361,0.9997826475997541
2015-05-12,-0.9994229486314361,0.9997826475997541
2015-05-13,-0.9994229486314361,0.9997826475997541
2015-05-14,-0.9994229486314361,0.9997826475997541
2015-05-15,-0.9994229486314361,0.9997826475997541
2015-05-18,-0.9994229486314361,0.9997826475997541
2015-05-19,-0.9994229486314361,0.9997826475997541
2015-05-20,-0.9994229486314361,0.9997826475997541
2015-05-21,-0.9994229486314361,0.9997826475997541
2015-05-22,-0.9994229486314361,0.9997826475997541
2015-05-25,-0.9994229486314361,0.9997826475997541
2015-05-26,-0.9994229486314361,0.9997826475997541
2015-05-27,-0.9994229486314361,0.9997826475997541
2015-05-28,-0.9994229486314361,0.9997826475997541
2015-05-29,-0.9994229486314361,0.9997826475997541
2015-06-01,-0.9994229486314361,0.9997826475997541
2015-06-02,-0.9994229486314361,0.9997826475997541
2015-06-03,-0.9994229486314361,0.9997826475997541
2015-06-04,-0.9994229486314361,0.9997826475997541
2015-06-05,-0.9994229486314361,0.9997826475997541
2015-06-08,-0.9994229486314361,0.9997826475997541
2015-06-09,-0.9994229486314361,0.9997826475997541
2015-06-10,-0.9994229486314361,0.9997826475997541
2015-06-11,-0.9994229486314361,0.9997826475997541
2015-06-12,-0.9994229486314361,0.9997826475997541
2015-06-15,-0.9994229486314361,0.9997826475997541
2015-06-16,-0.9994229486314361,0.9997826475997541
2015-06-17,-0.9994229486314361,0.9997826475997541
2015-06-18,-0.9994229486314361,0.9997826475997541
2015-06-19,-0.9994229486314361,0.9997826475997541
2015-06-22,-0.9994229486314361,0.9997826475997541
2015-06-23,-0.9994229486314361,0.9997826475997541
2015-06-24,-0.9994229486314361,0.9997826475997541
2015-06-25,-0.9994229486314361,0.9997826475997541
2015-06-26,-0.9994229486314361,0.9997826475997541
2015-06-29,-0.9994229486314361,0.9997826475997541
2015-06-30,-0.9408397544960054,1.091343311493134
2015-07-01,-0.9993303414057775,0.9998270295541669
2015-07-02,-0.9993303414057775,0.9998162583310461
2015-07-03,-0.9993303414057775,0.9998162568867038
2015-07-06,-0.9993303414057775,0.9998162568865102
2015-07-07,-0.9993303414057775,0.9998162568865101
2015-07-08,-0.9993303414057775,0.9998162568865101
2015-07-09,-0.9993303414057775,0.9998162568865101
2015-07-10,-0.9993303414057775,0.9998162568865101
2015-07-13,-0.9993303414057775,0.9998162568865101
2015-07-14,-0.9993303414057775,0.9998162568865101
2015-07-15,-0.9993303414057775,0.9998162568865101
2015-07-16,-0.9993303414057775,0.9998162568865101
2015-07-17,-0.9993303414057775,0.9998162568865101
2015-07-20,-0.9993303414057775,0.9998162568865101
2015-07-21,-0.9993303414057775,0.9998162568865101
2015-07-22,-0.9993303414057775,0.9998162568865101
2015-07-23,-0.9993303414057775,0.9998162568865101
2015-07-24,-0.9993303414057775,0.9998162568865101
2015-07-27,-0.9993303414057775,0.9998162568865101
2015-07-28,-0.9993303414057775,0.9998162568865101
2015-07-29,-0.9993303414057775,0.9998162568865101
2015-07-30,-0.9993303414057775,0.9998162568865101
2015-07-31,-0.968301950897129,1.0130860289989267
2015-08-03,-0.9992773632786991,0.9998225675737662
2015-08-04,-0.9992773632786991,0.9998208237915241
2015-08-05,-0.9992773632786991,0.9998208235576925
2015-08-06,-0.9992773632786991,0.9998208235576612
2015-08-07,-0.9992773632786991,0.9998208235576612
2015-08-10,-0.9992773632786991,0.9998208235576612
2015-08-11,-0.9992773632786991,0.9998208235576612
2015-08-12,-0.9992773632786991,0.9998208235576612
2015-08-13,-0.9992773632786991,0.9998208235576612
2015-08-14,-0.9992773632786991,0.9998208235576612
2015-08-17,-0.9992773632786991,0.9998208235576612
2015-08-18,-0.9992773632786991,0.9998208235576612
2015-08-19,-0.9992773632786991,0.9998208235576612
2015-08-20,-0.9992773632786991,0.9998208235576612
2015-08-21,-0.9992773632786991,0.9998208235576612
2015-08-24,-0.9992773632786991,0.9998208235576612
2015-08-25,-0.9992773632786991,0.9998208235576612
2015-08-26,-0.9992773632786991,0.9998208235576612
2015-08-27,-0.9992773632786991,0.9998208235576612
2015-08-28,-0.9992773632786991,0.9998208235576612
2015-08-31,-0.9776789615181415,0.9909145939707177
2015-09-01,-0.9992386573101912,0.9998165275985388
2015-09-02,-0.9992386573101912,0.9998177374380934
2015-09-03,-0.9992386573101912,0.9998177376003271
2015-09-04,-0.9992386573101912,0.9998177376003489
2015-09-07,-0.9992386573101912,0.9998177376003489
2015-09-08,-0.9992386573101912,0.9998177376003489
2015-09-09,-0.9992386573101912,0.9998177376003489
2015-09-10,-0.9992386573101912,0.9998177376003489
2015-09-11,-0.9992386573101912,0.9998177376003489
2015-09-14,-0.9992386573101912,0.9998177376003489
2015-09-15,-0.9992386573101912,0.9998177376003489
2015-09-16,-0.9992386573101912,0.9998177376003489
2015-09-17,-0.9992386573101912,0.9998177376003489
2015-09-18,-0.9992386573101912,0.9998177376003489
2015-09-21,-0.9992386573101912,0.9998177376003489
2015-09-22,-0.9992386573101912,0.9998177376003489
2015-09-23,-0.9992386573101912,0.9998177376003489
2015-09-24,-0.9992386573101912,0.9998177376003489
2015-09-25,-0.9992386573101912,0.9998177376003489
2015-09-28,-0.9992386573101912,0.9998177376003489
2015-09-29,-0.9992386573101912,0.9998177376003489
2015-09-30,-1.0306554834645831,0.9904595205676715
2015-10-01,-0.9992930011353375,0.9998131619684502
2015-10-02,-0.9992930011353375,0.9998144340697184
2015-10-05,-0.9992930011353375,0.999814434240301
2015-10-06,-0.9992930011353375,0.9998144342403239
2015-10-07,-0.9992930011353375,0.9998144342403239
2015-10-08,-0.9992930011353375,0.9998144342403239
2015-10-09,-0.9992930011353375,0.9998144342403239
2015-10-12,-0.9992930011353375,0.9998144342403239
2015-10-13,-0.9992930011353375,0.9998144342403239
2015-10-14,-0.9992930011353375,0.9998144342403239
2015-10-15,-0.9992930011353375,0.9998144342403239
2015-10-16,-0.9992930011353375,0.9998144342403239
2015-10-19,-0.9992930011353375,0.9998144342403239
2015-10-20,-0.9992930011353375,0.9998144342403239
2015-10-21,-0.9992930011353375,0.9998144342403239
2015-10-22,-0.9992930011353375,0.9998144342403239
2015-10-23,-0.9992930011353375,0.9998144342403239
2015-10-26,-0.9992930011353375,0.9998144342403239
2015-10-27,-0.9992930011353375,0.9998144342403239
2015-10-28,-0.9992930011353375,0.9998144342403239
2015-10-29,-0.9992930011353375,0.9998144342403239
2015-10-30,-0.9992930011353375,0.9998144342403239
2015-11-02,-1.0142434947240189,1.000768034807097
2015-11-03,-0.9993179031908082,0.9998148995963169
2015-11-04,-0.9993179031908082,0.9998147719683312
2015-11-05,-0.9993179031908082,0.9998147719512169
2015-11-06,-0.9993179031908082,0.9998147719512147
2015-11-09,-0.9993179031908082,0.9998147719512147
2015-11-10,-0.9993179031908082,0.9998147719512147
2015-11-11,-0.9993179031908082,0.9998147719512147
2015-11-12,-0.9993179031908082,0.9998147719512147
2015-11-13,-0.9993179031908082,0.9998147719512147
2015-11-16,-0.9993179031908082,0.9998147719512147
2015-11-17,-0.9993179031908082,0.9998147719512147
2015-11-18,-0.9993179031908082,0.9998147719512147
2015-11-19,-0.9993179031908082,0.9998147719512147
2015-11-20,-0.9993179031908082,0.9998147719512147
2015-11-23,-0.9993179031908082,0.9998147719512147
2015-11-24,-0.9993179031908082,0.9998147719512147
2015-11-25,-0.9993179031908082,0.9998147719512147
2015-11-26,-0.9993179031908082,0.9998147719512147
2015-11-27,-0.9993179031908082,0.9998147719512147
2015-11-30,-1.0124996694478416,1.0054832907340294
2015-12-01,-0.9993392733835186,0.9998175149724882
2015-12-02,-0.9993392733835186,0.9998167616314689
2015-12-03,-0.9993392733835186,0.9998167615304498
2015-12-04,-0.9993392733835186,0.9998167615304363
2015-12-07,-0.9993392733835186,0.9998167615304363
2015-12-08,-0.9993392733835186,0.9998167615304363
2015-12-09,-0.9993392733835186,0.9998167615304363
2015-12-10,-0.9993392733835186,0.9998167615304363
2015-12-11,-0.9993392733835186,0.9998167615304363
2015-12-14,-0.9993392733835186,0.9998167615304363
2015-12-15,-0.9993392733835186,0.9998167615304363
2015-12-16,-0.9993392733835186,0.9998167615304363
2015-12-17,-0.9993392733835186,0.9998167615304363
2015-12-18,-0.9993392733835186,0.9998167615304363
2015-12-21,-0.9993392733835186,0.9998167615304363
2015-12-22,-0.9993392733835186,0.9998167615304363
2015-12-23,-0.9993392733835186,0.9998167615304363
2015-12-24,-0.9993392733835186,0.9998167615304363
2015-12-25,-0.9993392733835186,0.9998167615304363
2015-12-28,-0.9993392733835186,0.9998167615304363
2015-12-29,-0.9993392733835186,0.9998167615304363
2015-12-30,-0.9993392733835186,0.9998167615304363
2015-12-31,-1.0382309683811994,1.006394737097219
2016-01-01,-0.9993984414766708,0.9998199144234319
2016-01-04,-0.9993984414766708,0.9998190413955523
2016-01-05,-0.9993984414766708,0.9998190412784841
2016-01-06,-0.9993984414766708,0.9998190412784682
2016-01-07,-0.9993984414766708,0.9998190412784682
2016-01-08,-0.9993984414766708,0.9998190412784682
2016-01-11,-0.9993984414766708,0.9998190412784682
2016-01-12,-0.9993984414766708,0.9998190412784682
2016-01-13,-0.9993984414766708,0.9998190412784682
2016-01-14,-0.9993984414766708,0.9998190412784682
2016-01-15,-0.9993984414766708,0.9998190412784682
2016-01-18,-0.9993984414766708,0.9998190412784682
2016-01-19,-0.9993984414766708,0.9998190412784682
2016-01-20,-0.9993984414766708,0.9998190412784682
2016-01-21,-0.9993984414766708,0.9998190412784682
2016-01-22,-0.9993984414766708,0.9998190412784682
2016-01-25,-0.9993984414766708,0.9998190412784682
2016-01-26,-0.9993984414766708,0.9998190412784682
2016-01-27,-0.9993984414766708,0.9998190412784682
2016-01-28,-0.9993984414766708,0.9998190412784682
2016-01-29,-0.9993984414766708,0.9998190412784682
2016-02-01,-0.9885207358641156,0.9925076105066042
2016-02-02,-0.9993819394876962,0.999815496739167
2016-02-03,-0.9993819394876962,0.999816487540401
2016-02-04,-0.9993819394876962,0.9998164876732625
2016-02-05,-0.9993819394876962,0.9998164876732802
2016-02-08,-0.9993819394876962,0.9998164876732802
2016-02-09,-0.9993819394876962,0.9998164876732802
2016-02-10,-0.9993819394876962,0.9998164876732802
2016-02-11,-0.9993819394876962,0.9998164876732802
2016-02-12,-0.9993819394876962,0.9998164876732802
2016-02-15,-0.9993819394876962,0.9998164876732802
2016-02-16,-0.9993819394876962,0.9998164876732802
2016-02-17,-0.9993819394876962,0.9998164876732802
2016-02-18,-0.9993819394876962,0.9998164876732802
2016-02-19,-0.9993819394876962,0.9998164876732802
2016-02-22,-0.9993819394876962,0.9998164876732802
2016-02-23,-0.9993819394876962,0.9998164876732802
2016-02-24,-0.9993819394876962,0.9998164876732802
2016-02-25,-0.9993819394876962,0.9998164876732802
2016-02-26,-0.9993819394876962,0.9998164876732802
2016-02-29,-1.001915580014509,1.0009423137229083
2016-03-01,-0.9993857895144812,0.9998170323189851
2016-03-02,-0.9993857895144812,0.9998168816789176
2016-03-03,-0.9993857895144812,0.9998168816587176
2016-03-04,-0.9993857895144812,0.9998168816587149
2016-03-07,-0.9993857895144812,0.9998168816587149
2016-03-08,-0.9993857895144812,0.9998168816587149
2016-03-09,-0.9993857895144812,0.9998168816587149
2016-03-10,-0.9993857895144812,0.9998168816587149
2016-03-11,-0.9993857895144812,0.9998168816587149
2016-03-14,-0.9993857895144812,0.9998168816587149
2016-03-15,-0.9993857895144812,0.9998168816587149
2016-03-16,-0.9993857895144812,0.9998168816587149
2016-03-17,-0.9993857895144812,0.9998168816587149
2016-03-18,-0.9993857895144812,0.9998168816587149
2016-03-21,-0.9993857895144812,0.9998168816587149
2016-03-22,-0.9993857895144812,0.9998168816587149
2016-03-23,-0.9993857895144812,0.9998168816587149
2016-03-24,-0.9993857895144812,0.9998168816587149
2016-03-25,-0.9993857895144812,0.9998168816587149
2016-03-28,-0.9993857895144812,0.9998168816587149
2016-03-29,-0.9993857895144812,0.9998168816587149
2016-03-30,-0.9993857895144812,0.9998168816587149
2016-03-31,-0.9439287235476334,0.3566477573634406
2016-04-01,-0.999294075776756,0.9981621222051693
2016-04-04,-0.999294075776756,0.9986197238445771
2016-04-05,-0.999294075776756,0.9986197852488186
2016-04-06,-0.999294075776756,0.9986197852570525
2016-04-07,-0.999294075776756,0.9986197852570536
2016-04-08,-0.999294075776756,0.9986197852570536
2016-04-11,-0.999294075776756,0.9986197852570536
2016-04-12,-0.999294075776756,0.9986197852570536
2016-04-13,-0.999294075776756,0.9986197852570536
2016-04-14,-0.999294075776756,0.9986197852570536
2016-04-15,-0.999294075776756,0.9986197852570536
2016-04-18,-0.999294075776756,0.9986197852570536
2016-04-19,-0.999294075776756,0.9986197852570536
2016-04-20,-0.999294075776756,0.9986197852570536
2016-04-21,-0.999294075776756,0.9986197852570536
2016-04-22,-0.999294075776756,0.9986197852570536
2016-04-25,-0.999294075776756,0.9986197852570536
2016-04-26,-0.999294075776756,0.9986197852570536
2016-04-27,-0.999294075776756,0.9986197852570536
2016-04-28,-0.999294075776756,0.9986197852570536
2016-04-29,-0.999294075776756,0.9986197852570536
2016-05-02,-0.9486752072135144,0.9720108720412706
