date,FRA_real_estate_f1,FRA_real_estate_f2
2014-09-15,-0.9997032026692126,0.999689850632812
2014-09-16,-0.9997032026692126,0.999689850632812
2014-09-17,-0.9997032026692126,0.999689850632812
2014-09-18,-0.9997032026692126,0.999689850632812
2014-09-19,-0.9997032026692126,0.999689850632812
2014-09-22,-0.9997032026692126,0.999689850632812
2014-09-23,-0.9997032026692126,0.999689850632812
2014-09-24,-0.9997032026692126,0.999689850632812
2014-09-25,-0.9997032026692126,0.999689850632812
2014-09-26,-0.9997032026692126,0.999689850632812
2014-09-29,-0.9997032026692126,0.999689850632812
2014-09-30,-0.9908154605681831,0.9521735324987192
2014-10-01,-0.9996363401654658,0.9996581396945216
2014-10-02,-0.9996974361212241,0.99965814141184
2014-10-03,-0.9996978536968573,0.9996581414118401
2014-10-06,-0.9996978565506209,0.9996581414118401
2014-10-07,-0.999697856570124,0.9996581414118401
2014-10-08,-0.9996978565702573,0.9996581414118401
2014-10-09,-0.9996978565702582,0.9996581414118401
2014-10-10,-0.9996978565702582,0.9996581414118401
2014-10-13,-0.9996978565702582,0.9996581414118401
2014-10-14,-0.9996978565702582,0.9996581414118401
2014-10-15,-0.9996978565702582,0.9996581414118401
2014-10-16,-0.9996978565702582,0.9996581414118401
2014-10-17,-0.9996978565702582,0.9996581414118401
2014-10-20,-0.9996978565702582,0.9996581414118401
2014-10-21,-0.9996978565702582,0.9996581414118401
2014-10-22,-0.9996978565702582,0.9996581414118401
2014-10-23,-0.9996978565702582,0.9996581414118401
2014-10-24,-0.9996978565702582,0.9996581414118401
2014-10-27,-0.9996978565702582,0.9996581414118401
2014-10-28,-0.9996978565702582,0.9996581414118401
2014-10-29,-0.9996978565702582,0.9996581414118401
2014-10-30,-0.9996978565702582,0.9996581414118401
2014-10-31,-1.011702782303048,1.08554667481588
2014-11-03,-0.9997855327564105,0.9997100746449813
2014-11-04,-0.9997055318365003,0.9997100720931883
2014-11-05,-0.9997049851666848,0.9997100720931881
2014-11-06,-0.9997049814306808,0.9997100720931881
2014-11-07,-0.9997049814051485,0.9997100720931881
2014-11-10,-0.9997049814049739,0.9997100720931881
2014-11-11,-0.9997049814049728,0.9997100720931881
2014-11-12,-0.9997049814049728,0.9997100720931881
2014-11-13,-0.9997049814049728,0.9997100720931881
2014-11-14,-0.9997049814049728,0.9997100720931881
2014-11-17,-0.9997049814049728,0.9997100720931881
2014-11-18,-0.9997049814049728,0.9997100720931881
2014-11-19,-0.9997049814049728,0.9997100720931881
2014-11-20,-0.9997049814049728,0.9997100720931881
2014-11-21,-0.9997049814049728,0.9997100720931881
2014-11-24,-0.9997049814049728,0.9997100720931881
2014-11-25,-0.9997049814049728,0.9997100720931881
2014-11-26,-0.9997049814049728,0.9997100720931881
2014-11-27,-0.9997049814049728,0.9997100720931881
2014-11-28,-0.9997049814049728,0.9997100720931881
2014-12-01,-1.02454848755,1.0588367684502813
2014-12-02,-0.9998827179359744,0.9997415357338897
2014-12-03,-0.9997202272580485,0.999741533910893
2014-12-04,-0.9997191170497906,0.999741533910893
2014-12-05,-0.9997191094625065,0.999741533910893
2014-12-08,-0.9997191094106543,0.999741533910893
2014-12-09,-0.9997191094103,0.999741533910893
2014-12-10,-0.9997191094102974,0.999741533910893
2014-12-11,-0.9997191094102974,0.999741533910893
2014-12-12,-0.9997191094102974,0.999741533910893
2014-12-15,-0.9997191094102974,0.999741533910893
2014-12-16,-0.9997191094102974,0.999741533910893
2014-12-17,-0.9997191094102974,0.999741533910893
2014-12-18,-0.9997191094102974,0.999741533910893
2014-12-19,-0.9997191094102974,0.999741533910893
2014-12-22,-0.9997191094102974,0.999741533910893
2014-12-23,-0.9997191094102974,0.999741533910893
2014-12-24,-0.9997191094102974,0.999741533910893
2014-12-25,-0.9997191094102974,0.999741533910893
2014-12-26,-0.9997191094102974,0.999741533910893
2014-12-29,-0.9997191094102974,0.999741533910893
2014-12-30,-0.9997191094102974,0.999741533910893
2014-12-31,-1.0760437268618004,0.8584266589302034
2015-01-01,-1.0002250753185469,0.9996494798763983
2015-01-02,-0.9997607229944218,0.9996494858583937
2015-01-05,-0.999757551779565,0.9996494858583939
2015-01-06,-0.999757530107206,0.9996494858583939
2015-01-07,-0.9997575299590946,0.9996494858583939
2015-01-08,-0.9997575299580823,0.9996494858583939
2015-01-09,-0.9997575299580754,0.9996494858583939
2015-01-12,-0.9997575299580754,0.9996494858583939
2015-01-13,-0.9997575299580754,0.9996494858583939
2015-01-14,-0.9997575299580754,0.9996494858583939
2015-01-15,-0.9997575299580754,0.9996494858583939
2015-01-16,-0.9997575299580754,0.9996494858583939
2015-01-19,-0.9997575299580754,0.9996494858583939
2015-01-20,-0.9997575299580754,0.9996494858583939
2015-01-21,-0.9997575299580754,0.9996494858583939
2015-01-22,-0.9997575299580754,0.9996494858583939
2015-01-23,-0.9997575299580754,0.9996494858583939
2015-01-26,-0.9997575299580754,0.9996494858583939
2015-01-27,-0.9997575299580754,0.9996494858583939
2015-01-28,-0.9997575299580754,0.9996494858583939
2015-01-29,-0.9997575299580754,0.9996494858583939
2015-01-30,-0.9997575299580754,0.9996494858583939
2015-02-02,-1.049881462080863,0.967273388716388
2015-02-03,-1.000098553305478,0.9996256420396921
2015-02-04,-0.9997822973420469,0.9996256431822069
2015-02-05,-0.9997801370429416,0.999625643182207
2015-02-06,-0.9997801222792463,0.999625643182207
2015-02-09,-0.9997801221783494,0.999625643182207
2015-02-10,-0.99978012217766,0.999625643182207
2015-02-11,-0.9997801221776552,0.999625643182207
2015-02-12,-0.9997801221776552,0.999625643182207
2015-02-13,-0.9997801221776552,0.999625643182207
2015-02-16,-0.9997801221776552,0.999625643182207
2015-02-17,-0.9997801221776552,0.999625643182207
2015-02-18,-0.9997801221776552,0.999625643182207
2015-02-19,-0.9997801221776552,0.999625643182207
2015-02-20,-0.9997801221776552,0.999625643182207
2015-02-23,-0.9997801221776552,0.999625643182207
2015-02-24,-0.9997801221776552,0.999625643182207
2015-02-25,-0.9997801221776552,0.999625643182207
2015-02-26,-0.9997801221776552,0.999625643182207
2015-02-27,-0.9997801221776552,0.999625643182207
2015-03-02,-1.0120349590033575,1.0380136725452822
2015-03-03,-0.9998676245332282,0.9996528061550631
2015-03-04,-0.9997859750809415,0.9996528049363517
2015-03-05,-0.999785417147603,0.9996528049363517
2015-03-06,-0.9997854133346231,0.9996528049363517
2015-03-09,-0.9997854133085647,0.9996528049363517
2015-03-10,-0.9997854133083866,0.9996528049363517
2015-03-11,-0.9997854133083853,0.9996528049363517
2015-03-12,-0.9997854133083853,0.9996528049363517
2015-03-13,-0.9997854133083853,0.9996528049363517
2015-03-16,-0.9997854133083853,0.9996528049363517
2015-03-17,-0.9997854133083853,0.9996528049363517
2015-03-18,-0.9997854133083853,0.9996528049363517
2015-03-19,-0.9997854133083853,0.9996528049363517
2015-03-20,-0.9997854133083853,0.9996528049363517
2015-03-23,-0.9997854133083853,0.9996528049363517
2015-03-24,-0.9997854133083853,0.9996528049363517
2015-03-25,-0.9997854133083853,0.9996528049363517
2015-03-26,-0.9997854133083853,0.9996528049363517
2015-03-27,-0.9997854133083853,0.9996528049363517
2015-03-30,-0.9997854133083853,0.9996528049363517
2015-03-31,-1.1499713054596234,3.19381417268508
2015-04-01,-1.000672680971392,0.9999659710183633
2015-04-02,-0.9998434893561736,0.99996595586132
2015-04-03,-0.9998378296508484,0.9999659558613194
2015-04-06,-0.9998377909720738,0.9999659558613194
2015-04-07,-0.9998377907077386,0.9999659558613194
2015-04-08,-0.9998377907059322,0.9999659558613194
2015-04-09,-0.9998377907059197,0.9999659558613194
2015-04-10,-0.9998377907059195,0.9999659558613194
2015-04-13,-0.9998377907059195,0.9999659558613194
2015-04-14,-0.9998377907059195,0.9999659558613194
2015-04-15,-0.9998377907059195,0.9999659558613194
2015-04-16,-0.9998377907059195,0.9999659558613194
2015-04-17,-0.9998377907059195,0.9999659558613194
2015-04-20,-0.9998377907059195,0.9999659558613194
2015-04-21,-0.9998377907059195,0.9999659558613194
2015-04-22,-0.9998377907059195,0.9999659558613194
2015-04-23,-0.9998377907059195,0.9999659558613194
2015-04-24,-0.9998377907059195,0.9999659558613194
2015-04-27,-0.9998377907059195,0.9999659558613194
2015-04-28,-0.9998377907059195,0.9999659558613194
2015-04-29,-0.9998377907059195,0.9999659558613194
2015-04-30,-1.021492188932215,1.0369833835197106
2015-05-01,-0.9999878970254172,0.9999683429753654
2015-05-04,-0.9998455726992647,0.9999683417971141
2015-05-05,-0.999844600246805,0.9999683417971141
2015-05-06,-0.999844593600958,0.9999683417971141
2015-05-07,-0.9998445935555396,0.9999683417971141
2015-05-08,-0.999844593555229,0.9999683417971141
2015-05-11,-0.999844593555227,0.9999683417971141
2015-05-12,-0.999844593555227,0.9999683417971141
2015-05-13,-0.999844593555227,0.9999683417971141
2015-05-14,-0.999844593555227,0.9999683417971141
2015-05-15,-0.999844593555227,0.9999683417971141
2015-05-18,-0.999844593555227,0.9999683417971141
2015-05-19,-0.999844593555227,0.9999683417971141
2015-05-20,-0.999844593555227,0.9999683417971141
2015-05-21,-0.999844593555227,0.9999683417971141
2015-05-22,-0.999844593555227,0.9999683417971141
2015-05-25,-0.999844593555227,0.9999683417971141
2015-05-26,-0.999844593555227,0.9999683417971141
2015-05-27,-0.999844593555227,0.9999683417971141
2015-05-28,-0.999844593555227,0.9999683417971141
2015-05-29,-0.999844593555227,0.9999683417971141
2015-06-01,-1.0178694371078563,1.019503240945624
2015-06-02,-0.9999699650659237,0.9999695433622875
2015-06-03,-0.9998508670196923,0.9999695427245111
2015-06-04,-0.9998500532357532,0.9999695427245111
2015-06-05,-0.9998500476742629,0.9999695427245111
2015-06-08,-0.999850047636255,0.9999695427245111
2015-06-09,-0.9998500476359953,0.9999695427245111
2015-06-10,-0.9998500476359934,0.9999695427245111
2015-06-11,-0.9998500476359934,0.9999695427245111
2015-06-12,-0.9998500476359934,0.9999695427245111
2015-06-15,-0.9998500476359934,0.9999695427245111
2015-06-16,-0.9998500476359934,0.9999695427245111
2015-06-17,-0.9998500476359934,0.9999695427245111
2015-06-18,-0.9998500476359934,0.9999695427245111
2015-06-19,-0.9998500476359934,0.9999695427245111
2015-06-22,-0.9998500476359934,0.9999695427245111
2015-06-23,-0.9998500476359934,0.9999695427245111
2015-06-24,-0.9998500476359934,0.9999695427245111
2015-06-25,-0.9998500476359934,0.9999695427245111
2015-06-26,-0.9998500476359934,0.9999695427245111
2015-06-29,-0.9998500476359934,0.9999695427245111
2015-06-30,-1.0071626991329152,1.0219984932121435
2015-07-01,-0.999901638503498,0.9999708415452605
2015-07-02,-0.9998525544980814,0.9999708408286783
2015-07-03,-0.9998522190769674,0.9999708408286783
2015-07-06,-0.9998522167846605,0.9999708408286783
2015-07-07,-0.9998522167689946,0.9999708408286783
2015-07-08,-0.9998522167688875,0.9999708408286783
2015-07-09,-0.9998522167688868,0.9999708408286783
2015-07-10,-0.9998522167688868,0.9999708408286783
2015-07-13,-0.9998522167688868,0.9999708408286783
2015-07-14,-0.9998522167688868,0.9999708408286783
2015-07-15,-0.9998522167688868,0.9999708408286783
2015-07-16,-0.9998522167688868,0.9999708408286783
2015-07-17,-0.9998522167688868,0.9999708408286783
2015-07-20,-0.9998522167688868,0.9999708408286783
2015-07-21,-0.9998522167688868,0.9999708408286783
2015-07-22,-0.9998522167688868,0.9999708408286783
2015-07-23,-0.9998522167688868,0.9999708408286783
2015-07-24,-0.9998522167688868,0.9999708408286783
2015-07-27,-0.9998522167688868,0.9999708408286783
2015-07-28,-0.9998522167688868,0.9999708408286783
2015-07-29,-0.9998522167688868,0.9999708408286783
2015-07-30,-0.9998522167688868,0.9999708408286783
2015-07-31,-1.0062660796725826,1.0043719436524308
2015-08-03,-0.9998974994420816,0.9999710958113819
2015-08-04,-0.9998543909036064,0.9999710956644409
2015-08-05,-0.9998540963138642,0.9999710956644409
2015-08-06,-0.9998540943006036,0.9999710956644409
2015-08-07,-0.9998540942868447,0.9999710956644409
2015-08-10,-0.9998540942867506,0.9999710956644409
2015-08-11,-0.9998540942867499,0.9999710956644409
2015-08-12,-0.9998540942867499,0.9999710956644409
2015-08-13,-0.9998540942867499,0.9999710956644409
2015-08-14,-0.9998540942867499,0.9999710956644409
2015-08-17,-0.9998540942867499,0.9999710956644409
2015-08-18,-0.9998540942867499,0.9999710956644409
2015-08-19,-0.9998540942867499,0.9999710956644409
2015-08-20,-0.9998540942867499,0.9999710956644409
2015-08-21,-0.9998540942867499,0.9999710956644409
2015-08-24,-0.9998540942867499,0.9999710956644409
2015-08-25,-0.9998540942867499,0.9999710956644409
2015-08-26,-0.9998540942867499,0.9999710956644409
2015-08-27,-0.9998540942867499,0.9999710956644409
2015-08-28,-0.9998540942867499,0.9999710956644409
2015-08-31,-0.9923651547849955,0.9919717703887011
2015-09-01,-0.9998001426215889,0.9999706276216517
2015-09-02,-0.9998515306434363,0.9999706278937522
2015-09-03,-0.9998518818626049,0.9999706278937522
2015-09-04,-0.99985188426288,0.9999706278937522
2015-09-07,-0.9998518842792838,0.9999706278937522
2015-09-08,-0.9998518842793959,0.9999706278937522
2015-09-09,-0.9998518842793968,0.9999706278937522
2015-09-10,-0.9998518842793968,0.9999706278937522
2015-09-11,-0.9998518842793968,0.9999706278937522
2015-09-14,-0.9998518842793968,0.9999706278937522
2015-09-15,-0.9998518842793968,0.9999706278937522
2015-09-16,-0.9998518842793968,0.9999706278937522
2015-09-17,-0.9998518842793968,0.9999706278937522
2015-09-18,-0.9998518842793968,0.9999706278937522
2015-09-21,-0.9998518842793968,0.9999706278937522
2015-09-22,-0.9998518842793968,0.9999706278937522
2015-09-23,-0.9998518842793968,0.9999706278937522
2015-09-24,-0.9998518842793968,0.9999706278937522
2015-09-25,-0.9998518842793968,0.9999706278937522
2015-09-28,-0.9998518842793968,0.9999706278937522
2015-09-29,-0.9998518842793968,0.9999706278937522
2015-09-30,-0.9510842385013925,0.9805922323913983
2015-10-01,-0.9994772695575245,0.9999694555508047
2015-10-02,-0.9998338540050956,0.9999694562215014
2015-10-05,-0.9998362922592126,0.9999694562215014
2015-10-06,-0.9998363089225952,0.9999694562215014
2015-10-07,-0.9998363090364748,0.9999694562215014
2015-10-08,-0.9998363090372531,0.9999694562215014
2015-10-09,-0.9998363090372583,0.9999694562215014
2015-10-12,-0.9998363090372583,0.9999694562215014
2015-10-13,-0.9998363090372583,0.9999694562215014
2015-10-14,-0.9998363090372583,0.9999694562215014
2015-10-15,-0.9998363090372583,0.9999694562215014
2015-10-16,-0.9998363090372583,0.9999694562215014
2015-10-19,-0.9998363090372583,0.9999694562215014
2015-10-20,-0.9998363090372583,0.9999694562215014
2015-10-21,-0.9998363090372583,0.9999694562215014
2015-10-22,-0.9998363090372583,0.9999694562215014
2015-10-23,-0.9998363090372583,0.9999694562215014
2015-10-26,-0.9998363090372583,0.9999694562215014
2015-10-27,-0.9998363090372583,0.9999694562215014
2015-10-28,-0.9998363090372583,0.9999694562215014
2015-10-29,-0.9998363090372583,0.9999694562215014
2015-10-30,-0.9998363090372583,0.9999694562215014
2015-11-02,-0.9666192741934801,1.0041853191166303
2015-11-03,-0.999586195635918,0.9999697121405334
2015-11-04,-0.9998232367645189,0.9999697119997386
2015-11-05,-0.9998248573122547,0.9999697119997386
2015-11-06,-0.9998248683872993,0.9999697119997386
2015-11-09,-0.9998248684629877,0.9999697119997386
2015-11-10,-0.9998248684635049,0.9999697119997386
2015-11-11,-0.9998248684635085,0.9999697119997386
2015-11-12,-0.9998248684635085,0.9999697119997386
2015-11-13,-0.9998248684635085,0.9999697119997386
2015-11-16,-0.9998248684635085,0.9999697119997386
2015-11-17,-0.9998248684635085,0.9999697119997386
2015-11-18,-0.9998248684635085,0.9999697119997386
2015-11-19,-0.9998248684635085,0.9999697119997386
2015-11-20,-0.9998248684635085,0.9999697119997386
2015-11-23,-0.9998248684635085,0.9999697119997386
2015-11-24,-0.9998248684635085,0.9999697119997386
2015-11-25,-0.9998248684635085,0.9999697119997386
2015-11-26,-0.9998248684635085,0.9999697119997386
2015-11-27,-0.9998248684635085,0.9999697119997386
2015-11-30,-0.9752107580975099,0.9754037482758446
2015-12-01,-0.9996413923447419,0.9999681671947009
2015-12-02,-0.9998147256991923,0.9999681680517566
2015-12-03,-0.999815910590359,0.9999681680517567
2015-12-04,-0.9998159186880619,0.9999681680517567
2015-12-07,-0.9998159187434026,0.9999681680517567
2015-12-08,-0.9998159187437807,0.9999681680517567
2015-12-09,-0.9998159187437834,0.9999681680517567
2015-12-10,-0.9998159187437834,0.9999681680517567
2015-12-11,-0.9998159187437834,0.9999681680517567
2015-12-14,-0.9998159187437834,0.9999681680517567
2015-12-15,-0.9998159187437834,0.9999681680517567
2015-12-16,-0.9998159187437834,0.9999681680517567
2015-12-17,-0.9998159187437834,0.9999681680517567
2015-12-18,-0.9998159187437834,0.9999681680517567
2015-12-21,-0.9998159187437834,0.9999681680517567
2015-12-22,-0.9998159187437834,0.9999681680517567
2015-12-23,-0.9998159187437834,0.9999681680517567
2015-12-24,-0.9998159187437834,0.9999681680517567
2015-12-25,-0.9998159187437834,0.9999681680517567
2015-12-28,-0.9998159187437834,0.9999681680517567
2015-12-29,-0.9998159187437834,0.9999681680517567
2015-12-30,-0.9998159187437834,0.9999681680517567
2015-12-31,-1.0385294314346631,1.0340019526010569
2016-01-01,-1.0000793582586494,0.9999702289905227
2016-01-04,-0.9998310913877521,0.9999702279025708
2016-01-05,-0.9998293953382283,0.9999702279025708
2016-01-06,-0.999829383747252,0.9999702279025708
2016-01-07,-0.9998293836680379,0.9999702279025708
2016-01-08,-0.9998293836674964,0.9999702279025708
2016-01-11,-0.9998293836674927,0.9999702279025708
2016-01-12,-0.9998293836674927,0.9999702279025708
2016-01-13,-0.9998293836674927,0.9999702279025708
2016-01-14,-0.9998293836674927,0.9999702279025708
2016-01-15,-0.9998293836674927,0.9999702279025708
2016-01-18,-0.9998293836674927,0.9999702279025708
2016-01-19,-0.9998293836674927,0.9999702279025708
2016-01-20,-0.9998293836674927,0.9999702279025708
2016-01-21,-0.9998293836674927,0.9999702279025708
2016-01-22,-0.9998293836674927,0.9999702279025708
2016-01-25,-0.9998293836674927,0.9999702279025708
2016-01-26,-0.9998293836674927,0.9999702279025708
2016-01-27,-0.9998293836674927,0.9999702279025708
2016-01-28,-0.9998293836674927,0.9999702279025708
2016-01-29,-0.9998293836674927,0.9999702279025708
2016-02-01,-1.0138595770734726,0.9953327500486898
2016-02-02,-0.999927957359497,0.9999699498328075
2016-02-03,-0.9998347135072535,0.999969949989754
2016-02-04,-0.9998340763573205,0.999969949989754
2016-02-05,-0.9998340720029656,0.999969949989754
2016-02-08,-0.9998340719732075,0.999969949989754
2016-02-09,-0.9998340719730041,0.999969949989754
2016-02-10,-0.9998340719730027,0.999969949989754
2016-02-11,-0.9998340719730027,0.999969949989754
2016-02-12,-0.9998340719730027,0.999969949989754
2016-02-15,-0.9998340719730027,0.999969949989754
2016-02-16,-0.9998340719730027,0.999969949989754
2016-02-17,-0.9998340719730027,0.999969949989754
2016-02-18,-0.9998340719730027,0.999969949989754
2016-02-19,-0.9998340719730027,0.999969949989754
2016-02-22,-0.9998340719730027,0.999969949989754
2016-02-23,-0.9998340719730027,0.999969949989754
2016-02-24,-0.9998340719730027,0.999969949989754
2016-02-25,-0.9998340719730027,0.999969949989754
2016-02-26,-0.9998340719730027,0.999969949989754
2016-02-29,-1.0131396714164687,1.0135635540143588
2016-03-01,-0.9999275326890388,0.9999707506103975
2016-03-02,-0.9998390096711054,0.9999707501626948
2016-03-03,-0.9998384047750637,0.9999707501626948
2016-03-04,-0.9998384006411354,0.9999707501626948
2016-03-07,-0.9998384006128836,0.9999707501626948
2016-03-08,-0.9998384006126905,0.9999707501626948
2016-03-09,-0.9998384006126892,0.9999707501626948
2016-03-10,-0.9998384006126892,0.9999707501626948
2016-03-11,-0.9998384006126892,0.9999707501626948
2016-03-14,-0.9998384006126892,0.9999707501626948
2016-03-15,-0.9998384006126892,0.9999707501626948
2016-03-16,-0.9998384006126892,0.9999707501626948
2016-03-17,-0.9998384006126892,0.9999707501626948
2016-03-18,-0.9998384006126892,0.9999707501626948
2016-03-21,-0.9998384006126892,0.9999707501626948
2016-03-22,-0.9998384006126892,0.9999707501626948
2016-03-23,-0.9998384006126892,0.9999707501626948
2016-03-24,-0.9998384006126892,0.9999707501626948
2016-03-25,-0.9998384006126892,0.9999707501626948
2016-03-28,-0.9998384006126892,0.9999707501626948
2016-03-29,-0.9998384006126892,0.9999707501626948
2016-03-30,-0.9998384006126892,0.9999707501626948
2016-03-31,-1.0451598613397108,1.1859515554854885
2016-04-01,-1.000142030058997,0.9999792046802628
2016-04-04,-0.9998540892341745,0.9999791998231501
2016-04-05,-0.9998521222675567,0.99997919982315
2016-04-06,-0.9998521088251107,0.99997919982315
2016-04-07,-0.9998521087332433,0.99997919982315
2016-04-08,-0.9998521087326155,0.99997919982315
2016-04-11,-0.9998521087326113,0.99997919982315
2016-04-12,-0.9998521087326113,0.99997919982315
2016-04-13,-0.9998521087326113,0.99997919982315
2016-04-14,-0.9998521087326113,0.99997919982315
2016-04-15,-0.9998521087326113,0.99997919982315
2016-04-18,-0.9998521087326113,0.99997919982315
2016-04-19,-0.9998521087326113,0.99997919982315
2016-04-20,-0.9998521087326113,0.99997919982315
2016-04-21,-0.9998521087326113,0.99997919982315
2016-04-22,-0.9998521087326113,0.99997919982315
2016-04-25,-0.9998521087326113,0.99997919982315
2016-04-26,-0.9998521087326113,0.99997919982315
2016-04-27,-0.9998521087326113,0.99997919982315
2016-04-28,-0.9998521087326113,0.99997919982315
2016-04-29,-0.9998521087326113,0.99997919982315
2016-05-02,-1.015669276506766,1.0242844582487316
2016-05-03,-0.9999622495494256,0.9999801752490791
2016-05-04,-0.9998573995581782,0.99998017446106
2016-05-05,-0.9998566831142249,0.99998017446106
2016-05-06,-0.9998566782179663,0.99998017446106
2016-05-09,-0.9998566781845046,0.99998017446106
2016-05-10,-0.9998566781842759,0.99998017446106
2016-05-11,-0.9998566781842745,0.99998017446106
2016-05-12,-0.9998566781842745,0.99998017446106
2016-05-13,-0.9998566781842745,0.99998017446106
2016-05-16,-0.9998566781842745,0.99998017446106
2016-05-17,-0.9998566781842745,0.99998017446106
2016-05-18,-0.9998566781842745,0.99998017446106
2016-05-19,-0.9998566781842745,0.99998017446106
2016-05-20,-0.9998566781842745,0.99998017446106
2016-05-23,-0.9998566781842745,0.99998017446106
2016-05-24,-0.9998566781842745,0.99998017446106
2016-05-25,-0.9998566781842745,0.99998017446106
2016-05-26,-0.9998566781842745,0.99998017446106
2016-05-27,-0.9998566781842745,0.99998017446106
2016-05-30,-0.9998566781842745,0.99998017446106
2016-05-31,-1.0270674699272713,1.0242713094752194
2016-06-01,-1.0000428078993444,0.999981103662059
2016-06-02,-0.9998653908675753,0.9999811028744804
2016-06-03,-0.9998641787031392,0.9999811028744802
2016-06-06,-0.999864170419077,0.9999811028744802
2016-06-07,-0.999864170362463,0.9999811028744802
2016-06-08,-0.999864170362076,0.9999811028744802
2016-06-09,-0.9998641703620733,0.9999811028744802
2016-06-10,-0.9998641703620733,0.9999811028744802
2016-06-13,-0.9998641703620733,0.9999811028744802
2016-06-14,-0.9998641703620733,0.9999811028744802
2016-06-15,-0.9998641703620733,0.9999811028744802
2016-06-16,-0.9998641703620733,0.9999811028744802
2016-06-17,-0.9998641703620733,0.9999811028744802
2016-06-20,-0.9998641703620733,0.9999811028744802
2016-06-21,-0.9998641703620733,0.9999811028744802
2016-06-22,-0.9998641703620733,0.9999811028744802
2016-06-23,-0.9998641703620733,0.9999811028744802
2016-06-24,-0.9998641703620733,0.9999811028744802
2016-06-27,-0.9998641703620733,0.9999811028744802
2016-06-28,-0.9998641703620733,0.9999811028744802
2016-06-29,-0.9998641703620733,0.9999811028744802
2016-06-30,-1.0270482815394164,1.0663585340938155
2016-07-01,-1.0000497359985767,0.9999833822506997
2016-07-04,-0.9998724835986141,0.999983380223809
2016-07-05,-0.9998712725586867,0.999983380223809
2016-07-06,-0.9998712642823098,0.999983380223809
2016-07-07,-0.999871264225748,0.999983380223809
2016-07-08,-0.9998712642253613,0.999983380223809
2016-07-11,-0.9998712642253587,0.999983380223809
2016-07-12,-0.9998712642253587,0.999983380223809
2016-07-13,-0.9998712642253587,0.999983380223809
2016-07-14,-0.9998712642253587,0.999983380223809
2016-07-15,-0.9998712642253587,0.999983380223809
2016-07-18,-0.9998712642253587,0.999983380223809
2016-07-19,-0.9998712642253587,0.999983380223809
2016-07-20,-0.9998712642253587,0.999983380223809
2016-07-21,-0.9998712642253587,0.999983380223809
2016-07-22,-0.9998712642253587,0.999983380223809
2016-07-25,-0.9998712642253587,0.999983380223809
2016-07-26,-0.9998712642253587,0.999983380223809
2016-07-27,-0.9998712642253587,0.999983380223809
2016-07-28,-0.9998712642253587,0.999983380223809
2016-07-29,-0.9998712642253587,0.999983380223809
2016-08-01,-1.0170724270558946,1.0170180343772606
2016-08-02,-0.9999901621967832,0.99998393231965
2016-08-03,-0.9998763640323791,0.9999839317614402
2016-08-04,-0.9998755864557262,0.9999839317614402
2016-08-05,-0.9998755811416802,0.9999839317614402
2016-08-08,-0.9998755811053635,0.9999839317614402
2016-08-09,-0.9998755811051153,0.9999839317614402
2016-08-10,-0.9998755811051135,0.9999839317614402
2016-08-11,-0.9998755811051135,0.9999839317614402
2016-08-12,-0.9998755811051135,0.9999839317614402
2016-08-15,-0.9998755811051135,0.9999839317614402
2016-08-16,-0.9998755811051135,0.9999839317614402
2016-08-17,-0.9998755811051135,0.9999839317614402
2016-08-18,-0.9998755811051135,0.9999839317614402
2016-08-19,-0.9998755811051135,0.9999839317614402
2016-08-22,-0.9998755811051135,0.9999839317614402
2016-08-23,-0.9998755811051135,0.9999839317614402
2016-08-24,-0.9998755811051135,0.9999839317614402
2016-08-25,-0.9998755811051135,0.9999839317614402
2016-08-26,-0.9998755811051135,0.9999839317614402
2016-08-29,-0.9998755811051135,0.9999839317614402
2016-08-30,-0.9998755811051135,0.9999839317614402
2016-08-31,-1.0114036533375177,1.0099192355658473
2016-09-01,-0.9999558334701804,0.999984246361764
2016-09-02,-0.9998789298528333,0.9999842460327618
2016-09-05,-0.9998784043453279,0.9999842460327618
2016-09-06,-0.9998784007539494,0.9999842460327618
2016-09-07,-0.9998784007294055,0.9999842460327618
2016-09-08,-0.9998784007292376,0.9999842460327618
2016-09-09,-0.9998784007292365,0.9999842460327618
2016-09-12,-0.9998784007292365,0.9999842460327618
2016-09-13,-0.9998784007292365,0.9999842460327618
2016-09-14,-0.9998784007292365,0.9999842460327618
2016-09-15,-0.9998784007292365,0.9999842460327618
2016-09-16,-0.9998784007292365,0.9999842460327618
2016-09-19,-0.9998784007292365,0.9999842460327618
2016-09-20,-0.9998784007292365,0.9999842460327618
2016-09-21,-0.9998784007292365,0.9999842460327618
2016-09-22,-0.9998784007292365,0.9999842460327618
2016-09-23,-0.9998784007292365,0.9999842460327618
2016-09-26,-0.9998784007292365,0.9999842460327618
2016-09-27,-0.9998784007292365,0.9999842460327618
2016-09-28,-0.9998784007292365,0.9999842460327618
2016-09-29,-0.9998784007292365,0.9999842460327618
2016-09-30,-0.9758759675081121,1.0387163980612455
2016-10-03,-0.999702297467449,0.9999853990347607
2016-10-04,-0.9998711841795174,0.9999853978049211
2016-10-05,-0.9998723386660654,0.9999853978049211
2016-10-06,-0.9998723465559789,0.9999853978049211
2016-10-07,-0.9998723466098993,0.9999853978049211
2016-10-10,-0.9998723466102679,0.9999853978049211
2016-10-11,-0.9998723466102704,0.9999853978049211
2016-10-12,-0.9998723466102704,0.9999853978049211
2016-10-13,-0.9998723466102704,0.9999853978049211
