date,FRA_real_estate_f1,FRA_real_estate_f2
2013-08-07,0.8248704624139533,0.2740027972600405
2013-08-08,0.8248704624139839,0.2740027972600405
2013-08-09,0.8248704624139841,0.2740027972600405
2013-08-12,0.8248704624139841,0.2740027972600405
2013-08-13,0.8248704624139841,0.2740027972600405
2013-08-14,0.8248704624139841,0.2740027972600405
2013-08-15,0.8248704624139841,0.2740027972600405
2013-08-16,0.8248704624139841,0.2740027972600405
2013-08-19,0.8248704624139841,0.2740027972600405
2013-08-20,0.8248704624139841,0.2740027972600405
2013-08-21,0.8248704624139841,0.2740027972600405
2013-08-22,0.8248704624139841,0.2740027972600405
2013-08-23,0.8248704624139841,0.2740027972600405
2013-08-26,0.8248704624139841,0.2740027972600405
2013-08-27,0.8248704624139841,0.2740027972600405
2013-08-28,0.8248704624139841,0.2740027972600405
2013-08-29,0.8248704624139841,0.2740027972600405
2013-08-30,0.8248704624139841,0.2740027972600405
2013-09-02,0.8248704624139841,0.2740027972600405
2013-09-03,0.8285564015205065,0.2717424279257558
2013-09-04,0.8285815352585955,0.2717424278494692
2013-09-05,0.8285817070229542,0.2717424278494692
2013-09-06,0.8285817081968123,0.2717424278494692
2013-09-09,0.8285817082048346,0.2717424278494692
2013-09-10,0.8285817082048894,0.2717424278494692
2013-09-11,0.8285817082048897,0.2717424278494692
2013-09-12,0.8285817082048897,0.2717424278494692
2013-09-13,0.8285817082048897,0.2717424278494692
2013-09-16,0.8285817082048897,0.2717424278494692
2013-09-17,0.8285817082048897,0.2717424278494692
2013-09-18,0.8285817082048897,0.2717424278494692
2013-09-19,0.8285817082048897,0.2717424278494692
2013-09-20,0.8285817082048897,0.2717424278494692
2013-09-23,0.8285817082048897,0.2717424278494692
2013-09-24,0.8285817082048897,0.2717424278494692
2013-09-25,0.8285817082048897,0.2717424278494692
2013-09-26,0.8285817082048897,0.2717424278494692
2013-09-27,0.8285817082048897,0.2717424278494692
2013-09-30,0.8285817082048897,0.2717424278494692
2013-10-01,0.7936060326347604,0.2744886629799274
2013-10-02,0.7933616998585986,0.27448866307176617
2013-10-03,0.7933600298002077,0.27448866307176617
2013-10-04,0.7933600183868162,0.27448866307176617
2013-10-07,0.7933600183088158,0.27448866307176617
2013-10-08,0.7933600183082826,0.27448866307176617
2013-10-09,0.7933600183082791,0.27448866307176617
2013-10-10,0.7933600183082791,0.27448866307176617
2013-10-11,0.7933600183082791,0.27448866307176617
2013-10-14,0.7933600183082791,0.27448866307176617
2013-10-15,0.7933600183082791,0.27448866307176617
2013-10-16,0.7933600183082791,0.27448866307176617
2013-10-17,0.7933600183082791,0.27448866307176617
2013-10-18,0.7933600183082791,0.27448866307176617
2013-10-21,0.7933600183082791,0.27448866307176617
2013-10-22,0.7933600183082791,0.27448866307176617
2013-10-23,0.7933600183082791,0.27448866307176617
2013-10-24,0.7933600183082791,0.27448866307176617
2013-10-25,0.7933600183082791,0.27448866307176617
2013-10-28,0.7933600183082791,0.27448866307176617
2013-10-29,0.7933600183082791,0.27448866307176617
2013-10-30,0.7933600183082791,0.27448866307176617
2013-10-31,0.7933600183082791,0.27448866307176617
2013-11-01,0.7776227124611678,0.26824942343735997
2013-11-04,0.7775140659454847,0.26824942322522144
2013-11-05,0.7775133233899292,0.26824942322522144
2013-11-06,0.7775133183152131,0.26824942322522144
2013-11-07,0.7775133182805318,0.26824942322522144
2013-11-08,0.7775133182802948,0.26824942322522144
2013-11-11,0.7775133182802931,0.26824942322522144
2013-11-12,0.7775133182802931,0.26824942322522144
2013-11-13,0.7775133182802931,0.26824942322522144
2013-11-14,0.7775133182802931,0.26824942322522144
2013-11-15,0.7775133182802931,0.26824942322522144
2013-11-18,0.7775133182802931,0.26824942322522144
2013-11-19,0.7775133182802931,0.26824942322522144
2013-11-20,0.7775133182802931,0.26824942322522144
2013-11-21,0.7775133182802931,0.26824942322522144
2013-11-22,0.7775133182802931,0.26824942322522144
2013-11-25,0.7775133182802931,0.26824942322522144
2013-11-26,0.7775133182802931,0.26824942322522144
2013-11-27,0.7775133182802931,0.26824942322522144
2013-11-28,0.7775133182802931,0.26824942322522144
2013-11-29,0.7775133182802931,0.26824942322522144
2013-12-02,0.7775133182802931,0.26824942322522144
2013-12-03,0.7517222174132254,0.284069110395556
2013-12-04,0.7515429128770532,0.28406911091244796
2013-12-05,0.7515416873411628,0.284069110912448
2013-12-06,0.7515416789656966,0.284069110912448
2013-12-09,0.7515416789084576,0.284069110912448
2013-12-10,0.7515416789080664,0.284069110912448
2013-12-11,0.7515416789080638,0.284069110912448
2013-12-12,0.7515416789080638,0.284069110912448
2013-12-13,0.7515416789080638,0.284069110912448
2013-12-16,0.7515416789080638,0.284069110912448
2013-12-17,0.7515416789080638,0.284069110912448
2013-12-18,0.7515416789080638,0.284069110912448
2013-12-19,0.7515416789080638,0.284069110912448
2013-12-20,0.7515416789080638,0.284069110912448
2013-12-23,0.7515416789080638,0.284069110912448
2013-12-24,0.7515416789080638,0.284069110912448
2013-12-25,0.7515416789080638,0.284069110912448
2013-12-26,0.7515416789080638,0.284069110912448
2013-12-27,0.7515416789080638,0.284069110912448
2013-12-30,0.7515416789080638,0.284069110912448
2013-12-31,0.7515416789080638,0.284069110912448
2014-01-01,0.7861865033967443,0.2881050864606272
2014-01-02,0.7864180194009004,0.2881050865953255
2014-01-03,0.7864196013745638,0.2881050865953255
2014-01-06,0.7864196121859506,0.2881050865953255
2014-01-07,0.7864196122598369,0.2881050865953255
2014-01-08,0.7864196122603418,0.2881050865953255
2014-01-09,0.7864196122603454,0.2881050865953255
2014-01-10,0.7864196122603454,0.2881050865953255
2014-01-13,0.7864196122603454,0.2881050865953255
2014-01-14,0.7864196122603454,0.2881050865953255
2014-01-15,0.7864196122603454,0.2881050865953255
2014-01-16,0.7864196122603454,0.2881050865953255
2014-01-17,0.7864196122603454,0.2881050865953255
2014-01-20,0.7864196122603454,0.2881050865953255
2014-01-21,0.7864196122603454,0.2881050865953255
2014-01-22,0.7864196122603454,0.2881050865953255
2014-01-23,0.7864196122603454,0.2881050865953255
2014-01-24,0.7864196122603454,0.2881050865953255
2014-01-27,0.7864196122603454,0.2881050865953255
2014-01-28,0.7864196122603454,0.2881050865953255
2014-01-29,0.7864196122603454,0.2881050865953255
2014-01-30,0.7864196122603454,0.2881050865953255
2014-01-31,0.7864196122603454,0.2881050865953255
2014-02-03,0.79938640574326,0.30068906901173403
2014-02-04,0.7994742988115926,0.30068906942582935
2014-02-05,0.799474899450123,0.30068906942582935
2014-02-06,0.7994749035549572,0.30068906942582935
2014-02-07,0.7994749035830102,0.30068906942582935
2014-02-10,0.7994749035832018,0.30068906942582935
2014-02-11,0.7994749035832032,0.30068906942582935
2014-02-12,0.7994749035832032,0.30068906942582935
2014-02-13,0.7994749035832032,0.30068906942582935
2014-02-14,0.7994749035832032,0.30068906942582935
2014-02-17,0.7994749035832032,0.30068906942582935
2014-02-18,0.7994749035832032,0.30068906942582935
2014-02-19,0.7994749035832032,0.30068906942582935
2014-02-20,0.7994749035832032,0.30068906942582935
2014-02-21,0.7994749035832032,0.30068906942582935
2014-02-24,0.7994749035832032,0.30068906942582935
2014-02-25,0.7994749035832032,0.30068906942582935
2014-02-26,0.7994749035832032,0.30068906942582935
2014-02-27,0.7994749035832032,0.30068906942582935
2014-02-28,0.7994749035832032,0.30068906942582935
2014-03-03,0.8031607322633536,0.2984285927236046
2014-03-04,0.8031858634665896,0.29842859264734267
2014-03-05,0.8031860352135424,0.29842859264734267
2014-03-06,0.8031860363872815,0.29842859264734267
2014-03-07,0.803186036395303,0.29842859264734267
2014-03-10,0.8031860363953579,0.29842859264734267
2014-03-11,0.8031860363953582,0.29842859264734267
2014-03-12,0.8031860363953582,0.29842859264734267
2014-03-13,0.8031860363953582,0.29842859264734267
2014-03-14,0.8031860363953582,0.29842859264734267
2014-03-17,0.8031860363953582,0.29842859264734267
2014-03-18,0.8031860363953582,0.29842859264734267
2014-03-19,0.8031860363953582,0.29842859264734267
2014-03-20,0.8031860363953582,0.29842859264734267
2014-03-21,0.8031860363953582,0.29842859264734267
2014-03-24,0.8031860363953582,0.29842859264734267
2014-03-25,0.8031860363953582,0.29842859264734267
2014-03-26,0.8031860363953582,0.29842859264734267
2014-03-27,0.8031860363953582,0.29842859264734267
2014-03-28,0.8031860363953582,0.29842859264734267
2014-03-31,0.8031860363953582,0.29842859264734267
2014-04-01,0.9678173192550703,0.20220472422079558
2014-04-02,0.9688461884782972,0.202204720217224
2014-04-03,0.9688532161350092,0.20220472021722385
2014-04-04,0.9688532641626829,0.20220472021722385
2014-04-07,0.9688532644909098,0.20220472021722385
2014-04-08,0.9688532644931529,0.20220472021722385
2014-04-09,0.9688532644931683,0.20220472021722385
2014-04-10,0.9688532644931684,0.20220472021722385
2014-04-11,0.9688532644931684,0.20220472021722385
2014-04-14,0.9688532644931684,0.20220472021722385
2014-04-15,0.9688532644931684,0.20220472021722385
2014-04-16,0.9688532644931684,0.20220472021722385
2014-04-17,0.9688532644931684,0.20220472021722385
2014-04-18,0.9688532644931684,0.20220472021722385
2014-04-21,0.9688532644931684,0.20220472021722385
2014-04-22,0.9688532644931684,0.20220472021722385
2014-04-23,0.9688532644931684,0.20220472021722385
2014-04-24,0.9688532644931684,0.20220472021722385
2014-04-25,0.9688532644931684,0.20220472021722385
2014-04-28,0.9688532644931684,0.20220472021722385
2014-04-29,0.9688532644931684,0.20220472021722385
2014-04-30,0.9688532644931684,0.20220472021722385
2014-05-01,0.9933276727096878,0.20366698234698777
2014-05-02,0.993492859460725,0.20366698239595774
2014-05-05,0.9934939882723088,0.20366698239595774
2014-05-06,0.9934939959867382,0.20366698239595774
2014-05-07,0.9934939960394595,0.20366698239595774
2014-05-08,0.9934939960398198,0.20366698239595774
2014-05-09,0.9934939960398222,0.20366698239595774
2014-05-12,0.9934939960398224,0.20366698239595774
2014-05-13,0.9934939960398224,0.20366698239595774
2014-05-14,0.9934939960398224,0.20366698239595774
2014-05-15,0.9934939960398224,0.20366698239595774
2014-05-16,0.9934939960398224,0.20366698239595774
2014-05-19,0.9934939960398224,0.20366698239595774
2014-05-20,0.9934939960398224,0.20366698239595774
2014-05-21,0.9934939960398224,0.20366698239595774
2014-05-22,0.9934939960398224,0.20366698239595774
2014-05-23,0.9934939960398224,0.20366698239595774
2014-05-26,0.9934939960398224,0.20366698239595774
2014-05-27,0.9934939960398224,0.20366698239595774
2014-05-28,0.9934939960398224,0.20366698239595774
2014-05-29,0.9934939960398224,0.20366698239595774
2014-05-30,0.9934939960398224,0.20366698239595774
2014-06-02,0.9934939960398224,0.20366698239595774
2014-06-03,1.0119233828650662,0.21496561968817074
2014-06-04,1.0120481769076475,0.2149656200579363
2014-06-05,1.0120490297121658,0.2149656200579363
2014-06-06,1.0120490355403318,0.2149656200579363
2014-06-09,1.0120490355801621,0.2149656200579363
2014-06-10,1.0120490355804344,0.2149656200579363
2014-06-11,1.0120490355804361,0.2149656200579363
2014-06-12,1.0120490355804361,0.2149656200579363
2014-06-13,1.0120490355804361,0.2149656200579363
2014-06-16,1.0120490355804361,0.2149656200579363
2014-06-17,1.0120490355804361,0.2149656200579363
2014-06-18,1.0120490355804361,0.2149656200579363
2014-06-19,1.0120490355804361,0.2149656200579363
2014-06-20,1.0120490355804361,0.2149656200579363
2014-06-23,1.0120490355804361,0.2149656200579363
2014-06-24,1.0120490355804361,0.2149656200579363
2014-06-25,1.0120490355804361,0.2149656200579363
2014-06-26,1.0120490355804361,0.2149656200579363
2014-06-27,1.0120490355804361,0.2149656200579363
2014-06-30,1.0120490355804361,0.2149656200579363
2014-07-01,1.00471205479421,0.22178064976659548
2014-07-02,1.004661728644748,0.22178064999212824
2014-07-03,1.0046613847011312,0.22178064999212826
2014-07-04,1.0046613823505788,0.22178064999212826
2014-07-07,1.0046613823345147,0.22178064999212826
2014-07-08,1.004661382334405,0.22178064999212826
2014-07-09,1.0046613823344042,0.22178064999212826
2014-07-10,1.0046613823344042,0.22178064999212826
2014-07-11,1.0046613823344042,0.22178064999212826
2014-07-14,1.0046613823344042,0.22178064999212826
2014-07-15,1.0046613823344042,0.22178064999212826
2014-07-16,1.0046613823344042,0.22178064999212826
2014-07-17,1.0046613823344042,0.22178064999212826
2014-07-18,1.0046613823344042,0.22178064999212826
2014-07-21,1.0046613823344042,0.22178064999212826
2014-07-22,1.0046613823344042,0.22178064999212826
2014-07-23,1.0046613823344042,0.22178064999212826
2014-07-24,1.0046613823344042,0.22178064999212826
2014-07-25,1.0046613823344042,0.22178064999212826
2014-07-28,1.0046613823344042,0.22178064999212826
2014-07-29,1.0046613823344042,0.22178064999212826
2014-07-30,1.0046613823344042,0.22178064999212826
2014-07-31,1.0046613823344042,0.22178064999212826
2014-08-01,1.020627320640582,0.2452146970049409
2014-08-04,1.0207355745949678,0.2452146977549209
2014-08-05,1.0207363143759816,0.24521469775492094
2014-08-06,1.020736319431732,0.24521469775492094
2014-08-07,1.0207363194662835,0.24521469775492094
2014-08-08,1.0207363194665198,0.24521469775492094
2014-08-11,1.0207363194665213,0.24521469775492094
2014-08-12,1.0207363194665213,0.24521469775492094
2014-08-13,1.0207363194665213,0.24521469775492094
2014-08-14,1.0207363194665213,0.24521469775492094
2014-08-15,1.0207363194665213,0.24521469775492094
2014-08-18,1.0207363194665213,0.24521469775492094
2014-08-19,1.0207363194665213,0.24521469775492094
2014-08-20,1.0207363194665213,0.24521469775492094
2014-08-21,1.0207363194665213,0.24521469775492094
2014-08-22,1.0207363194665213,0.24521469775492094
2014-08-25,1.0207363194665213,0.24521469775492094
2014-08-26,1.0207363194665213,0.24521469775492094
2014-08-27,1.0207363194665213,0.24521469775492094
2014-08-28,1.0207363194665213,0.24521469775492094
2014-08-29,1.0207363194665213,0.24521469775492094
2014-09-01,1.0207363194665213,0.24521469775492094
2014-09-02,1.0428589588574364,0.2587742582287773
2014-09-03,1.0430085332848729,0.2587742586725718
2014-09-04,1.0430095554206593,0.2587742586725718
2014-09-05,1.0430095624060545,0.2587742586725718
2014-09-08,1.0430095624537936,0.2587742586725718
2014-09-09,1.0430095624541198,0.2587742586725718
2014-09-10,1.043009562454122,0.2587742586725718
2014-09-11,1.043009562454122,0.2587742586725718
2014-09-12,1.043009562454122,0.2587742586725718
2014-09-15,1.043009562454122,0.2587742586725718
2014-09-16,1.043009562454122,0.2587742586725718
2014-09-17,1.043009562454122,0.2587742586725718
2014-09-18,1.043009562454122,0.2587742586725718
2014-09-19,1.043009562454122,0.2587742586725718
2014-09-22,1.043009562454122,0.2587742586725718
2014-09-23,1.043009562454122,0.2587742586725718
2014-09-24,1.043009562454122,0.2587742586725718
2014-09-25,1.043009562454122,0.2587742586725718
2014-09-26,1.043009562454122,0.2587742586725718
2014-09-29,1.043009562454122,0.2587742586725718
2014-09-30,1.043009562454122,0.2587742586725718
2014-10-01,1.0338059537020639,0.2464822625015538
2014-10-02,1.033742773223123,0.24648226207812052
2014-10-03,1.0337423414268643,0.2464822620781205
2014-10-06,1.0337423384759163,0.2464822620781205
2014-10-07,1.0337423384557491,0.2464822620781205
2014-10-08,1.0337423384556113,0.2464822620781205
2014-10-09,1.0337423384556104,0.2464822620781205
2014-10-10,1.0337423384556104,0.2464822620781205
2014-10-13,1.0337423384556104,0.2464822620781205
2014-10-14,1.0337423384556104,0.2464822620781205
2014-10-15,1.0337423384556104,0.2464822620781205
2014-10-16,1.0337423384556104,0.2464822620781205
2014-10-17,1.0337423384556104,0.2464822620781205
2014-10-20,1.0337423384556104,0.2464822620781205
2014-10-21,1.0337423384556104,0.2464822620781205
2014-10-22,1.0337423384556104,0.2464822620781205
2014-10-23,1.0337423384556104,0.2464822620781205
2014-10-24,1.0337423384556104,0.2464822620781205
2014-10-27,1.0337423384556104,0.2464822620781205
2014-10-28,1.0337423384556104,0.2464822620781205
2014-10-29,1.0337423384556104,0.2464822620781205
2014-10-30,1.0337423384556104,0.2464822620781205
2014-10-31,1.0337423384556104,0.2464822620781205
2014-11-03,1.0460643465370192,0.26764559724480036
2014-11-04,1.046148057297181,0.2676455979279746
2014-11-05,1.0461486293635147,0.26764559792797465
2014-11-06,1.0461486332730836,0.26764559792797465
2014-11-07,1.046148633299802,0.26764559792797465
2014-11-10,1.0461486332999848,0.26764559792797465
2014-11-11,1.0461486332999859,0.26764559792797465
2014-11-12,1.0461486332999859,0.26764559792797465
2014-11-13,1.0461486332999859,0.26764559792797465
2014-11-14,1.0461486332999859,0.26764559792797465
2014-11-17,1.0461486332999859,0.26764559792797465
2014-11-18,1.0461486332999859,0.26764559792797465
2014-11-19,1.0461486332999859,0.26764559792797465
2014-11-20,1.0461486332999859,0.26764559792797465
2014-11-21,1.0461486332999859,0.26764559792797465
2014-11-24,1.0461486332999859,0.26764559792797465
2014-11-25,1.0461486332999859,0.26764559792797465
2014-11-26,1.0461486332999859,0.26764559792797465
2014-11-27,1.0461486332999859,0.26764559792797465
2014-11-28,1.0461486332999859,0.26764559792797465
2014-12-01,1.0461486332999859,0.26764559792797465
2014-12-02,1.071955721179524,0.283466265900383
2014-12-03,1.0721299527366055,0.2834662664172746
2014-12-04,1.072131143358558,0.2834662664172746
2014-12-05,1.072131151495407,0.2834662664172746
2014-12-08,1.072131151551015,0.2834662664172746
2014-12-09,1.0721311515513952,0.2834662664172746
2014-12-10,1.0721311515513978,0.2834662664172746
2014-12-11,1.0721311515513978,0.2834662664172746
2014-12-12,1.0721311515513978,0.2834662664172746
2014-12-15,1.0721311515513978,0.2834662664172746
2014-12-16,1.0721311515513978,0.2834662664172746
2014-12-17,1.0721311515513978,0.2834662664172746
2014-12-18,1.0721311515513978,0.2834662664172746
2014-12-19,1.0721311515513978,0.2834662664172746
2014-12-22,1.0721311515513978,0.2834662664172746
2014-12-23,1.0721311515513978,0.2834662664172746
2014-12-24,1.0721311515513978,0.2834662664172746
2014-12-25,1.0721311515513978,0.2834662664172746
2014-12-26,1.0721311515513978,0.2834662664172746
2014-12-29,1.0721311515513978,0.2834662664172746
2014-12-30,1.0721311515513978,0.2834662664172746
2014-12-31,1.0721311515513978,0.2834662664172746
2015-01-01,1.1534003980379994,0.24342032372195818
2015-01-02,1.1539361103771195,0.24342032226530833
2015-01-05,1.1539397706438816,0.2434203222653083
2015-01-06,1.153939795658544,0.2434203222653083
2015-01-07,1.153939795829497,0.2434203222653083
2015-01-08,1.1539397958306654,0.2434203222653083
2015-01-09,1.1539397958306734,0.2434203222653083
2015-01-12,1.1539397958306734,0.2434203222653083
2015-01-13,1.1539397958306734,0.2434203222653083
2015-01-14,1.1539397958306734,0.2434203222653083
2015-01-15,1.1539397958306734,0.2434203222653083
2015-01-16,1.1539397958306734,0.2434203222653083
2015-01-19,1.1539397958306734,0.2434203222653083
2015-01-20,1.1539397958306734,0.2434203222653083
2015-01-21,1.1539397958306734,0.2434203222653083
2015-01-22,1.1539397958306734,0.2434203222653083
2015-01-23,1.1539397958306734,0.2434203222653083
2015-01-26,1.1539397958306734,0.2434203222653083
2015-01-27,1.1539397958306734,0.2434203222653083
2015-01-28,1.1539397958306734,0.2434203222653083
2015-01-29,1.1539397958306734,0.2434203222653083
2015-01-30,1.1539397958306734,0.2434203222653083
2015-02-02,1.1539397958306734,0.2434203222653083
2015-02-03,1.2113806144362553,0.2355421770889815
2015-02-04,1.211763804200986,0.2355421768197703
2015-02-05,1.2117664225489257,0.23554217681977027
2015-02-06,1.2117664404430104,0.23554217681977027
2015-02-09,1.2117664405653008,0.23554217681977027
2015-02-10,1.2117664405661364,0.23554217681977027
2015-02-11,1.2117664405661421,0.23554217681977027
2015-02-12,1.2117664405661421,0.23554217681977027
2015-02-13,1.2117664405661421,0.23554217681977027
2015-02-16,1.2117664405661421,0.23554217681977027
2015-02-17,1.2117664405661421,0.23554217681977027
2015-02-18,1.2117664405661421,0.23554217681977027
2015-02-19,1.2117664405661421,0.23554217681977027
2015-02-20,1.2117664405661421,0.23554217681977027
2015-02-23,1.2117664405661421,0.23554217681977027
2015-02-24,1.2117664405661421,0.23554217681977027
2015-02-25,1.2117664405661421,0.23554217681977027
2015-02-26,1.2117664405661421,0.23554217681977027
2015-02-27,1.2117664405661421,0.23554217681977027
2015-03-02,1.2117664405661421,0.23554217681977027
2015-03-03,1.2265123601461758,0.24458091698896758
2015-03-04,1.2266125256465177,0.24458091728714468
2015-03-05,1.2266132101614242,0.24458091728714468
2015-03-06,1.2266132148394797,0.24458091728714468
2015-03-09,1.2266132148714501,0.24458091728714468
2015-03-10,1.2266132148716686,0.24458091728714468
2015-03-11,1.2266132148716702,0.24458091728714468
2015-03-12,1.2266132148716702,0.24458091728714468
2015-03-13,1.2266132148716702,0.24458091728714468
2015-03-16,1.2266132148716702,0.24458091728714468
2015-03-17,1.2266132148716702,0.24458091728714468
2015-03-18,1.2266132148716702,0.24458091728714468
2015-03-19,1.2266132148716702,0.24458091728714468
2015-03-20,1.2266132148716702,0.24458091728714468
2015-03-23,1.2266132148716702,0.24458091728714468
2015-03-24,1.2266132148716702,0.24458091728714468
2015-03-25,1.2266132148716702,0.24458091728714468
2015-03-26,1.2266132148716702,0.24458091728714468
2015-03-27,1.2266132148716702,0.24458091728714468
2015-03-30,1.2266132148716702,0.24458091728714468
2015-03-31,1.2266132148716702,0.24458091728714468
2015-04-01,1.4096217742555985,0.7811725825074652
2015-04-02,1.4107908037770036,0.781172594348135
2015-04-03,1.4107987897323135,0.7811725943481355
2015-04-06,1.4107988443091348,0.7811725943481355
2015-04-07,1.4107988446821191,0.7811725943481355
2015-04-08,1.4107988446846682,0.7811725943481355
2015-04-09,1.4107988446846857,0.7811725943481355
2015-04-10,1.410798844684686,0.7811725943481355
2015-04-13,1.410798844684686,0.7811725943481355
2015-04-14,1.410798844684686,0.7811725943481355
2015-04-15,1.410798844684686,0.7811725943481355
2015-04-16,1.410798844684686,0.7811725943481355
2015-04-17,1.410798844684686,0.7811725943481355
2015-04-20,1.410798844684686,0.7811725943481355
2015-04-21,1.410798844684686,0.7811725943481355
2015-04-22,1.410798844684686,0.7811725943481355
2015-04-23,1.410798844684686,0.7811725943481355
2015-04-24,1.410798844684686,0.7811725943481355
2015-04-27,1.410798844684686,0.7811725943481355
2015-04-28,1.410798844684686,0.7811725943481355
2015-04-29,1.410798844684686,0.7811725943481355
2015-04-30,1.410798844684686,0.7811725943481355
2015-05-01,1.4411374420498313,0.8100886449961908
2015-05-04,1.4413425826444726,0.8100886459507091
2015-05-05,1.4413439844994602,0.8100886459507091
2015-05-06,1.4413439940799007,0.8100886459507091
2015-05-07,1.4413439941453745,0.8100886459507091
2015-05-08,1.4413439941458221,0.8100886459507091
2015-05-11,1.441343994145825,0.8100886459507091
2015-05-12,1.441343994145825,0.8100886459507091
2015-05-13,1.441343994145825,0.8100886459507091
2015-05-14,1.441343994145825,0.8100886459507091
2015-05-15,1.441343994145825,0.8100886459507091
2015-05-18,1.441343994145825,0.8100886459507091
2015-05-19,1.441343994145825,0.8100886459507091
2015-05-20,1.441343994145825,0.8100886459507091
2015-05-21,1.441343994145825,0.8100886459507091
2015-05-22,1.441343994145825,0.8100886459507091
2015-05-25,1.441343994145825,0.8100886459507091
2015-05-26,1.441343994145825,0.8100886459507091
2015-05-27,1.441343994145825,0.8100886459507091
2015-05-28,1.441343994145825,0.8100886459507091
2015-05-29,1.441343994145825,0.8100886459507091
2015-06-01,1.441343994145825,0.8100886459507091
2015-06-02,1.46714406557529,0.8259131545377297
2015-06-03,1.4673188256295278,0.8259131550644937
2015-06-04,1.467320019889097,0.8259131550644937
2015-06-05,1.467320028050807,0.8259131550644937
2015-06-08,1.467320028106585,0.8259131550644937
2015-06-09,1.4673200281069663,0.8259131550644937
2015-06-10,1.467320028106969,0.8259131550644937
2015-06-11,1.467320028106969,0.8259131550644937
2015-06-12,1.467320028106969,0.8259131550644937
2015-06-15,1.467320028106969,0.8259131550644937
2015-06-16,1.467320028106969,0.8259131550644937
2015-06-17,1.467320028106969,0.8259131550644937
2015-06-18,1.467320028106969,0.8259131550644937
2015-06-19,1.467320028106969,0.8259131550644937
2015-06-22,1.467320028106969,0.8259131550644937
2015-06-23,1.467320028106969,0.8259131550644937
2015-06-24,1.467320028106969,0.8259131550644937
2015-06-25,1.467320028106969,0.8259131550644937
2015-06-26,1.467320028106969,0.8259131550644937
2015-06-29,1.467320028106969,0.8259131550644937
2015-06-30,1.467320028106969,0.8259131550644937
2015-07-01,1.4779753758697636,0.844106612844466
2015-07-02,1.4780479315191226,0.8441066134493553
2015-07-03,1.4780484273608823,0.8441066134493553
2015-07-06,1.4780484307495236,0.8441066134493553
2015-07-07,1.478048430772682,0.8441066134493553
2015-07-08,1.4780484307728403,0.8441066134493553
2015-07-09,1.4780484307728414,0.8441066134493553
2015-07-10,1.4780484307728414,0.8441066134493553
2015-07-13,1.4780484307728414,0.8441066134493553
2015-07-14,1.4780484307728414,0.8441066134493553
2015-07-15,1.4780484307728414,0.8441066134493553
2015-07-16,1.4780484307728414,0.8441066134493553
2015-07-17,1.4780484307728414,0.8441066134493553
2015-07-20,1.4780484307728414,0.8441066134493553
2015-07-21,1.4780484307728414,0.8441066134493553
2015-07-22,1.4780484307728414,0.8441066134493553
2015-07-23,1.4780484307728414,0.8441066134493553
2015-07-24,1.4780484307728414,0.8441066134493553
2015-07-27,1.4780484307728414,0.8441066134493553
2015-07-28,1.4780484307728414,0.8441066134493553
2015-07-29,1.4780484307728414,0.8441066134493553
2015-07-30,1.4780484307728414,0.8441066134493553
2015-07-31,1.4780484307728414,0.8441066134493553
2015-08-03,1.48746246573262,0.8478215055927122
2015-08-04,1.4875265974037093,0.8478215057172955
2015-08-05,1.487527035677732,0.8478215057172955
2015-08-06,1.4875270386729487,0.8478215057172955
2015-08-07,1.4875270386934183,0.8478215057172955
2015-08-10,1.4875270386935582,0.8478215057172955
2015-08-11,1.4875270386935593,0.8478215057172955
2015-08-12,1.4875270386935593,0.8478215057172955
2015-08-13,1.4875270386935593,0.8478215057172955
2015-08-14,1.4875270386935593,0.8478215057172955
2015-08-17,1.4875270386935593,0.8478215057172955
2015-08-18,1.4875270386935593,0.8478215057172955
2015-08-19,1.4875270386935593,0.8478215057172955
2015-08-20,1.4875270386935593,0.8478215057172955
2015-08-21,1.4875270386935593,0.8478215057172955
2015-08-24,1.4875270386935593,0.8478215057172955
2015-08-25,1.4875270386935593,0.8478215057172955
2015-08-26,1.4875270386935593,0.8478215057172955
2015-08-27,1.4875270386935593,0.8478215057172955
2015-08-28,1.4875270386935593,0.8478215057172955
2015-08-31,1.4875270386935593,0.8478215057172955
2015-09-01,1.4764650824406922,0.8410397033363723
2015-09-02,1.476389198554347,0.8410397031075182
2015-09-03,1.4763886799413442,0.8410397031075182
2015-09-04,1.4763886763970802,0.8410397031075182
2015-09-07,1.4763886763728582,0.8410397031075182
2015-09-08,1.4763886763726928,0.8410397031075182
2015-09-09,1.4763886763726914,0.8410397031075182
2015-09-10,1.4763886763726914,0.8410397031075182
2015-09-11,1.4763886763726914,0.8410397031075182
2015-09-14,1.4763886763726914,0.8410397031075182
2015-09-15,1.4763886763726914,0.8410397031075182
2015-09-16,1.4763886763726914,0.8410397031075182
2015-09-17,1.4763886763726914,0.8410397031075182
2015-09-18,1.4763886763726914,0.8410397031075182
2015-09-21,1.4763886763726914,0.8410397031075182
2015-09-22,1.4763886763726914,0.8410397031075182
2015-09-23,1.4763886763726914,0.8410397031075182
2015-09-24,1.4763886763726914,0.8410397031075182
2015-09-25,1.4763886763726914,0.8410397031075182
2015-09-28,1.4763886763726914,0.8410397031075182
2015-09-29,1.4763886763726914,0.8410397031075182
2015-09-30,1.4763886763726914,0.8410397031075182
2015-10-01,1.4049043862914818,0.8247421912959613
2015-10-02,1.404403335989505,0.8247421907427925
