date,ITA_real_estate_f1,ITA_real_estate_f2
2013-05-29,-0.9980025247465372,0.9999940080342321
2013-05-30,-0.9980025247465372,0.9999940080342321
2013-05-31,-1.0019965379456242,0.9942411034230684
2013-06-03,-0.9980183698935602,0.9999939384925041
2013-06-04,-0.9980183698935602,0.9999939384925041
2013-06-05,-0.9980183698935602,0.9999939384925041
2013-06-06,-0.9980183698935602,0.9999939384925041
2013-06-07,-0.9980183698935602,0.9999939384925041
2013-06-10,-0.9980183698935602,0.9999939384925041
2013-06-11,-0.9980183698935602,0.9999939384925041
2013-06-12,-0.9980183698935602,0.9999939384925041
2013-06-13,-0.9980183698935602,0.9999939384925041
2013-06-14,-0.9980183698935602,0.9999939384925041
2013-06-17,-0.9980183698935602,0.9999939384925041
2013-06-18,-0.9980183698935602,0.9999939384925041
2013-06-19,-0.9980183698935602,0.9999939384925041
2013-06-20,-0.9980183698935602,0.9999939384925041
2013-06-21,-0.9980183698935602,0.9999939384925041
2013-06-24,-0.9980183698935602,0.9999939384925041
2013-06-25,-0.9980183698935602,0.9999939384925041
2013-06-26,-0.9980183698935602,0.9999939384925041
2013-06-27,-0.9980183698935602,0.9999939384925041
2013-06-28,-0.9980183698935602,0.9999939384925041
2013-07-01,-0.9647850422423756,0.9587027389548557
2013-07-02,-0.9978799400420575,0.9999934051169581
2013-07-03,-0.9978799400420575,0.9999934051169581
2013-07-04,-0.9978799400420575,0.9999934051169581
2013-07-05,-0.9978799400420575,0.9999934051169581
2013-07-08,-0.9978799400420575,0.9999934051169581
2013-07-09,-0.9978799400420575,0.9999934051169581
2013-07-10,-0.9978799400420575,0.9999934051169581
2013-07-11,-0.9978799400420575,0.9999934051169581
2013-07-12,-0.9978799400420575,0.9999934051169581
2013-07-15,-0.9978799400420575,0.9999934051169581
2013-07-16,-0.9978799400420575,0.9999934051169581
2013-07-17,-0.9978799400420575,0.9999934051169581
2013-07-18,-0.9978799400420575,0.9999934051169581
2013-07-19,-0.9978799400420575,0.9999934051169581
2013-07-22,-0.9978799400420575,0.9999934051169581
2013-07-23,-0.9978799400420575,0.9999934051169581
2013-07-24,-0.9978799400420575,0.9999934051169581
2013-07-25,-0.9978799400420575,0.9999934051169581
2013-07-26,-0.9978799400420575,0.9999934051169581
2013-07-29,-0.9978799400420575,0.9999934051169581
2013-07-30,-0.9978799400420575,0.9999934051169581
2013-07-31,-0.9757637246594714,1.0218060396681428
2013-08-01,-0.9977830692609722,0.9999936836727856
2013-08-02,-0.9977830692609722,0.9999936836727856
2013-08-05,-0.9977830692609722,0.9999936836727856
2013-08-06,-0.9977830692609722,0.9999936836727856
2013-08-07,-0.9977830692609722,0.9999936836727856
2013-08-08,-0.9977830692609722,0.9999936836727856
2013-08-09,-0.9977830692609722,0.9999936836727856
2013-08-12,-0.9977830692609722,0.9999936836727856
2013-08-13,-0.9977830692609722,0.9999936836727856
2013-08-14,-0.9977830692609722,0.9999936836727856
2013-08-15,-0.9977830692609722,0.9999936836727856
2013-08-16,-0.9977830692609722,0.9999936836727856
2013-08-19,-0.9977830692609722,0.9999936836727856
2013-08-20,-0.9977830692609722,0.9999936836727856
2013-08-21,-0.9977830692609722,0.9999936836727856
2013-08-22,-0.9977830692609722,0.9999936836727856
2013-08-23,-0.9977830692609722,0.9999936836727856
2013-08-26,-0.9977830692609722,0.9999936836727856
2013-08-27,-0.9977830692609722,0.9999936836727856
2013-08-28,-0.9977830692609722,0.9999936836727856
2013-08-29,-0.9977830692609722,0.9999936836727856
2013-08-30,-0.9977830692609722,0.9999936836727856
2013-09-02,-1.0188215851357407,0.9704564955150219
2013-09-03,-0.9978733936738148,0.9999932933330918
2013-09-04,-0.9978733936738148,0.9999932933330918
2013-09-05,-0.9978733936738148,0.9999932933330918
2013-09-06,-0.9978733936738148,0.9999932933330918
2013-09-09,-0.9978733936738148,0.9999932933330918
2013-09-10,-0.9978733936738148,0.9999932933330918
2013-09-11,-0.9978733936738148,0.9999932933330918
2013-09-12,-0.9978733936738148,0.9999932933330918
2013-09-13,-0.9978733936738148,0.9999932933330918
2013-09-16,-0.9978733936738148,0.9999932933330918
2013-09-17,-0.9978733936738148,0.9999932933330918
2013-09-18,-0.9978733936738148,0.9999932933330918
2013-09-19,-0.9978733936738148,0.9999932933330918
2013-09-20,-0.9978733936738148,0.9999932933330918
2013-09-23,-0.9978733936738148,0.9999932933330918
2013-09-24,-0.9978733936738148,0.9999932933330918
2013-09-25,-0.9978733936738148,0.9999932933330918
2013-09-26,-0.9978733936738148,0.9999932933330918
2013-09-27,-0.9978733936738148,0.9999932933330918
2013-09-30,-1.0192909499481264,1.039294009911212
2013-10-01,-0.9979615539467319,0.9999937909609998
2013-10-02,-0.9979615539467319,0.9999937909609998
2013-10-03,-0.9979615539467319,0.9999937909609998
2013-10-04,-0.9979615539467319,0.9999937909609998
2013-10-07,-0.9979615539467319,0.9999937909609998
2013-10-08,-0.9979615539467319,0.9999937909609998
2013-10-09,-0.9979615539467319,0.9999937909609998
2013-10-10,-0.9979615539467319,0.9999937909609998
2013-10-11,-0.9979615539467319,0.9999937909609998
2013-10-14,-0.9979615539467319,0.9999937909609998
2013-10-15,-0.9979615539467319,0.9999937909609998
2013-10-16,-0.9979615539467319,0.9999937909609998
2013-10-17,-0.9979615539467319,0.9999937909609998
2013-10-18,-0.9979615539467319,0.9999937909609998
2013-10-21,-0.9979615539467319,0.9999937909609998
2013-10-22,-0.9979615539467319,0.9999937909609998
2013-10-23,-0.9979615539467319,0.9999937909609998
2013-10-24,-0.9979615539467319,0.9999937909609998
2013-10-25,-0.9979615539467319,0.9999937909609998
2013-10-28,-0.9979615539467319,0.9999937909609998
2013-10-29,-0.9979615539467319,0.9999937909609998
2013-10-30,-0.9979615539467319,0.9999937909609998
2013-10-31,-1.0342181197468292,0.9547607939929031
2013-11-01,-0.9981015726467297,0.9999931887087923
2013-11-04,-0.9981015726467297,0.9999931887087923
2013-11-05,-0.9981015726467297,0.9999931887087923
2013-11-06,-0.9981015726467297,0.9999931887087923
2013-11-07,-0.9981015726467297,0.9999931887087923
2013-11-08,-0.9981015726467297,0.9999931887087923
2013-11-11,-0.9981015726467297,0.9999931887087923
2013-11-12,-0.9981015726467297,0.9999931887087923
2013-11-13,-0.9981015726467297,0.9999931887087923
2013-11-14,-0.9981015726467297,0.9999931887087923
2013-11-15,-0.9981015726467297,0.9999931887087923
2013-11-18,-0.9981015726467297,0.9999931887087923
2013-11-19,-0.9981015726467297,0.9999931887087923
2013-11-20,-0.9981015726467297,0.9999931887087923
2013-11-21,-0.9981015726467297,0.9999931887087923
2013-11-22,-0.9981015726467297,0.9999931887087923
2013-11-25,-0.9981015726467297,0.9999931887087923
2013-11-26,-0.9981015726467297,0.9999931887087923
2013-11-27,-0.9981015726467297,0.9999931887087923
2013-11-28,-0.9981015726467297,0.9999931887087923
2013-11-29,-0.9981015726467297,0.9999931887087923
2013-12-02,-1.021465609148327,0.9631857635850294
2013-12-03,-0.9981871917844926,0.9999926581910871
2013-12-04,-0.9981871917844926,0.9999926581910871
2013-12-05,-0.9981871917844926,0.9999926581910871
2013-12-06,-0.9981871917844926,0.9999926581910871
2013-12-09,-0.9981871917844926,0.9999926581910871
2013-12-10,-0.9981871917844926,0.9999926581910871
2013-12-11,-0.9981871917844926,0.9999926581910871
2013-12-12,-0.9981871917844926,0.9999926581910871
2013-12-13,-0.9981871917844926,0.9999926581910871
2013-12-16,-0.9981871917844926,0.9999926581910871
2013-12-17,-0.9981871917844926,0.9999926581910871
2013-12-18,-0.9981871917844926,0.9999926581910871
2013-12-19,-0.9981871917844926,0.9999926581910871
2013-12-20,-0.9981871917844926,0.9999926581910871
2013-12-23,-0.9981871917844926,0.9999926581910871
2013-12-24,-0.9981871917844926,0.9999926581910871
2013-12-25,-0.9981871917844926,0.9999926581910871
2013-12-26,-0.9981871917844926,0.9999926581910871
2013-12-27,-0.9981871917844926,0.9999926581910871
2013-12-30,-0.9981871917844926,0.9999926581910871
2013-12-31,-0.9838249607989014,0.9983918073424468
2014-01-01,-0.9981340265324515,0.9999926346283261
2014-01-02,-0.9981340265324515,0.9999926346283261
2014-01-03,-0.9981340265324515,0.9999926346283261
2014-01-06,-0.9981340265324515,0.9999926346283261
2014-01-07,-0.9981340265324515,0.9999926346283261
2014-01-08,-0.9981340265324515,0.9999926346283261
2014-01-09,-0.9981340265324515,0.9999926346283261
2014-01-10,-0.9981340265324515,0.9999926346283261
2014-01-13,-0.9981340265324515,0.9999926346283261
2014-01-14,-0.9981340265324515,0.9999926346283261
2014-01-15,-0.9981340265324515,0.9999926346283261
2014-01-16,-0.9981340265324515,0.9999926346283261
2014-01-17,-0.9981340265324515,0.9999926346283261
2014-01-20,-0.9981340265324515,0.9999926346283261
2014-01-21,-0.9981340265324515,0.9999926346283261
2014-01-22,-0.9981340265324515,0.9999926346283261
2014-01-23,-0.9981340265324515,0.9999926346283261
2014-01-24,-0.9981340265324515,0.9999926346283261
2014-01-27,-0.9981340265324515,0.9999926346283261
2014-01-28,-0.9981340265324515,0.9999926346283261
2014-01-29,-0.9981340265324515,0.9999926346283261
2014-01-30,-0.9981340265324515,0.9999926346283261
2014-01-31,-1.0074750920651545,0.9961595565911338
2014-02-03,-0.9981683732659284,0.9999925778381348
2014-02-04,-0.9981683732659284,0.9999925778381348
2014-02-05,-0.9981683732659284,0.9999925778381348
2014-02-06,-0.9981683732659284,0.9999925778381348
2014-02-07,-0.9981683732659284,0.9999925778381348
2014-02-10,-0.9981683732659284,0.9999925778381348
2014-02-11,-0.9981683732659284,0.9999925778381348
2014-02-12,-0.9981683732659284,0.9999925778381348
2014-02-13,-0.9981683732659284,0.9999925778381348
2014-02-14,-0.9981683732659284,0.9999925778381348
2014-02-17,-0.9981683732659284,0.9999925778381348
2014-02-18,-0.9981683732659284,0.9999925778381348
2014-02-19,-0.9981683732659284,0.9999925778381348
2014-02-20,-0.9981683732659284,0.9999925778381348
2014-02-21,-0.9981683732659284,0.9999925778381348
2014-02-24,-0.9981683732659284,0.9999925778381348
2014-02-25,-0.9981683732659284,0.9999925778381348
2014-02-26,-0.9981683732659284,0.9999925778381348
2014-02-27,-0.9981683732659284,0.9999925778381348
2014-02-28,-1.0211180530986215,0.9615700567645894
2014-03-03,-0.9982495662492581,0.9999919728437167
2014-03-04,-0.9982495662492581,0.9999919728437167
2014-03-05,-0.9982495662492581,0.9999919728437167
2014-03-06,-0.9982495662492581,0.9999919728437167
2014-03-07,-0.9982495662492581,0.9999919728437167
2014-03-10,-0.9982495662492581,0.9999919728437167
2014-03-11,-0.9982495662492581,0.9999919728437167
2014-03-12,-0.9982495662492581,0.9999919728437167
2014-03-13,-0.9982495662492581,0.9999919728437167
2014-03-14,-0.9982495662492581,0.9999919728437167
2014-03-17,-0.9982495662492581,0.9999919728437167
2014-03-18,-0.9982495662492581,0.9999919728437167
2014-03-19,-0.9982495662492581,0.9999919728437167
2014-03-20,-0.9982495662492581,0.9999919728437167
2014-03-21,-0.9982495662492581,0.9999919728437167
2014-03-24,-0.9982495662492581,0.9999919728437167
2014-03-25,-0.9982495662492581,0.9999919728437167
2014-03-26,-0.9982495662492581,0.9999919728437167
2014-03-27,-0.9982495662492581,0.9999919728437167
2014-03-28,-0.9982495662492581,0.9999919728437167
2014-03-31,-1.293805369594444,0.5995173135755983
2014-04-01,-0.9989568481195328,0.9999776672621854
2014-04-02,-0.9989568481195328,0.9999776672621854
2014-04-03,-0.9989568481195328,0.9999776672621854
2014-04-04,-0.9989568481195328,0.9999776672621854
2014-04-07,-0.9989568481195328,0.9999776672621854
2014-04-08,-0.9989568481195328,0.9999776672621854
2014-04-09,-0.9989568481195328,0.9999776672621854
2014-04-10,-0.9989568481195328,0.9999776672621854
2014-04-11,-0.9989568481195328,0.9999776672621854
2014-04-14,-0.9989568481195328,0.9999776672621854
2014-04-15,-0.9989568481195328,0.9999776672621854
2014-04-16,-0.9989568481195328,0.9999776672621854
2014-04-17,-0.9989568481195328,0.9999776672621854
2014-04-18,-0.9989568481195328,0.9999776672621854
2014-04-21,-0.9989568481195328,0.9999776672621854
2014-04-22,-0.9989568481195328,0.9999776672621854
2014-04-23,-0.9989568481195328,0.9999776672621854
2014-04-24,-0.9989568481195328,0.9999776672621854
2014-04-25,-0.9989568481195328,0.9999776672621854
2014-04-28,-0.9989568481195328,0.9999776672621854
2014-04-29,-0.9989568481195328,0.9999776672621854
2014-04-30,-1.0227735682278178,0.8834287915238187
2014-05-01,-0.9990047933232596,0.9999713862104196
2014-05-02,-0.9990047933232596,0.9999713862104196
2014-05-05,-0.9990047933232596,0.9999713862104196
2014-05-06,-0.9990047933232596,0.9999713862104196
2014-05-07,-0.9990047933232596,0.9999713862104196
2014-05-08,-0.9990047933232596,0.9999713862104196
2014-05-09,-0.9990047933232596,0.9999713862104196
2014-05-12,-0.9990047933232596,0.9999713862104196
2014-05-13,-0.9990047933232596,0.9999713862104196
2014-05-14,-0.9990047933232596,0.9999713862104196
2014-05-15,-0.9990047933232596,0.9999713862104196
2014-05-16,-0.9990047933232596,0.9999713862104196
2014-05-19,-0.9990047933232596,0.9999713862104196
2014-05-20,-0.9990047933232596,0.9999713862104196
2014-05-21,-0.9990047933232596,0.9999713862104196
2014-05-22,-0.9990047933232596,0.9999713862104196
2014-05-23,-0.9990047933232596,0.9999713862104196
2014-05-26,-0.9990047933232596,0.9999713862104196
2014-05-27,-0.9990047933232596,0.9999713862104196
2014-05-28,-0.9990047933232596,0.9999713862104196
2014-05-29,-0.9990047933232596,0.9999713862104196
2014-05-30,-0.9990047933232596,0.9999713862104196
2014-06-02,-1.0018286084914456,0.9873975386190591
2014-06-03,-0.99901038740332,0.9999706528476355
2014-06-04,-0.99901038740332,0.9999706528476355
2014-06-05,-0.99901038740332,0.9999706528476355
2014-06-06,-0.99901038740332,0.9999706528476355
2014-06-09,-0.99901038740332,0.9999706528476355
2014-06-10,-0.99901038740332,0.9999706528476355
2014-06-11,-0.99901038740332,0.9999706528476355
2014-06-12,-0.99901038740332,0.9999706528476355
2014-06-13,-0.99901038740332,0.9999706528476355
2014-06-16,-0.99901038740332,0.9999706528476355
2014-06-17,-0.99901038740332,0.9999706528476355
2014-06-18,-0.99901038740332,0.9999706528476355
2014-06-19,-0.99901038740332,0.9999706528476355
2014-06-20,-0.99901038740332,0.9999706528476355
2014-06-23,-0.99901038740332,0.9999706528476355
2014-06-24,-0.99901038740332,0.9999706528476355
2014-06-25,-0.99901038740332,0.9999706528476355
2014-06-26,-0.99901038740332,0.9999706528476355
2014-06-27,-0.99901038740332,0.9999706528476355
2014-06-30,-0.9983785713472617,0.974500378678347
2014-07-01,-0.9990091363314504,0.9999690987933046
2014-07-02,-0.9990091363314504,0.9999690987933046
2014-07-03,-0.9990091363314504,0.9999690987933046
2014-07-04,-0.9990091363314504,0.9999690987933046
2014-07-07,-0.9990091363314504,0.9999690987933046
2014-07-08,-0.9990091363314504,0.9999690987933046
2014-07-09,-0.9990091363314504,0.9999690987933046
2014-07-10,-0.9990091363314504,0.9999690987933046
2014-07-11,-0.9990091363314504,0.9999690987933046
2014-07-14,-0.9990091363314504,0.9999690987933046
2014-07-15,-0.9990091363314504,0.9999690987933046
2014-07-16,-0.9990091363314504,0.9999690987933046
2014-07-17,-0.9990091363314504,0.9999690987933046
2014-07-18,-0.9990091363314504,0.9999690987933046
2014-07-21,-0.9990091363314504,0.9999690987933046
2014-07-22,-0.9990091363314504,0.9999690987933046
2014-07-23,-0.9990091363314504,0.9999690987933046
2014-07-24,-0.9990091363314504,0.9999690987933046
2014-07-25,-0.9990091363314504,0.9999690987933046
2014-07-28,-0.9990091363314504,0.9999690987933046
2014-07-29,-0.9990091363314504,0.9999690987933046
2014-07-30,-0.9990091363314504,0.9999690987933046
2014-07-31,-1.0220654748217162,0.9463660908521417
2014-08-01,-0.9990532742835206,0.9999654992996059
2014-08-04,-0.9990532742835206,0.9999654992996059
2014-08-05,-0.9990532742835206,0.9999654992996059
2014-08-06,-0.9990532742835206,0.9999654992996059
2014-08-07,-0.9990532742835206,0.9999654992996059
2014-08-08,-0.9990532742835206,0.9999654992996059
2014-08-11,-0.9990532742835206,0.9999654992996059
2014-08-12,-0.9990532742835206,0.9999654992996059
2014-08-13,-0.9990532742835206,0.9999654992996059
2014-08-14,-0.9990532742835206,0.9999654992996059
2014-08-15,-0.9990532742835206,0.9999654992996059
2014-08-18,-0.9990532742835206,0.9999654992996059
2014-08-19,-0.9990532742835206,0.9999654992996059
2014-08-20,-0.9990532742835206,0.9999654992996059
2014-08-21,-0.9990532742835206,0.9999654992996059
2014-08-22,-0.9990532742835206,0.9999654992996059
2014-08-25,-0.9990532742835206,0.9999654992996059
2014-08-26,-0.9990532742835206,0.9999654992996059
2014-08-27,-0.9990532742835206,0.9999654992996059
2014-08-28,-0.9990532742835206,0.9999654992996059
2014-08-29,-0.9990532742835206,0.9999654992996059
2014-09-01,-1.0238030132774398,0.875709189228719
2014-09-02,-0.9990984327812096,0.9999550146296924
2014-09-03,-0.9990984327812096,0.9999550146296924
2014-09-04,-0.9990984327812096,0.9999550146296924
2014-09-05,-0.9990984327812096,0.9999550146296924
2014-09-08,-0.9990984327812096,0.9999550146296924
2014-09-09,-0.9990984327812096,0.9999550146296924
2014-09-10,-0.9990984327812096,0.9999550146296924
2014-09-11,-0.9990984327812096,0.9999550146296924
2014-09-12,-0.9990984327812096,0.9999550146296924
2014-09-15,-0.9990984327812096,0.9999550146296924
2014-09-16,-0.9990984327812096,0.9999550146296924
2014-09-17,-0.9990984327812096,0.9999550146296924
2014-09-18,-0.9990984327812096,0.9999550146296924
2014-09-19,-0.9990984327812096,0.9999550146296924
2014-09-22,-0.9990984327812096,0.9999550146296924
2014-09-23,-0.9990984327812096,0.9999550146296924
2014-09-24,-0.9990984327812096,0.9999550146296924
2014-09-25,-0.9990984327812096,0.9999550146296924
2014-09-26,-0.9990984327812096,0.9999550146296924
2014-09-29,-0.9990984327812096,0.9999550146296924
2014-09-30,-1.054000005478007,0.7992404053871714
2014-10-01,-0.9991897985419634,0.9999295857114311
2014-10-02,-0.9991897985419634,0.9999295857114311
2014-10-03,-0.9991897985419634,0.9999295857114311
2014-10-06,-0.9991897985419634,0.9999295857114311
2014-10-07,-0.9991897985419634,0.9999295857114311
2014-10-08,-0.9991897985419634,0.9999295857114311
2014-10-09,-0.9991897985419634,0.9999295857114311
2014-10-10,-0.9991897985419634,0.9999295857114311
2014-10-13,-0.9991897985419634,0.9999295857114311
2014-10-14,-0.9991897985419634,0.9999295857114311
2014-10-15,-0.9991897985419634,0.9999295857114311
2014-10-16,-0.9991897985419634,0.9999295857114311
2014-10-17,-0.9991897985419634,0.9999295857114311
2014-10-20,-0.9991897985419634,0.9999295857114311
2014-10-21,-0.9991897985419634,0.9999295857114311
2014-10-22,-0.9991897985419634,0.9999295857114311
2014-10-23,-0.9991897985419634,0.9999295857114311
2014-10-24,-0.9991897985419634,0.9999295857114311
2014-10-27,-0.9991897985419634,0.9999295857114311
2014-10-28,-0.9991897985419634,0.9999295857114311
2014-10-29,-0.9991897985419634,0.9999295857114311
2014-10-30,-0.9991897985419634,0.9999295857114311
2014-10-31,-1.0243167053049531,0.7767236128847859
2014-11-03,-0.9992290147621239,0.999883309240521
2014-11-04,-0.9992290147621239,0.999883309240521
2014-11-05,-0.9992290147621239,0.999883309240521
2014-11-06,-0.9992290147621239,0.999883309240521
2014-11-07,-0.9992290147621239,0.999883309240521
2014-11-10,-0.9992290147621239,0.999883309240521
2014-11-11,-0.9992290147621239,0.999883309240521
2014-11-12,-0.9992290147621239,0.999883309240521
2014-11-13,-0.9992290147621239,0.999883309240521
2014-11-14,-0.9992290147621239,0.999883309240521
2014-11-17,-0.9992290147621239,0.999883309240521
2014-11-18,-0.9992290147621239,0.999883309240521
2014-11-19,-0.9992290147621239,0.999883309240521
2014-11-20,-0.9992290147621239,0.999883309240521
2014-11-21,-0.9992290147621239,0.999883309240521
2014-11-24,-0.9992290147621239,0.999883309240521
2014-11-25,-0.9992290147621239,0.999883309240521
2014-11-26,-0.9992290147621239,0.999883309240521
2014-11-27,-0.9992290147621239,0.999883309240521
2014-11-28,-0.9992290147621239,0.999883309240521
2014-12-01,-0.9942647484029361,1.0506664045260465
2014-12-02,-0.9992213056476139,0.9998943151869729
2014-12-03,-0.9992213056476139,0.9998943151869729
2014-12-04,-0.9992213056476139,0.9998943151869729
2014-12-05,-0.9992213056476139,0.9998943151869729
2014-12-08,-0.9992213056476139,0.9998943151869729
2014-12-09,-0.9992213056476139,0.9998943151869729
2014-12-10,-0.9992213056476139,0.9998943151869729
2014-12-11,-0.9992213056476139,0.9998943151869729
2014-12-12,-0.9992213056476139,0.9998943151869729
2014-12-15,-0.9992213056476139,0.9998943151869729
2014-12-16,-0.9992213056476139,0.9998943151869729
2014-12-17,-0.9992213056476139,0.9998943151869729
2014-12-18,-0.9992213056476139,0.9998943151869729
2014-12-19,-0.9992213056476139,0.9998943151869729
2014-12-22,-0.9992213056476139,0.9998943151869729
2014-12-23,-0.9992213056476139,0.9998943151869729
2014-12-24,-0.9992213056476139,0.9998943151869729
2014-12-25,-0.9992213056476139,0.9998943151869729
2014-12-26,-0.9992213056476139,0.9998943151869729
2014-12-29,-0.9992213056476139,0.9998943151869729
2014-12-30,-0.9992213056476139,0.9998943151869729
2014-12-31,-1.0028194849276717,0.9881454909663233
2015-01-01,-0.9992268771639877,0.99989178752042
2015-01-02,-0.9992268771639877,0.99989178752042
2015-01-05,-0.9992268771639877,0.99989178752042
2015-01-06,-0.9992268771639877,0.99989178752042
2015-01-07,-0.9992268771639877,0.99989178752042
2015-01-08,-0.9992268771639877,0.99989178752042
2015-01-09,-0.9992268771639877,0.99989178752042
2015-01-12,-0.9992268771639877,0.99989178752042
2015-01-13,-0.9992268771639877,0.99989178752042
2015-01-14,-0.9992268771639877,0.99989178752042
2015-01-15,-0.9992268771639877,0.99989178752042
2015-01-16,-0.9992268771639877,0.99989178752042
2015-01-19,-0.9992268771639877,0.99989178752042
2015-01-20,-0.9992268771639877,0.99989178752042
2015-01-21,-0.9992268771639877,0.99989178752042
2015-01-22,-0.9992268771639877,0.99989178752042
2015-01-23,-0.9992268771639877,0.99989178752042
2015-01-26,-0.9992268771639877,0.99989178752042
2015-01-27,-0.9992268771639877,0.99989178752042
2015-01-28,-0.9992268771639877,0.99989178752042
2015-01-29,-0.9992268771639877,0.99989178752042
2015-01-30,-0.9992268771639877,0.99989178752042
2015-02-02,-1.0111272779918992,1.001467860960967
2015-02-03,-0.9992449480307302,0.9998921277990142
2015-02-04,-0.9992449480307302,0.9998921277990142
2015-02-05,-0.9992449480307302,0.9998921277990142
2015-02-06,-0.9992449480307302,0.9998921277990142
2015-02-09,-0.9992449480307302,0.9998921277990142
2015-02-10,-0.9992449480307302,0.9998921277990142
2015-02-11,-0.9992449480307302,0.9998921277990142
2015-02-12,-0.9992449480307302,0.9998921277990142
2015-02-13,-0.9992449480307302,0.9998921277990142
2015-02-16,-0.9992449480307302,0.9998921277990142
2015-02-17,-0.9992449480307302,0.9998921277990142
2015-02-18,-0.9992449480307302,0.9998921277990142
2015-02-19,-0.9992449480307302,0.9998921277990142
2015-02-20,-0.9992449480307302,0.9998921277990142
2015-02-23,-0.9992449480307302,0.9998921277990142
2015-02-24,-0.9992449480307302,0.9998921277990142
2015-02-25,-0.9992449480307302,0.9998921277990142
2015-02-26,-0.9992449480307302,0.9998921277990142
2015-02-27,-0.9992449480307302,0.9998921277990142
2015-03-02,-1.0164360684723333,0.8290080010945445
2015-03-03,-0.9992702449224838,0.9998430842849548
2015-03-04,-0.9992702449224838,0.9998430842849548
2015-03-05,-0.9992702449224838,0.9998430842849548
2015-03-06,-0.9992702449224838,0.9998430842849548
2015-03-09,-0.9992702449224838,0.9998430842849548
2015-03-10,-0.9992702449224838,0.9998430842849548
2015-03-11,-0.9992702449224838,0.9998430842849548
2015-03-12,-0.9992702449224838,0.9998430842849548
2015-03-13,-0.9992702449224838,0.9998430842849548
2015-03-16,-0.9992702449224838,0.9998430842849548
2015-03-17,-0.9992702449224838,0.9998430842849548
2015-03-18,-0.9992702449224838,0.9998430842849548
2015-03-19,-0.9992702449224838,0.9998430842849548
2015-03-20,-0.9992702449224838,0.9998430842849548
2015-03-23,-0.9992702449224838,0.9998430842849548
2015-03-24,-0.9992702449224838,0.9998430842849548
2015-03-25,-0.9992702449224838,0.9998430842849548
2015-03-26,-0.9992702449224838,0.9998430842849548
2015-03-27,-0.9992702449224838,0.9998430842849548
2015-03-30,-0.9992702449224838,0.9998430842849548
2015-03-31,-1.1704016548668084,-0.12662261287221796
2015-04-01,-0.99946788925222,-0.9903552442762095
2015-04-02,-0.9994678892522197,-0.9903552442762095
2015-04-03,-0.9994678892522197,-0.9903552442762095
2015-04-06,-0.9994678892522197,-0.9903552442762095
2015-04-07,-0.9994678892522197,-0.9903552442762095
2015-04-08,-0.9994678892522197,-0.9903552442762095
2015-04-09,-0.9994678892522197,-0.9903552442762095
2015-04-10,-0.9994678892522197,-0.9903552442762095
2015-04-13,-0.9994678892522197,-0.9903552442762095
2015-04-14,-0.9994678892522197,-0.9903552442762095
2015-04-15,-0.9994678892522197,-0.9903552442762095
2015-04-16,-0.9994678892522197,-0.9903552442762095
2015-04-17,-0.9994678892522197,-0.9903552442762095
2015-04-20,-0.9994678892522197,-0.9903552442762095
2015-04-21,-0.9994678892522197,-0.9903552442762095
2015-04-22,-0.9994678892522197,-0.9903552442762095
2015-04-23,-0.9994678892522197,-0.9903552442762095
2015-04-24,-0.9994678892522197,-0.9903552442762095
2015-04-27,-0.9994678892522197,-0.9903552442762095
2015-04-28,-0.9994678892522197,-0.9903552442762095
2015-04-29,-0.9994678892522197,-0.9903552442762095
2015-04-30,-1.0132024855634507,-2.034280440800093
2015-05-01,-0.9994822065384356,-0.997688667343326
2015-05-04,-0.9994822065384356,-0.997688667343326
2015-05-05,-0.9994822065384356,-0.997688667343326
2015-05-06,-0.9994822065384356,-0.997688667343326
2015-05-07,-0.9994822065384356,-0.997688667343326
2015-05-08,-0.9994822065384356,-0.997688667343326
2015-05-11,-0.9994822065384356,-0.997688667343326
2015-05-12,-0.9994822065384356,-0.997688667343326
2015-05-13,-0.9994822065384356,-0.997688667343326
2015-05-14,-0.9994822065384356,-0.997688667343326
2015-05-15,-0.9994822065384356,-0.997688667343326
2015-05-18,-0.9994822065384356,-0.997688667343326
2015-05-19,-0.9994822065384356,-0.997688667343326
2015-05-20,-0.9994822065384356,-0.997688667343326
2015-05-21,-0.9994822065384356,-0.997688667343326
2015-05-22,-0.9994822065384356,-0.997688667343326
2015-05-25,-0.9994822065384356,-0.997688667343326
2015-05-26,-0.9994822065384356,-0.997688667343326
2015-05-27,-0.9994822065384356,-0.997688667343326
2015-05-28,-0.9994822065384356,-0.997688667343326
2015-05-29,-0.9994822065384356,-0.997688667343326
2015-06-01,-0.9954136737140874,-0.7718087348074802
2015-06-02,-0.9994779684768059,-0.9961467687500694
2015-06-03,-0.9994779684768059,-0.9961467687500694
2015-06-04,-0.9994779684768059,-0.9961467687500694
2015-06-05,-0.9994779684768059,-0.9961467687500694
2015-06-08,-0.9994779684768059,-0.9961467687500694
2015-06-09,-0.9994779684768059,-0.9961467687500694
2015-06-10,-0.9994779684768059,-0.9961467687500694
2015-06-11,-0.9994779684768059,-0.9961467687500694
2015-06-12,-0.9994779684768059,-0.9961467687500694
2015-06-15,-0.9994779684768059,-0.9961467687500694
2015-06-16,-0.9994779684768059,-0.9961467687500694
2015-06-17,-0.9994779684768059,-0.9961467687500694
2015-06-18,-0.9994779684768059,-0.9961467687500694
2015-06-19,-0.9994779684768059,-0.9961467687500694
