date,USA_systemic_stress_f1,USA_systemic_stress_f2
2022-02-14,0.4932273538449182,0.19176597943083235
2022-02-15,0.4932273538449182,0.19176597943083235
2022-02-16,0.4932273538449182,0.19176597943083235
2022-02-17,0.4932273538449182,0.19176597943083235
2022-02-18,0.4932273538449182,0.19176597943083235
2022-02-21,0.4932273538449182,0.19176597943083235
2022-02-22,0.4932273538449182,0.19176597943083235
2022-02-23,0.4932273538449182,0.19176597943083235
2022-02-24,0.4932273538449182,0.19176597943083235
2022-02-25,0.4932273538449182,0.19176597943083235
2022-02-28,0.4932273538449182,0.19176597943083235
2022-03-01,0.4097405007573322,0.07514021384168772
2022-03-02,0.40974050023572367,0.07514021383930382
2022-03-03,0.40974050023572367,0.07514021383930382
2022-03-04,0.40974050023572367,0.07514021383930382
2022-03-07,0.40974050023572367,0.07514021383930382
2022-03-08,0.40974050023572367,0.07514021383930382
2022-03-09,0.40974050023572367,0.07514021383930382
2022-03-10,0.40974050023572367,0.07514021383930382
2022-03-11,0.40974050023572367,0.07514021383930382
2022-03-14,0.40974050023572367,0.07514021383930382
2022-03-15,0.40974050023572367,0.07514021383930382
2022-03-16,0.40974050023572367,0.07514021383930382
2022-03-17,0.40974050023572367,0.07514021383930382
2022-03-18,0.40974050023572367,0.07514021383930382
2022-03-21,0.40974050023572367,0.07514021383930382
2022-03-22,0.40974050023572367,0.07514021383930382
2022-03-23,0.40974050023572367,0.07514021383930382
2022-03-24,0.40974050023572367,0.07514021383930382
2022-03-25,0.40974050023572367,0.07514021383930382
2022-03-28,0.40974050023572367,0.07514021383930382
2022-03-29,0.40974050023572367,0.07514021383930382
2022-03-30,0.40974050023572367,0.07514021383930382
2022-03-31,0.40974050023572367,0.07514021383930382
2022-04-01,1.126038555879775,0.2932619506366904
2022-04-04,1.126038558649473,0.2932619506382672
2022-04-05,1.126038558649473,0.2932619506382672
2022-04-06,1.126038558649473,0.2932619506382672
2022-04-07,1.126038558649473,0.2932619506382672
2022-04-08,1.126038558649473,0.2932619506382672
2022-04-11,1.126038558649473,0.2932619506382672
2022-04-12,1.126038558649473,0.2932619506382672
2022-04-13,1.126038558649473,0.2932619506382672
2022-04-14,1.126038558649473,0.2932619506382672
2022-04-15,1.126038558649473,0.2932619506382672
2022-04-18,1.126038558649473,0.2932619506382672
2022-04-19,1.126038558649473,0.2932619506382672
2022-04-20,1.126038558649473,0.2932619506382672
2022-04-21,1.126038558649473,0.2932619506382672
2022-04-22,1.126038558649473,0.2932619506382672
2022-04-25,1.126038558649473,0.2932619506382672
2022-04-26,1.126038558649473,0.2932619506382672
2022-04-27,1.126038558649473,0.2932619506382672
2022-04-28,1.126038558649473,0.2932619506382672
2022-04-29,1.126038558649473,0.2932619506382672
2022-05-02,1.126038558649473,0.2932619506382672
2022-05-03,0.5316009574009571,0.27374346123198534
2022-05-04,0.531600952145944,0.2737434612317527
2022-05-05,0.5316009521459439,0.2737434612317527
2022-05-06,0.5316009521459439,0.2737434612317527
2022-05-09,0.5316009521459439,0.2737434612317527
2022-05-10,0.5316009521459439,0.2737434612317527
2022-05-11,0.5316009521459439,0.2737434612317527
2022-05-12,0.5316009521459439,0.2737434612317527
2022-05-13,0.5316009521459439,0.2737434612317527
2022-05-16,0.5316009521459439,0.2737434612317527
2022-05-17,0.5316009521459439,0.2737434612317527
2022-05-18,0.5316009521459439,0.2737434612317527
2022-05-19,0.5316009521459439,0.2737434612317527
2022-05-20,0.5316009521459439,0.2737434612317527
2022-05-23,0.5316009521459439,0.2737434612317527
2022-05-24,0.5316009521459439,0.2737434612317527
2022-05-25,0.5316009521459439,0.2737434612317527
2022-05-26,0.5316009521459439,0.2737434612317527
2022-05-27,0.5316009521459439,0.2737434612317527
2022-05-30,0.5316009521459439,0.2737434612317527
2022-05-31,0.5316009521459439,0.2737434612317527
2022-06-01,0.7080497100916899,0.10242330315434742
2022-06-02,0.708049710967515,0.1024233031507267
2022-06-03,0.708049710967515,0.1024233031507267
2022-06-06,0.708049710967515,0.1024233031507267
2022-06-07,0.708049710967515,0.1024233031507267
2022-06-08,0.708049710967515,0.1024233031507267
2022-06-09,0.708049710967515,0.1024233031507267
2022-06-10,0.708049710967515,0.1024233031507267
2022-06-13,0.708049710967515,0.1024233031507267
2022-06-14,0.708049710967515,0.1024233031507267
2022-06-15,0.708049710967515,0.1024233031507267
2022-06-16,0.708049710967515,0.1024233031507267
2022-06-17,0.708049710967515,0.1024233031507267
2022-06-20,0.708049710967515,0.1024233031507267
2022-06-21,0.708049710967515,0.1024233031507267
2022-06-22,0.708049710967515,0.1024233031507267
2022-06-23,0.708049710967515,0.1024233031507267
2022-06-24,0.708049710967515,0.1024233031507267
2022-06-27,0.708049710967515,0.1024233031507267
2022-06-28,0.708049710967515,0.1024233031507267
2022-06-29,0.708049710967515,0.1024233031507267
2022-06-30,0.708049710967515,0.1024233031507267
2022-07-01,0.6453766907587812,0.6128627101068548
2022-07-04,0.6453766903861621,0.612862710110283
2022-07-05,0.6453766903861621,0.612862710110283
2022-07-06,0.6453766903861621,0.612862710110283
2022-07-07,0.6453766903861621,0.612862710110283
2022-07-08,0.6453766903861621,0.612862710110283
2022-07-11,0.6453766903861621,0.612862710110283
2022-07-12,0.6453766903861621,0.612862710110283
2022-07-13,0.6453766903861621,0.612862710110283
2022-07-14,0.6453766903861621,0.612862710110283
2022-07-15,0.6453766903861621,0.612862710110283
2022-07-18,0.6453766903861621,0.612862710110283
2022-07-19,0.6453766903861621,0.612862710110283
2022-07-20,0.6453766903861621,0.612862710110283
2022-07-21,0.6453766903861621,0.612862710110283
2022-07-22,0.6453766903861621,0.612862710110283
2022-07-25,0.6453766903861621,0.612862710110283
2022-07-26,0.6453766903861621,0.612862710110283
2022-07-27,0.6453766903861621,0.612862710110283
2022-07-28,0.6453766903861621,0.612862710110283
2022-07-29,0.6453766903861621,0.612862710110283
2022-08-01,0.6453766903861621,0.612862710110283
2022-08-02,1.0403745227438852,0.6118703975252704
2022-08-03,1.0403745245584048,0.611870397525259
2022-08-04,1.0403745245584048,0.611870397525259
2022-08-05,1.0403745245584048,0.611870397525259
2022-08-08,1.0403745245584048,0.611870397525259
2022-08-09,1.0403745245584048,0.611870397525259
2022-08-10,1.0403745245584048,0.611870397525259
2022-08-11,1.0403745245584048,0.611870397525259
2022-08-12,1.0403745245584048,0.611870397525259
2022-08-15,1.0403745245584048,0.611870397525259
2022-08-16,1.0403745245584048,0.611870397525259
2022-08-17,1.0403745245584048,0.611870397525259
2022-08-18,1.0403745245584048,0.611870397525259
2022-08-19,1.0403745245584048,0.611870397525259
2022-08-22,1.0403745245584048,0.611870397525259
2022-08-23,1.0403745245584048,0.611870397525259
2022-08-24,1.0403745245584048,0.611870397525259
2022-08-25,1.0403745245584048,0.611870397525259
2022-08-26,1.0403745245584048,0.611870397525259
2022-08-29,1.0403745245584048,0.611870397525259
2022-08-30,1.0403745245584048,0.611870397525259
2022-08-31,1.0403745245584048,0.611870397525259
2022-09-01,0.9306782895900814,0.34645774801432067
2022-09-02,0.930678288931433,0.34645774801009604
2022-09-05,0.930678288931433,0.34645774801009604
2022-09-06,0.930678288931433,0.34645774801009604
2022-09-07,0.930678288931433,0.34645774801009604
2022-09-08,0.930678288931433,0.34645774801009604
2022-09-09,0.930678288931433,0.34645774801009604
2022-09-12,0.930678288931433,0.34645774801009604
2022-09-13,0.930678288931433,0.34645774801009604
2022-09-14,0.930678288931433,0.34645774801009604
2022-09-15,0.930678288931433,0.34645774801009604
2022-09-16,0.930678288931433,0.34645774801009604
2022-09-19,0.930678288931433,0.34645774801009604
2022-09-20,0.930678288931433,0.34645774801009604
2022-09-21,0.930678288931433,0.34645774801009604
2022-09-22,0.930678288931433,0.34645774801009604
2022-09-23,0.930678288931433,0.34645774801009604
2022-09-26,0.930678288931433,0.34645774801009604
2022-09-27,0.930678288931433,0.34645774801009604
2022-09-28,0.930678288931433,0.34645774801009604
2022-09-29,0.930678288931433,0.34645774801009604
2022-09-30,0.930678288931433,0.34645774801009604
2022-10-03,1.0452062604475243,0.29676208617094835
2022-10-04,1.0452062610613349,0.2967620861703285
2022-10-05,1.0452062610613349,0.2967620861703285
2022-10-06,1.0452062610613349,0.2967620861703285
2022-10-07,1.0452062610613349,0.2967620861703285
2022-10-10,1.0452062610613349,0.2967620861703285
2022-10-11,1.0452062610613349,0.2967620861703285
2022-10-12,1.0452062610613349,0.2967620861703285
2022-10-13,1.0452062610613349,0.2967620861703285
2022-10-14,1.0452062610613349,0.2967620861703285
2022-10-17,1.0452062610613349,0.2967620861703285
2022-10-18,1.0452062610613349,0.2967620861703285
2022-10-19,1.0452062610613349,0.2967620861703285
2022-10-20,1.0452062610613349,0.2967620861703285
2022-10-21,1.0452062610613349,0.2967620861703285
2022-10-24,1.0452062610613349,0.2967620861703285
2022-10-25,1.0452062610613349,0.2967620861703285
2022-10-26,1.0452062610613349,0.2967620861703285
2022-10-27,1.0452062610613349,0.2967620861703285
2022-10-28,1.0452062610613349,0.2967620861703285
2022-10-31,1.0452062610613349,0.2967620861703285
2022-11-01,1.230897937871188,0.06820714429885195
2022-11-02,1.230897938844665,0.06820714429181438
2022-11-03,1.230897938844665,0.06820714429181438
2022-11-04,1.230897938844665,0.06820714429181438
2022-11-07,1.230897938844665,0.06820714429181438
2022-11-08,1.230897938844665,0.06820714429181438
2022-11-09,1.230897938844665,0.06820714429181438
2022-11-10,1.230897938844665,0.06820714429181438
2022-11-11,1.230897938844665,0.06820714429181438
2022-11-14,1.230897938844665,0.06820714429181438
2022-11-15,1.230897938844665,0.06820714429181438
2022-11-16,1.230897938844665,0.06820714429181438
2022-11-17,1.230897938844665,0.06820714429181438
2022-11-18,1.230897938844665,0.06820714429181438
2022-11-21,1.230897938844665,0.06820714429181438
2022-11-22,1.230897938844665,0.06820714429181438
2022-11-23,1.230897938844665,0.06820714429181438
2022-11-24,1.230897938844665,0.06820714429181438
2022-11-25,1.230897938844665,0.06820714429181438
2022-11-28,1.230897938844665,0.06820714429181438
2022-11-29,1.230897938844665,0.06820714429181438
2022-11-30,1.230897938844665,0.06820714429181438
2022-12-01,1.4789647747056505,0.4093945880314536
2022-12-02,1.4789647759942601,0.4093945880337441
2022-12-05,1.4789647759942601,0.4093945880337441
2022-12-06,1.4789647759942601,0.4093945880337441
2022-12-07,1.4789647759942601,0.4093945880337441
2022-12-08,1.4789647759942601,0.4093945880337441
2022-12-09,1.4789647759942601,0.4093945880337441
2022-12-12,1.4789647759942601,0.4093945880337441
2022-12-13,1.4789647759942601,0.4093945880337441
2022-12-14,1.4789647759942601,0.4093945880337441
2022-12-15,1.4789647759942601,0.4093945880337441
2022-12-16,1.4789647759942601,0.4093945880337441
2022-12-19,1.4789647759942601,0.4093945880337441
2022-12-20,1.4789647759942601,0.4093945880337441
2022-12-21,1.4789647759942601,0.4093945880337441
2022-12-22,1.4789647759942601,0.4093945880337441
2022-12-23,1.4789647759942601,0.4093945880337441
2022-12-26,1.4789647759942601,0.4093945880337441
2022-12-27,1.4789647759942601,0.4093945880337441
2022-12-28,1.4789647759942601,0.4093945880337441
2022-12-29,1.4789647759942601,0.4093945880337441
2022-12-30,1.4789647759942601,0.4093945880337441
2023-01-02,1.4789647759942601,0.4093945880337441
2023-01-03,1.5173929724736506,0.5109094518947798
2023-01-04,1.5173929726887845,0.510909451895832
2023-01-05,1.5173929726887845,0.510909451895832
2023-01-06,1.5173929726887845,0.510909451895832
2023-01-09,1.5173929726887845,0.510909451895832
2023-01-10,1.5173929726887845,0.510909451895832
2023-01-11,1.5173929726887845,0.510909451895832
2023-01-12,1.5173929726887845,0.510909451895832
2023-01-13,1.5173929726887845,0.510909451895832
2023-01-16,1.5173929726887845,0.510909451895832
2023-01-17,1.5173929726887845,0.510909451895832
2023-01-18,1.5173929726887845,0.510909451895832
2023-01-19,1.5173929726887845,0.510909451895832
2023-01-20,1.5173929726887845,0.510909451895832
2023-01-23,1.5173929726887845,0.510909451895832
2023-01-24,1.5173929726887845,0.510909451895832
2023-01-25,1.5173929726887845,0.510909451895832
2023-01-26,1.5173929726887845,0.510909451895832
2023-01-27,1.5173929726887845,0.510909451895832
2023-01-30,1.5173929726887845,0.510909451895832
2023-01-31,1.5173929726887845,0.510909451895832
2023-02-01,1.4904351113453471,0.41242211822036223
2023-02-02,1.49043511119111,0.4124221182190934
2023-02-03,1.49043511119111,0.4124221182190934
2023-02-06,1.49043511119111,0.4124221182190934
2023-02-07,1.49043511119111,0.4124221182190934
2023-02-08,1.49043511119111,0.4124221182190934
2023-02-09,1.49043511119111,0.4124221182190934
2023-02-10,1.49043511119111,0.4124221182190934
2023-02-13,1.49043511119111,0.4124221182190934
2023-02-14,1.49043511119111,0.4124221182190934
2023-02-15,1.49043511119111,0.4124221182190934
2023-02-16,1.49043511119111,0.4124221182190934
2023-02-17,1.49043511119111,0.4124221182190934
2023-02-20,1.49043511119111,0.4124221182190934
2023-02-21,1.49043511119111,0.4124221182190934
2023-02-22,1.49043511119111,0.4124221182190934
2023-02-23,1.49043511119111,0.4124221182190934
2023-02-24,1.49043511119111,0.4124221182190934
2023-02-27,1.49043511119111,0.4124221182190934
2023-02-28,1.49043511119111,0.4124221182190934
2023-03-01,1.5939342006593162,0.225805582990024
2023-03-02,1.5939342012271167,0.22580558298698875
2023-03-03,1.5939342012271167,0.22580558298698875
2023-03-06,1.5939342012271167,0.22580558298698875
2023-03-07,1.5939342012271167,0.22580558298698875
2023-03-08,1.5939342012271167,0.22580558298698875
2023-03-09,1.5939342012271167,0.22580558298698875
2023-03-10,1.5939342012271167,0.22580558298698875
2023-03-13,1.5939342012271167,0.22580558298698875
2023-03-14,1.5939342012271167,0.22580558298698875
2023-03-15,1.5939342012271167,0.22580558298698875
2023-03-16,1.5939342012271167,0.22580558298698875
2023-03-17,1.5939342012271167,0.22580558298698875
2023-03-20,1.5939342012271167,0.22580558298698875
2023-03-21,1.5939342012271167,0.22580558298698875
2023-03-22,1.5939342012271167,0.22580558298698875
2023-03-23,1.5939342012271167,0.22580558298698875
2023-03-24,1.5939342012271167,0.22580558298698875
2023-03-27,1.5939342012271167,0.22580558298698875
2023-03-28,1.5939342012271167,0.22580558298698875
2023-03-29,1.5939342012271167,0.22580558298698875
2023-03-30,1.5939342012271167,0.22580558298698875
2023-03-31,1.5939342012271167,0.22580558298698875
2023-04-03,1.7308720353879568,0.8085730123231423
2023-04-04,1.7308720361336978,0.8085730123274323
2023-04-05,1.7308720361336978,0.8085730123274323
2023-04-06,1.7308720361336978,0.8085730123274323
2023-04-07,1.7308720361336978,0.8085730123274323
2023-04-10,1.7308720361336978,0.8085730123274323
2023-04-11,1.7308720361336978,0.8085730123274323
2023-04-12,1.7308720361336978,0.8085730123274323
2023-04-13,1.7308720361336978,0.8085730123274323
2023-04-14,1.7308720361336978,0.8085730123274323
2023-04-17,1.7308720361336978,0.8085730123274323
2023-04-18,1.7308720361336978,0.8085730123274323
2023-04-19,1.7308720361336978,0.8085730123274323
2023-04-20,1.7308720361336978,0.8085730123274323
2023-04-21,1.7308720361336978,0.8085730123274323
2023-04-24,1.7308720361336978,0.8085730123274323
2023-04-25,1.7308720361336978,0.8085730123274323
2023-04-26,1.7308720361336978,0.8085730123274323
2023-04-27,1.7308720361336978,0.8085730123274323
2023-04-28,1.7308720361336978,0.8085730123274323
2023-05-01,1.7308720361336978,0.8085730123274323
2023-05-02,1.5727498951599572,0.6420983413150754
2023-05-03,1.5727498942183136,0.642098341312911
2023-05-04,1.5727498942183136,0.642098341312911
2023-05-05,1.5727498942183136,0.642098341312911
2023-05-08,1.5727498942183136,0.642098341312911
2023-05-09,1.5727498942183136,0.642098341312911
2023-05-10,1.5727498942183136,0.642098341312911
2023-05-11,1.5727498942183136,0.642098341312911
2023-05-12,1.5727498942183136,0.642098341312911
2023-05-15,1.5727498942183136,0.642098341312911
2023-05-16,1.5727498942183136,0.642098341312911
2023-05-17,1.5727498942183136,0.642098341312911
2023-05-18,1.5727498942183136,0.642098341312911
2023-05-19,1.5727498942183136,0.642098341312911
2023-05-22,1.5727498942183136,0.642098341312911
2023-05-23,1.5727498942183136,0.642098341312911
2023-05-24,1.5727498942183136,0.642098341312911
2023-05-25,1.5727498942183136,0.642098341312911
2023-05-26,1.5727498942183136,0.642098341312911
2023-05-29,1.5727498942183136,0.642098341312911
2023-05-30,1.5727498942183136,0.642098341312911
2023-05-31,1.5727498942183136,0.642098341312911
2023-06-01,1.5773264682045673,0.6044971096740169
2023-06-02,1.5773264682304795,0.6044971096735707
2023-06-05,1.5773264682304795,0.6044971096735707
2023-06-06,1.5773264682304795,0.6044971096735707
2023-06-07,1.5773264682304795,0.6044971096735707
2023-06-08,1.5773264682304795,0.6044971096735707
2023-06-09,1.5773264682304795,0.6044971096735707
2023-06-12,1.5773264682304795,0.6044971096735707
2023-06-13,1.5773264682304795,0.6044971096735707
2023-06-14,1.5773264682304795,0.6044971096735707
2023-06-15,1.5773264682304795,0.6044971096735707
2023-06-16,1.5773264682304795,0.6044971096735707
2023-06-19,1.5773264682304795,0.6044971096735707
2023-06-20,1.5773264682304795,0.6044971096735707
2023-06-21,1.5773264682304795,0.6044971096735707
2023-06-22,1.5773264682304795,0.6044971096735707
2023-06-23,1.5773264682304795,0.6044971096735707
2023-06-26,1.5773264682304795,0.6044971096735707
2023-06-27,1.5773264682304795,0.6044971096735707
2023-06-28,1.5773264682304795,0.6044971096735707
2023-06-29,1.5773264682304795,0.6044971096735707
2023-06-30,1.5773264682304795,0.6044971096735707
2023-07-03,1.8382393842372824,0.4056340745531926
2023-07-04,1.8382393856117019,0.40563407455034295
2023-07-05,1.8382393856117019,0.40563407455034295
2023-07-06,1.8382393856117019,0.40563407455034295
2023-07-07,1.8382393856117019,0.40563407455034295
2023-07-10,1.8382393856117019,0.40563407455034295
2023-07-11,1.8382393856117019,0.40563407455034295
2023-07-12,1.8382393856117019,0.40563407455034295
2023-07-13,1.8382393856117019,0.40563407455034295
2023-07-14,1.8382393856117019,0.40563407455034295
2023-07-17,1.8382393856117019,0.40563407455034295
2023-07-18,1.8382393856117019,0.40563407455034295
2023-07-19,1.8382393856117019,0.40563407455034295
2023-07-20,1.8382393856117019,0.40563407455034295
2023-07-21,1.8382393856117019,0.40563407455034295
2023-07-24,1.8382393856117019,0.40563407455034295
2023-07-25,1.8382393856117019,0.40563407455034295
2023-07-26,1.8382393856117019,0.40563407455034295
2023-07-27,1.8382393856117019,0.40563407455034295
2023-07-28,1.8382393856117019,0.40563407455034295
2023-07-31,1.8382393856117019,0.40563407455034295
2023-08-01,2.0921968065916086,0.5410428748464259
2023-08-02,2.0921968079441866,0.5410428748477893
2023-08-03,2.0921968079441866,0.5410428748477893
2023-08-04,2.0921968079441866,0.5410428748477893
2023-08-07,2.0921968079441866,0.5410428748477893
2023-08-08,2.0921968079441866,0.5410428748477893
2023-08-09,2.0921968079441866,0.5410428748477893
2023-08-10,2.0921968079441866,0.5410428748477893
2023-08-11,2.0921968079441866,0.5410428748477893
2023-08-14,2.0921968079441866,0.5410428748477893
2023-08-15,2.0921968079441866,0.5410428748477893
2023-08-16,2.0921968079441866,0.5410428748477893
2023-08-17,2.0921968079441866,0.5410428748477893
2023-08-18,2.0921968079441866,0.5410428748477893
2023-08-21,2.0921968079441866,0.5410428748477893
2023-08-22,2.0921968079441866,0.5410428748477893
2023-08-23,2.0921968079441866,0.5410428748477893
2023-08-24,2.0921968079441866,0.5410428748477893
2023-08-25,2.0921968079441866,0.5410428748477893
2023-08-28,2.0921968079441866,0.5410428748477893
2023-08-29,2.0921968079441866,0.5410428748477893
2023-08-30,2.0921968079441866,0.5410428748477893
2023-08-31,2.0921968079441866,0.5410428748477893
2023-09-01,1.9649542614270246,0.4267291297352693
2023-09-04,1.9649542606821824,0.42672912973377747
2023-09-05,1.9649542606821824,0.42672912973377747
2023-09-06,1.9649542606821824,0.42672912973377747
2023-09-07,1.9649542606821824,0.42672912973377747
2023-09-08,1.9649542606821824,0.42672912973377747
2023-09-11,1.9649542606821824,0.42672912973377747
2023-09-12,1.9649542606821824,0.42672912973377747
2023-09-13,1.9649542606821824,0.42672912973377747
2023-09-14,1.9649542606821824,0.42672912973377747
2023-09-15,1.9649542606821824,0.42672912973377747
2023-09-18,1.9649542606821824,0.42672912973377747
2023-09-19,1.9649542606821824,0.42672912973377747
2023-09-20,1.9649542606821824,0.42672912973377747
2023-09-21,1.9649542606821824,0.42672912973377747
2023-09-22,1.9649542606821824,0.42672912973377747
2023-09-25,1.9649542606821824,0.42672912973377747
2023-09-26,1.9649542606821824,0.42672912973377747
2023-09-27,1.9649542606821824,0.42672912973377747
2023-09-28,1.9649542606821824,0.42672912973377747
2023-09-29,1.9649542606821824,0.42672912973377747
2023-10-02,1.9649542606821824,0.42672912973377747
2023-10-03,1.9286620380746844,0.3569185227637689
2023-10-04,1.9286620378669665,0.35691852276288694
2023-10-05,1.9286620378669665,0.35691852276288694
2023-10-06,1.9286620378669665,0.35691852276288694
2023-10-09,1.9286620378669665,0.35691852276288694
2023-10-10,1.9286620378669665,0.35691852276288694
2023-10-11,1.9286620378669665,0.35691852276288694
2023-10-12,1.9286620378669665,0.35691852276288694
2023-10-13,1.9286620378669665,0.35691852276288694
2023-10-16,1.9286620378669665,0.35691852276288694
2023-10-17,1.9286620378669665,0.35691852276288694
2023-10-18,1.9286620378669665,0.35691852276288694
2023-10-19,1.9286620378669665,0.35691852276288694
2023-10-20,1.9286620378669665,0.35691852276288694
2023-10-23,1.9286620378669665,0.35691852276288694
2023-10-24,1.9286620378669665,0.35691852276288694
2023-10-25,1.9286620378669665,0.35691852276288694
2023-10-26,1.9286620378669665,0.35691852276288694
2023-10-27,1.9286620378669665,0.35691852276288694
2023-10-30,1.9286620378669665,0.35691852276288694
2023-10-31,1.9286620378669665,0.35691852276288694
2023-11-01,1.798211867634599,0.34894456029044973
2023-11-02,1.7982118668681,0.3489445602903569
2023-11-03,1.7982118668681,0.3489445602903569
2023-11-06,1.7982118668681,0.3489445602903569
2023-11-07,1.7982118668681,0.3489445602903569
2023-11-08,1.7982118668681,0.3489445602903569
2023-11-09,1.7982118668681,0.3489445602903569
2023-11-10,1.7982118668681,0.3489445602903569
2023-11-13,1.7982118668681,0.3489445602903569
2023-11-14,1.7982118668681,0.3489445602903569
2023-11-15,1.7982118668681,0.3489445602903569
2023-11-16,1.7982118668681,0.3489445602903569
2023-11-17,1.7982118668681,0.3489445602903569
2023-11-20,1.7982118668681,0.3489445602903569
2023-11-21,1.7982118668681,0.3489445602903569
2023-11-22,1.7982118668681,0.3489445602903569
2023-11-23,1.7982118668681,0.3489445602903569
2023-11-24,1.7982118668681,0.3489445602903569
2023-11-27,1.7982118668681,0.3489445602903569
2023-11-28,1.7982118668681,0.3489445602903569
2023-11-29,1.7982118668681,0.3489445602903569
2023-11-30,1.7982118668681,0.3489445602903569
2023-12-01,1.8571990751593506,0.34042057175835716
2023-12-04,1.8571990754885044,0.34042057175825785
2023-12-05,1.8571990754885044,0.34042057175825785
2023-12-06,1.8571990754885044,0.34042057175825785
2023-12-07,1.8571990754885044,0.34042057175825785
2023-12-08,1.8571990754885044,0.34042057175825785
2023-12-11,1.8571990754885044,0.34042057175825785
2023-12-12,1.8571990754885044,0.34042057175825785
2023-12-13,1.8571990754885044,0.34042057175825785
2023-12-14,1.8571990754885044,0.34042057175825785
2023-12-15,1.8571990754885044,0.34042057175825785
2023-12-18,1.8571990754885044,0.34042057175825785
2023-12-19,1.8571990754885044,0.34042057175825785
2023-12-20,1.8571990754885044,0.34042057175825785
2023-12-21,1.8571990754885044,0.34042057175825785
2023-12-22,1.8571990754885044,0.34042057175825785
2023-12-25,1.8571990754885044,0.34042057175825785
2023-12-26,1.8571990754885044,0.34042057175825785
2023-12-27,1.8571990754885044,0.34042057175825785
2023-12-28,1.8571990754885044,0.34042057175825785
2023-12-29,1.8571990754885044,0.34042057175825785
2024-01-01,1.8571990754885044,0.34042057175825785
2024-01-02,1.9485022368291414,0.4187496847170749
2024-01-03,1.9485022373347132,0.4187496847178921
2024-01-04,1.9485022373347132,0.4187496847178921
2024-01-05,1.9485022373347132,0.4187496847178921
2024-01-08,1.9485022373347132,0.4187496847178921
2024-01-09,1.9485022373347132,0.4187496847178921
2024-01-10,1.9485022373347132,0.4187496847178921
2024-01-11,1.9485022373347132,0.4187496847178921
2024-01-12,1.9485022373347132,0.4187496847178921
2024-01-15,1.9485022373347132,0.4187496847178921
2024-01-16,1.9485022373347132,0.4187496847178921
2024-01-17,1.9485022373347132,0.4187496847178921
2024-01-18,1.9485022373347132,0.4187496847178921
2024-01-19,1.9485022373347132,0.4187496847178921
2024-01-22,1.9485022373347132,0.4187496847178921
2024-01-23,1.9485022373347132,0.4187496847178921
2024-01-24,1.9485022373347132,0.4187496847178921
2024-01-25,1.9485022373347132,0.4187496847178921
2024-01-26,1.9485022373347132,0.4187496847178921
2024-01-29,1.9485022373347132,0.4187496847178921
2024-01-30,1.9485022373347132,0.4187496847178921
2024-01-31,1.9485022373347132,0.4187496847178921
2024-02-01,1.8431766809233452,0.4021357955572528
2024-02-02,1.8431766803090721,0.4021357955570577
2024-02-05,1.8431766803090721,0.4021357955570577
2024-02-06,1.8431766803090721,0.4021357955570577
2024-02-07,1.8431766803090721,0.4021357955570577
2024-02-08,1.8431766803090721,0.4021357955570577
2024-02-09,1.8431766803090721,0.4021357955570577
2024-02-12,1.8431766803090721,0.4021357955570577
2024-02-13,1.8431766803090721,0.4021357955570577
2024-02-14,1.8431766803090721,0.4021357955570577
2024-02-15,1.8431766803090721,0.4021357955570577
2024-02-16,1.8431766803090721,0.4021357955570577
2024-02-19,1.8431766803090721,0.4021357955570577
2024-02-20,1.8431766803090721,0.4021357955570577
2024-02-21,1.8431766803090721,0.4021357955570577
2024-02-22,1.8431766803090721,0.4021357955570577
2024-02-23,1.8431766803090721,0.4021357955570577
2024-02-26,1.8431766803090721,0.4021357955570577
2024-02-27,1.8431766803090721,0.4021357955570577
2024-02-28,1.8431766803090721,0.4021357955570577
2024-02-29,1.8431766803090721,0.4021357955570577
2024-03-01,1.975469231488228,0.2482326652905825
2024-03-04,1.9754692322132277,0.24823266528826216
2024-03-05,1.9754692322132277,0.24823266528826216
2024-03-06,1.9754692322132277,0.24823266528826216
2024-03-07,1.9754692322132277,0.24823266528826216
2024-03-08,1.9754692322132277,0.24823266528826216
2024-03-11,1.9754692322132277,0.24823266528826216
2024-03-12,1.9754692322132277,0.24823266528826216
2024-03-13,1.9754692322132277,0.24823266528826216
2024-03-14,1.9754692322132277,0.24823266528826216
2024-03-15,1.9754692322132277,0.24823266528826216
2024-03-18,1.9754692322132277,0.24823266528826216
2024-03-19,1.9754692322132277,0.24823266528826216
2024-03-20,1.9754692322132277,0.24823266528826216
2024-03-21,1.9754692322132277,0.24823266528826216
2024-03-22,1.9754692322132277,0.24823266528826216
2024-03-25,1.9754692322132277,0.24823266528826216
2024-03-26,1.9754692322132277,0.24823266528826216
2024-03-27,1.9754692322132277,0.24823266528826216
2024-03-28,1.9754692322132277,0.24823266528826216
2024-03-29,1.9754692322132277,0.24823266528826216
2024-04-01,1.9754692322132277,0.24823266528826216
2024-04-02,2.0324828733326368,0.24615266094869712
2024-04-03,2.032482873651378,0.24615266094867308
2024-04-04,2.032482873651378,0.24615266094867308
2024-04-05,2.032482873651378,0.24615266094867308
2024-04-08,2.032482873651378,0.24615266094867308
2024-04-09,2.032482873651378,0.24615266094867308
2024-04-10,2.032482873651378,0.24615266094867308
2024-04-11,2.032482873651378,0.24615266094867308
2024-04-12,2.032482873651378,0.24615266094867308
2024-04-15,2.032482873651378,0.24615266094867308
2024-04-16,2.032482873651378,0.24615266094867308
