date,DEU_real_estate_f1,DEU_real_estate_f2
2014-07-07,1.0777474499771729,0.04124286359387304
2014-07-08,1.0777474499986455,0.04124286359387304
2014-07-09,1.0777474499991122,0.04124286359387304
2014-07-10,1.0777474499991224,0.04124286359387304
2014-07-11,1.0777474499991226,0.04124286359387304
2014-07-14,1.0777474499991226,0.04124286359387304
2014-07-15,1.0777474499991226,0.04124286359387304
2014-07-16,1.0777474499991226,0.04124286359387304
2014-07-17,1.0777474499991226,0.04124286359387304
2014-07-18,1.0777474499991226,0.04124286359387304
2014-07-21,1.0777474499991226,0.04124286359387304
2014-07-22,1.0777474499991226,0.04124286359387304
2014-07-23,1.0777474499991226,0.04124286359387304
2014-07-24,1.0777474499991226,0.04124286359387304
2014-07-25,1.0777474499991226,0.04124286359387304
2014-07-28,1.0777474499991226,0.04124286359387304
2014-07-29,1.0777474499991226,0.04124286359387304
2014-07-30,1.0777474499991226,0.04124286359387304
2014-07-31,1.0777474499991226,0.04124286359387304
2014-08-01,1.07979346622232,0.04291301482320136
2014-08-04,1.0798378963838278,0.04291350278675379
2014-08-05,1.0798388621192634,0.042913502932150155
2014-08-06,1.079838883110952,0.042913502932193474
2014-08-07,1.0798388835672377,0.04291350293219349
2014-08-08,1.0798388835771555,0.04291350293219349
2014-08-11,1.0798388835773711,0.04291350293219349
2014-08-12,1.0798388835773758,0.04291350293219349
2014-08-13,1.079838883577376,0.04291350293219349
2014-08-14,1.079838883577376,0.04291350293219349
2014-08-15,1.079838883577376,0.04291350293219349
2014-08-18,1.079838883577376,0.04291350293219349
2014-08-19,1.079838883577376,0.04291350293219349
2014-08-20,1.079838883577376,0.04291350293219349
2014-08-21,1.079838883577376,0.04291350293219349
2014-08-22,1.079838883577376,0.04291350293219349
2014-08-25,1.079838883577376,0.04291350293219349
2014-08-26,1.079838883577376,0.04291350293219349
2014-08-27,1.079838883577376,0.04291350293219349
2014-08-28,1.079838883577376,0.04291350293219349
2014-08-29,1.079838883577376,0.04291350293219349
2014-09-01,1.079838883577376,0.04291350293219349
2014-09-02,1.0942999132757858,0.04432012550834945
2014-09-03,1.0946121238288775,0.044320537982886016
2014-09-04,1.0946189092014122,0.04432053810578937
2014-09-05,1.0946190566911236,0.04432053810582599
2014-09-08,1.0946190598970318,0.04432053810582601
2014-09-09,1.0946190599667172,0.04432053810582601
2014-09-10,1.0946190599682317,0.04432053810582601
2014-09-11,1.0946190599682648,0.04432053810582601
2014-09-12,1.0946190599682655,0.04432053810582601
2014-09-15,1.0946190599682655,0.04432053810582601
2014-09-16,1.0946190599682655,0.04432053810582601
2014-09-17,1.0946190599682655,0.04432053810582601
2014-09-18,1.0946190599682655,0.04432053810582601
2014-09-19,1.0946190599682655,0.04432053810582601
2014-09-22,1.0946190599682655,0.04432053810582601
2014-09-23,1.0946190599682655,0.04432053810582601
2014-09-24,1.0946190599682655,0.04432053810582601
2014-09-25,1.0946190599682655,0.04432053810582601
2014-09-26,1.0946190599682655,0.04432053810582601
2014-09-29,1.0946190599682655,0.04432053810582601
2014-09-30,1.0946190599682655,0.04432053810582601
2014-10-01,1.1252301382892915,0.053491875301222354
2014-10-02,1.1258862738120483,0.05349437373185102
2014-10-03,1.1259005316488457,0.053494374476284294
2014-10-06,1.1259008415621594,0.05349437447650611
2014-10-07,1.125900848298586,0.05349437447650617
2014-10-08,1.1259008484450124,0.05349437447650617
2014-10-09,1.125900848448195,0.05349437447650617
2014-10-10,1.1259008484482642,0.05349437447650617
2014-10-13,1.1259008484482658,0.05349437447650617
2014-10-14,1.1259008484482658,0.05349437447650617
2014-10-15,1.1259008484482658,0.05349437447650617
2014-10-16,1.1259008484482658,0.05349437447650617
2014-10-17,1.1259008484482658,0.05349437447650617
2014-10-20,1.1259008484482658,0.05349437447650617
2014-10-21,1.1259008484482658,0.05349437447650617
2014-10-22,1.1259008484482658,0.05349437447650617
2014-10-23,1.1259008484482658,0.05349437447650617
2014-10-24,1.1259008484482658,0.05349437447650617
2014-10-27,1.1259008484482658,0.05349437447650617
2014-10-28,1.1259008484482658,0.05349437447650617
2014-10-29,1.1259008484482658,0.05349437447650617
2014-10-30,1.1259008484482658,0.05349437447650617
2014-10-31,1.1259008484482658,0.05349437447650617
2014-11-03,1.145366119449267,0.0559139323656751
2014-11-04,1.1457855540007111,0.0559146377116031
2014-11-05,1.1457946693304195,0.0559146379217718
2014-11-06,1.1457948674648821,0.055914637921834424
2014-11-07,1.1457948717716293,0.055914637921834445
2014-11-10,1.1457948718652429,0.055914637921834445
2014-11-11,1.1457948718672777,0.055914637921834445
2014-11-12,1.1457948718673219,0.055914637921834445
2014-11-13,1.1457948718673228,0.055914637921834445
2014-11-14,1.145794871867323,0.055914637921834445
2014-11-17,1.145794871867323,0.055914637921834445
2014-11-18,1.145794871867323,0.055914637921834445
2014-11-19,1.145794871867323,0.055914637921834445
2014-11-20,1.145794871867323,0.055914637921834445
2014-11-21,1.145794871867323,0.055914637921834445
2014-11-24,1.145794871867323,0.055914637921834445
2014-11-25,1.145794871867323,0.055914637921834445
2014-11-26,1.145794871867323,0.055914637921834445
2014-11-27,1.145794871867323,0.055914637921834445
2014-11-28,1.145794871867323,0.055914637921834445
2014-12-01,1.145794871867323,0.055914637921834445
2014-12-02,1.168942579382783,0.060846735300025934
2014-12-03,1.1694406414222973,0.060848145326115516
2014-12-04,1.1694514651870518,0.06084814574625232
2014-12-05,1.1694517004565874,0.060848145746377515
2014-12-08,1.1694517055705207,0.06084814574637755
2014-12-09,1.1694517056816796,0.06084814574637755
2014-12-10,1.1694517056840958,0.06084814574637755
2014-12-11,1.1694517056841482,0.06084814574637755
2014-12-12,1.1694517056841494,0.06084814574637755
2014-12-15,1.1694517056841496,0.06084814574637755
2014-12-16,1.1694517056841496,0.06084814574637755
2014-12-17,1.1694517056841496,0.06084814574637755
2014-12-18,1.1694517056841496,0.06084814574637755
2014-12-19,1.1694517056841496,0.06084814574637755
2014-12-22,1.1694517056841496,0.06084814574637755
2014-12-23,1.1694517056841496,0.06084814574637755
2014-12-24,1.1694517056841496,0.06084814574637755
2014-12-25,1.1694517056841496,0.06084814574637755
2014-12-26,1.1694517056841496,0.06084814574637755
2014-12-29,1.1694517056841496,0.06084814574637755
2014-12-30,1.1694517056841496,0.06084814574637755
2014-12-31,1.1694517056841496,0.06084814574637755
2015-01-01,1.1739355519266328,0.09279485694699113
2015-01-02,1.174032824842927,0.09280273711034848
2015-01-05,1.1740349391251477,0.09280273945827985
2015-01-06,1.1740349850821785,0.09280273945897946
2015-01-07,1.1740349860811232,0.09280273945897966
2015-01-08,1.1740349861028365,0.09280273945897966
2015-01-09,1.1740349861033086,0.09280273945897966
2015-01-12,1.1740349861033188,0.09280273945897966
2015-01-13,1.174034986103319,0.09280273945897966
2015-01-14,1.174034986103319,0.09280273945897966
2015-01-15,1.174034986103319,0.09280273945897966
2015-01-16,1.174034986103319,0.09280273945897966
2015-01-19,1.174034986103319,0.09280273945897966
2015-01-20,1.174034986103319,0.09280273945897966
2015-01-21,1.174034986103319,0.09280273945897966
2015-01-22,1.174034986103319,0.09280273945897966
2015-01-23,1.174034986103319,0.09280273945897966
2015-01-26,1.174034986103319,0.09280273945897966
2015-01-27,1.174034986103319,0.09280273945897966
2015-01-28,1.174034986103319,0.09280273945897966
2015-01-29,1.174034986103319,0.09280273945897966
2015-01-30,1.174034986103319,0.09280273945897966
2015-02-02,1.174034986103319,0.09280273945897966
2015-02-03,1.2219275244627907,0.10645798460652085
2015-02-04,1.2229477133215447,0.1064617924038377
2015-02-05,1.2229698791956232,0.10646179353841653
2015-02-06,1.2229703609994496,0.1064617935387546
2015-02-09,1.2229703714721711,0.10646179353875469
2015-02-10,1.2229703716998113,0.10646179353875469
2015-02-11,1.2229703717047593,0.10646179353875469
2015-02-12,1.222970371704867,0.10646179353875469
2015-02-13,1.2229703717048694,0.10646179353875469
2015-02-16,1.2229703717048694,0.10646179353875469
2015-02-17,1.2229703717048694,0.10646179353875469
2015-02-18,1.2229703717048694,0.10646179353875469
2015-02-19,1.2229703717048694,0.10646179353875469
2015-02-20,1.2229703717048694,0.10646179353875469
2015-02-23,1.2229703717048694,0.10646179353875469
2015-02-24,1.2229703717048694,0.10646179353875469
2015-02-25,1.2229703717048694,0.10646179353875469
2015-02-26,1.2229703717048694,0.10646179353875469
2015-02-27,1.2229703717048694,0.10646179353875469
2015-03-02,1.2229703717048694,0.10646179353875469
2015-03-03,1.2229703717048694,0.10646179353875469
2015-03-04,1.2229703717048694,0.10646179353875469
2015-03-05,1.2229703717048694,0.10646179353875469
2015-03-06,1.2229703717048694,0.10646179353875469
2015-03-09,1.2229703717048694,0.10646179353875469
2015-03-10,1.2229703717048694,0.10646179353875469
2015-03-11,1.2229703717048694,0.10646179353875469
2015-03-12,1.2229703717048694,0.10646179353875469
2015-03-13,1.2229703717048694,0.10646179353875469
2015-03-16,1.2229703717048694,0.10646179353875469
2015-03-17,1.2229703717048694,0.10646179353875469
2015-03-18,1.2229703717048694,0.10646179353875469
2015-03-19,1.2229703717048694,0.10646179353875469
2015-03-20,1.2229703717048694,0.10646179353875469
2015-03-23,1.2229703717048694,0.10646179353875469
2015-03-24,1.2229703717048694,0.10646179353875469
2015-03-25,1.2229703717048694,0.10646179353875469
2015-03-26,1.2229703717048694,0.10646179353875469
2015-03-27,1.2229703717048694,0.10646179353875469
2015-03-30,1.2229703717048694,0.10646179353875469
2015-03-31,1.2229703717048694,0.10646179353875469
2015-04-01,1.2149041987572606,0.12959735513870776
2015-04-02,1.2147282736973606,0.12960363330551056
2015-04-03,1.214724449421229,0.1296036351761537
2015-04-06,1.2147243662947576,0.12960363517671109
2015-04-07,1.2147243644878798,0.12960363517671125
2015-04-08,1.2147243644486048,0.12960363517671125
2015-04-09,1.214724364447751,0.12960363517671125
2015-04-10,1.2147243644477326,0.12960363517671125
2015-04-13,1.214724364447732,0.12960363517671125
2015-04-14,1.214724364447732,0.12960363517671125
2015-04-15,1.214724364447732,0.12960363517671125
2015-04-16,1.214724364447732,0.12960363517671125
2015-04-17,1.214724364447732,0.12960363517671125
2015-04-20,1.214724364447732,0.12960363517671125
2015-04-21,1.214724364447732,0.12960363517671125
2015-04-22,1.214724364447732,0.12960363517671125
2015-04-23,1.214724364447732,0.12960363517671125
2015-04-24,1.214724364447732,0.12960363517671125
2015-04-27,1.214724364447732,0.12960363517671125
2015-04-28,1.214724364447732,0.12960363517671125
2015-04-29,1.214724364447732,0.12960363517671125
2015-04-30,1.214724364447732,0.12960363517671125
2015-05-01,1.1778887122123578,0.13555053623389046
2015-05-04,1.1770752339022794,0.13555226933454198
2015-05-05,1.1770575454966077,0.13555226985094604
2015-05-06,1.1770571610098133,0.1355522698510999
2015-05-07,1.1770571526524187,0.13555226985109994
2015-05-08,1.1770571524707583,0.13555226985109994
2015-05-11,1.1770571524668096,0.13555226985109994
2015-05-12,1.177057152466724,0.13555226985109994
2015-05-13,1.177057152466722,0.13555226985109994
2015-05-14,1.177057152466722,0.13555226985109994
2015-05-15,1.177057152466722,0.13555226985109994
2015-05-18,1.177057152466722,0.13555226985109994
2015-05-19,1.177057152466722,0.13555226985109994
2015-05-20,1.177057152466722,0.13555226985109994
2015-05-21,1.177057152466722,0.13555226985109994
2015-05-22,1.177057152466722,0.13555226985109994
2015-05-25,1.177057152466722,0.13555226985109994
2015-05-26,1.177057152466722,0.13555226985109994
2015-05-27,1.177057152466722,0.13555226985109994
2015-05-28,1.177057152466722,0.13555226985109994
2015-05-29,1.177057152466722,0.13555226985109994
2015-06-01,1.177057152466722,0.13555226985109994
2015-06-02,1.2059934159770658,0.14388823269784212
2015-06-03,1.2066146830428437,0.14389064457303619
2015-06-04,1.2066281836557777,0.14389064529169013
2015-06-05,1.2066284771100306,0.14389064529190426
2015-06-08,1.2066284834886951,0.14389064529190432
2015-06-09,1.2066284836273449,0.14389064529190432
2015-06-10,1.2066284836303587,0.14389064529190432
2015-06-11,1.2066284836304242,0.14389064529190432
2015-06-12,1.2066284836304255,0.14389064529190432
2015-06-15,1.2066284836304255,0.14389064529190432
2015-06-16,1.2066284836304255,0.14389064529190432
2015-06-17,1.2066284836304255,0.14389064529190432
2015-06-18,1.2066284836304255,0.14389064529190432
2015-06-19,1.2066284836304255,0.14389064529190432
2015-06-22,1.2066284836304255,0.14389064529190432
2015-06-23,1.2066284836304255,0.14389064529190432
2015-06-24,1.2066284836304255,0.14389064529190432
2015-06-25,1.2066284836304255,0.14389064529190432
2015-06-26,1.2066284836304255,0.14389064529190432
2015-06-29,1.2066284836304255,0.14389064529190432
2015-06-30,1.2066284836304255,0.14389064529190432
2015-07-01,1.1745084779422827,0.08992711705703732
2015-07-02,1.1738005416972515,0.08990621080043558
2015-07-03,1.1737851489072433,0.08990620457033005
2015-07-06,1.1737848143197847,0.08990620456847367
2015-07-07,1.1737848070470267,0.08990620456847312
2015-07-08,1.1737848068889425,0.08990620456847312
2015-07-09,1.1737848068855063,0.08990620456847312
2015-07-10,1.1737848068854317,0.08990620456847312
2015-07-13,1.17378480688543,0.08990620456847312
2015-07-14,1.17378480688543,0.08990620456847312
2015-07-15,1.17378480688543,0.08990620456847312
2015-07-16,1.17378480688543,0.08990620456847312
2015-07-17,1.17378480688543,0.08990620456847312
2015-07-20,1.17378480688543,0.08990620456847312
2015-07-21,1.17378480688543,0.08990620456847312
2015-07-22,1.17378480688543,0.08990620456847312
2015-07-23,1.17378480688543,0.08990620456847312
2015-07-24,1.17378480688543,0.08990620456847312
2015-07-27,1.17378480688543,0.08990620456847312
2015-07-28,1.17378480688543,0.08990620456847312
2015-07-29,1.17378480688543,0.08990620456847312
2015-07-30,1.17378480688543,0.08990620456847312
2015-07-31,1.17378480688543,0.08990620456847312
2015-08-03,1.1378206852239374,0.07872714358241663
2015-08-04,1.1370263197012636,0.07872357601031389
2015-08-05,1.1370090468207235,0.07872357494726993
2015-08-06,1.1370086713660246,0.07872357494695319
2015-08-07,1.137008663204956,0.07872357494695309
2015-08-10,1.137008663027563,0.07872357494695309
2015-08-11,1.1370086630237073,0.07872357494695309
2015-08-12,1.1370086630236234,0.07872357494695309
2015-08-13,1.1370086630236216,0.07872357494695309
2015-08-14,1.1370086630236216,0.07872357494695309
2015-08-17,1.1370086630236216,0.07872357494695309
2015-08-18,1.1370086630236216,0.07872357494695309
2015-08-19,1.1370086630236216,0.07872357494695309
2015-08-20,1.1370086630236216,0.07872357494695309
2015-08-21,1.1370086630236216,0.07872357494695309
2015-08-24,1.1370086630236216,0.07872357494695309
2015-08-25,1.1370086630236216,0.07872357494695309
2015-08-26,1.1370086630236216,0.07872357494695309
2015-08-27,1.1370086630236216,0.07872357494695309
2015-08-28,1.1370086630236216,0.07872357494695309
2015-08-31,1.1370086630236216,0.07872357494695309
2015-09-01,1.1167582542040737,0.07359090864684417
2015-09-02,1.116314002171854,0.07358932592949863
2015-09-03,1.1163043437290094,0.07358932545789552
2015-09-04,1.1163041337874409,0.07358932545775501
2015-09-07,1.1163041292240476,0.07358932545775497
2015-09-08,1.1163041291248554,0.07358932545775497
2015-09-09,1.1163041291226994,0.07358932545775497
2015-09-10,1.1163041291226525,0.07358932545775497
2015-09-11,1.1163041291226516,0.07358932545775497
2015-09-14,1.1163041291226516,0.07358932545775497
2015-09-15,1.1163041291226516,0.07358932545775497
2015-09-16,1.1163041291226516,0.07358932545775497
2015-09-17,1.1163041291226516,0.07358932545775497
2015-09-18,1.1163041291226516,0.07358932545775497
2015-09-21,1.1163041291226516,0.07358932545775497
2015-09-22,1.1163041291226516,0.07358932545775497
2015-09-23,1.1163041291226516,0.07358932545775497
2015-09-24,1.1163041291226516,0.07358932545775497
2015-09-25,1.1163041291226516,0.07358932545775497
2015-09-28,1.1163041291226516,0.07358932545775497
2015-09-29,1.1163041291226516,0.07358932545775497
2015-09-30,1.1163041291226516,0.07358932545775497
2015-10-01,1.1265841364567406,0.09894052695858861
2015-10-02,1.1268065462841972,0.09894711282246707
2015-10-05,1.126811380205581,0.09894711478477389
2015-10-06,1.1268114852778317,0.09894711478535859
2015-10-07,1.1268114875617337,0.09894711478535877
2015-10-08,1.1268114876113775,0.09894711478535877
2015-10-09,1.1268114876124566,0.09894711478535877
2015-10-12,1.1268114876124802,0.09894711478535877
2015-10-13,1.1268114876124806,0.09894711478535877
2015-10-14,1.1268114876124806,0.09894711478535877
2015-10-15,1.1268114876124806,0.09894711478535877
2015-10-16,1.1268114876124806,0.09894711478535877
2015-10-19,1.1268114876124806,0.09894711478535877
2015-10-20,1.1268114876124806,0.09894711478535877
2015-10-21,1.1268114876124806,0.09894711478535877
2015-10-22,1.1268114876124806,0.09894711478535877
2015-10-23,1.1268114876124806,0.09894711478535877
2015-10-26,1.1268114876124806,0.09894711478535877
2015-10-27,1.1268114876124806,0.09894711478535877
2015-10-28,1.1268114876124806,0.09894711478535877
2015-10-29,1.1268114876124806,0.09894711478535877
2015-10-30,1.1268114876124806,0.09894711478535877
2015-11-02,1.1268114876124806,0.09894711478535877
2015-11-03,1.1284953113095797,0.09644766370770702
2015-11-04,1.1285318838272633,0.09644690929984417
2015-11-05,1.128532678772246,0.09644690907505442
2015-11-06,1.128532696051553,0.09644690907498744
2015-11-09,1.1285326964271445,0.09644690907498742
2015-11-10,1.1285326964353086,0.09644690907498742
2015-11-11,1.128532696435486,0.09644690907498742
2015-11-12,1.1285326964354898,0.09644690907498742
2015-11-13,1.12853269643549,0.09644690907498742
2015-11-16,1.12853269643549,0.09644690907498742
2015-11-17,1.12853269643549,0.09644690907498742
2015-11-18,1.12853269643549,0.09644690907498742
2015-11-19,1.12853269643549,0.09644690907498742
2015-11-20,1.12853269643549,0.09644690907498742
2015-11-23,1.12853269643549,0.09644690907498742
2015-11-24,1.12853269643549,0.09644690907498742
2015-11-25,1.12853269643549,0.09644690907498742
2015-11-26,1.12853269643549,0.09644690907498742
2015-11-27,1.12853269643549,0.09644690907498742
2015-11-30,1.12853269643549,0.09644690907498742
2015-12-01,1.1372167434703326,0.09881934222833674
2015-12-02,1.1374047679132002,0.09882004064775379
2015-12-03,1.1374088545593617,0.09882004085585921
2015-12-04,1.1374089433885397,0.09882004085592122
2015-12-07,1.137408945319374,0.09882004085592125
2015-12-08,1.1374089453613438,0.09882004085592125
2015-12-09,1.137408945362256,0.09882004085592125
2015-12-10,1.1374089453622758,0.09882004085592125
2015-12-11,1.1374089453622762,0.09882004085592125
2015-12-14,1.1374089453622762,0.09882004085592125
2015-12-15,1.1374089453622762,0.09882004085592125
2015-12-16,1.1374089453622762,0.09882004085592125
2015-12-17,1.1374089453622762,0.09882004085592125
2015-12-18,1.1374089453622762,0.09882004085592125
2015-12-21,1.1374089453622762,0.09882004085592125
2015-12-22,1.1374089453622762,0.09882004085592125
2015-12-23,1.1374089453622762,0.09882004085592125
2015-12-24,1.1374089453622762,0.09882004085592125
2015-12-25,1.1374089453622762,0.09882004085592125
2015-12-28,1.1374089453622762,0.09882004085592125
2015-12-29,1.1374089453622762,0.09882004085592125
2015-12-30,1.1374089453622762,0.09882004085592125
2015-12-31,1.1374089453622762,0.09882004085592125
2016-01-01,1.114301253524967,0.09897589218140701
2016-01-04,1.1137936498226415,0.09897593858343438
2016-01-05,1.1137826137312337,0.09897593859726067
2016-01-06,1.113782373844135,0.09897593859726478
2016-01-07,1.1137823686298312,0.09897593859726478
2016-01-08,1.1137823685164905,0.09897593859726478
2016-01-11,1.113782368514027,0.09897593859726478
2016-01-12,1.1137823685139734,0.09897593859726478
2016-01-13,1.113782368513972,0.09897593859726478
2016-01-14,1.113782368513972,0.09897593859726478
2016-01-15,1.113782368513972,0.09897593859726478
2016-01-18,1.113782368513972,0.09897593859726478
2016-01-19,1.113782368513972,0.09897593859726478
2016-01-20,1.113782368513972,0.09897593859726478
2016-01-21,1.113782368513972,0.09897593859726478
2016-01-22,1.113782368513972,0.09897593859726478
2016-01-25,1.113782368513972,0.09897593859726478
2016-01-26,1.113782368513972,0.09897593859726478
2016-01-27,1.113782368513972,0.09897593859726478
2016-01-28,1.113782368513972,0.09897593859726478
2016-01-29,1.113782368513972,0.09897593859726478
2016-02-01,1.113782368513972,0.09897593859726478
2016-02-02,1.064870244666961,0.10272043433066623
2016-02-03,1.0637820936396525,0.10272152972601113
2016-02-04,1.0637584286959254,0.1027215300524014
2016-02-05,1.0637579142972802,0.10272153005249865
2016-02-08,1.0637579031160567,0.10272153005249868
2016-02-09,1.0637579028730162,0.10272153005249868
2016-02-10,1.0637579028677333,0.10272153005249868
2016-02-11,1.0637579028676185,0.10272153005249868
2016-02-12,1.063757902867616,0.10272153005249868
2016-02-15,1.063757902867616,0.10272153005249868
2016-02-16,1.063757902867616,0.10272153005249868
2016-02-17,1.063757902867616,0.10272153005249868
2016-02-18,1.063757902867616,0.10272153005249868
2016-02-19,1.063757902867616,0.10272153005249868
2016-02-22,1.063757902867616,0.10272153005249868
2016-02-23,1.063757902867616,0.10272153005249868
2016-02-24,1.063757902867616,0.10272153005249868
2016-02-25,1.063757902867616,0.10272153005249868
2016-02-26,1.063757902867616,0.10272153005249868
2016-02-29,1.063757902867616,0.10272153005249868
2016-03-01,1.0666458318570164,0.10352113745758386
2016-03-02,1.066708518473794,0.10352137479401996
2016-03-03,1.0667098810198694,0.10352137486473838
2016-03-04,1.0667099106368183,0.10352137486475944
2016-03-07,1.066709911280587,0.10352137486475946
2016-03-08,1.0667099112945801,0.10352137486475946
2016-03-09,1.0667099112948841,0.10352137486475946
2016-03-10,1.0667099112948908,0.10352137486475946
2016-03-11,1.066709911294891,0.10352137486475946
2016-03-14,1.066709911294891,0.10352137486475946
2016-03-15,1.066709911294891,0.10352137486475946
2016-03-16,1.066709911294891,0.10352137486475946
2016-03-17,1.066709911294891,0.10352137486475946
2016-03-18,1.066709911294891,0.10352137486475946
2016-03-21,1.066709911294891,0.10352137486475946
2016-03-22,1.066709911294891,0.10352137486475946
2016-03-23,1.066709911294891,0.10352137486475946
2016-03-24,1.066709911294891,0.10352137486475946
2016-03-25,1.066709911294891,0.10352137486475946
2016-03-28,1.066709911294891,0.10352137486475946
2016-03-29,1.066709911294891,0.10352137486475946
2016-03-30,1.066709911294891,0.10352137486475946
2016-03-31,1.066709911294891,0.10352137486475946
2016-04-01,1.0615805981617799,0.31910763942685255
2016-04-04,1.0614688296624564,0.3191501750575328
2016-04-05,1.0614664000769665,0.3191501877309154
2016-04-06,1.0614663472662456,0.31915018773469167
2016-04-07,1.0614663461183258,0.3191501877346928
2016-04-08,1.061466346093374,0.3191501877346928
2016-04-11,1.0614663460928315,0.3191501877346928
2016-04-12,1.06146634609282,0.3191501877346928
2016-04-13,1.0614663460928195,0.3191501877346928
2016-04-14,1.0614663460928195,0.3191501877346928
2016-04-15,1.0614663460928195,0.3191501877346928
2016-04-18,1.0614663460928195,0.3191501877346928
2016-04-19,1.0614663460928195,0.3191501877346928
2016-04-20,1.0614663460928195,0.3191501877346928
2016-04-21,1.0614663460928195,0.3191501877346928
2016-04-22,1.0614663460928195,0.3191501877346928
2016-04-25,1.0614663460928195,0.3191501877346928
2016-04-26,1.0614663460928195,0.3191501877346928
2016-04-27,1.0614663460928195,0.3191501877346928
2016-04-28,1.0614663460928195,0.3191501877346928
2016-04-29,1.0614663460928195,0.3191501877346928
2016-05-02,1.0614663460928195,0.3191501877346928
2016-05-03,1.0113831219132317,0.31835948309561946
2016-05-04,1.0102669181836859,0.3183592471988142
2016-05-05,1.0102426421382034,0.31835924712852465
2016-05-06,1.0102421144557199,0.3183592471285037
2016-05-09,1.010242102985752,0.3183592471285037
2016-05-10,1.0102421027364352,0.3183592471285037
2016-05-11,1.0102421027310158,0.3183592471285037
2016-05-12,1.010242102730898,0.3183592471285037
2016-05-13,1.0102421027308957,0.3183592471285037
2016-05-16,1.0102421027308957,0.3183592471285037
2016-05-17,1.0102421027308957,0.3183592471285037
2016-05-18,1.0102421027308957,0.3183592471285037
2016-05-19,1.0102421027308957,0.3183592471285037
2016-05-20,1.0102421027308957,0.3183592471285037
2016-05-23,1.0102421027308957,0.3183592471285037
2016-05-24,1.0102421027308957,0.3183592471285037
2016-05-25,1.0102421027308957,0.3183592471285037
2016-05-26,1.0102421027308957,0.3183592471285037
2016-05-27,1.0102421027308957,0.3183592471285037
2016-05-30,1.0102421027308957,0.3183592471285037
2016-05-31,1.0102421027308957,0.3183592471285037
2016-06-01,1.0362884549180558,0.32614693002440653
2016-06-02,1.0368473455048806,0.32614922278731445
2016-06-03,1.0368594904789332,0.3261492234704804
2016-06-06,1.0368597544664535,0.326149223470684
2016-06-07,1.0368597602046148,0.32614922347068404
2016-06-08,1.0368597603293421,0.32614922347068404
2016-06-09,1.0368597603320533,0.32614922347068404
2016-06-10,1.0368597603321121,0.32614922347068404
2016-06-13,1.0368597603321135,0.32614922347068404
2016-06-14,1.0368597603321135,0.32614922347068404
2016-06-15,1.0368597603321135,0.32614922347068404
2016-06-16,1.0368597603321135,0.32614922347068404
2016-06-17,1.0368597603321135,0.32614922347068404
2016-06-20,1.0368597603321135,0.32614922347068404
2016-06-21,1.0368597603321135,0.32614922347068404
2016-06-22,1.0368597603321135,0.32614922347068404
2016-06-23,1.0368597603321135,0.32614922347068404
2016-06-24,1.0368597603321135,0.32614922347068404
2016-06-27,1.0368597603321135,0.32614922347068404
2016-06-28,1.0368597603321135,0.32614922347068404
2016-06-29,1.0368597603321135,0.32614922347068404
2016-06-30,1.0368597603321135,0.32614922347068404
2016-07-01,1.0125989610536132,0.2841986313523569
2016-07-04,1.0120651584374736,0.28418520857407065
2016-07-05,1.01205355231607,0.28418520457442703
2016-07-06,1.0120533000382568,0.28418520457323526
2016-07-07,1.0120532945546221,0.2841852045732349
2016-07-08,1.0120532944354272,0.2841852045732349
2016-07-11,1.0120532944328364,0.2841852045732349
2016-07-12,1.01205329443278,0.2841852045732349
2016-07-13,1.0120532944327787,0.2841852045732349
2016-07-14,1.0120532944327787,0.2841852045732349
2016-07-15,1.0120532944327787,0.2841852045732349
2016-07-18,1.0120532944327787,0.2841852045732349
2016-07-19,1.0120532944327787,0.2841852045732349
2016-07-20,1.0120532944327787,0.2841852045732349
2016-07-21,1.0120532944327787,0.2841852045732349
2016-07-22,1.0120532944327787,0.2841852045732349
2016-07-25,1.0120532944327787,0.2841852045732349
2016-07-26,1.0120532944327787,0.2841852045732349
2016-07-27,1.0120532944327787,0.2841852045732349
2016-07-28,1.0120532944327787,0.2841852045732349
2016-07-29,1.0120532944327787,0.2841852045732349
2016-08-01,1.0120532944327787,0.2841852045732349
2016-08-02,0.9954884037684465,0.2901611289849632
2016-08-03,0.9951252792552224,0.29016289127352524
2016-08-04,0.9951173847316668,0.29016289179862803
2016-08-05,0.9951172131317436,0.29016289179878446
2016-08-08,0.9951172094017633,0.2901628917987845
2016-08-09,0.9951172093206866,0.2901628917987845
2016-08-10,0.9951172093189243,0.2901628917987845
2016-08-11,0.995117209318886,0.2901628917987845
2016-08-12,0.9951172093188851,0.2901628917987845
2016-08-15,0.9951172093188851,0.2901628917987845
2016-08-16,0.9951172093188851,0.2901628917987845
2016-08-17,0.9951172093188851,0.2901628917987845
2016-08-18,0.9951172093188851,0.2901628917987845
2016-08-19,0.9951172093188851,0.2901628917987845
2016-08-22,0.9951172093188851,0.2901628917987845
2016-08-23,0.9951172093188851,0.2901628917987845
2016-08-24,0.9951172093188851,0.2901628917987845
2016-08-25,0.9951172093188851,0.2901628917987845
2016-08-26,0.9951172093188851,0.2901628917987845
2016-08-29,0.9951172093188851,0.2901628917987845
2016-08-30,0.9951172093188851,0.2901628917987845
2016-08-31,0.9951172093188851,0.2901628917987845
2016-09-01,1.0095828141786485,0.2944817295444451
2016-09-02,1.0098949447611936,0.29448300697757407
