date,ESP_real_estate_f1,ESP_real_estate_f2
2014-03-18,1.402835543640336,1.673532084315437
2014-03-19,1.402835543640336,1.673532084315437
2014-03-20,1.402835543640336,1.673532084315437
2014-03-21,1.402835543640336,1.673532084315437
2014-03-24,1.402835543640336,1.673532084315437
2014-03-25,1.402835543640336,1.673532084315437
2014-03-26,1.402835543640336,1.673532084315437
2014-03-27,1.402835543640336,1.673532084315437
2014-03-28,1.402835543640336,1.673532084315437
2014-03-31,1.402835543640336,1.673532084315437
2014-04-01,1.4057426818788135,2.576045143850518
2014-04-02,1.4057426818788135,2.576144964297014
2014-04-03,1.4057426818788135,2.5761449776821643
2014-04-04,1.4057426818788135,2.5761449776839593
2014-04-07,1.4057426818788135,2.5761449776839593
2014-04-08,1.4057426818788135,2.5761449776839593
2014-04-09,1.4057426818788135,2.5761449776839593
2014-04-10,1.4057426818788135,2.5761449776839593
2014-04-11,1.4057426818788135,2.5761449776839593
2014-04-14,1.4057426818788135,2.5761449776839593
2014-04-15,1.4057426818788135,2.5761449776839593
2014-04-16,1.4057426818788135,2.5761449776839593
2014-04-17,1.4057426818788135,2.5761449776839593
2014-04-18,1.4057426818788135,2.5761449776839593
2014-04-21,1.4057426818788135,2.5761449776839593
2014-04-22,1.4057426818788135,2.5761449776839593
2014-04-23,1.4057426818788135,2.5761449776839593
2014-04-24,1.4057426818788135,2.5761449776839593
2014-04-25,1.4057426818788135,2.5761449776839593
2014-04-28,1.4057426818788135,2.5761449776839593
2014-04-29,1.4057426818788135,2.5761449776839593
2014-04-30,1.4057426818788135,2.5761449776839593
2014-05-01,1.41062789559703,2.6005101097776553
2014-05-02,1.41062789559703,2.6005133617088836
2014-05-05,1.41062789559703,2.6005133621449508
2014-05-06,1.41062789559703,2.6005133621450094
2014-05-07,1.41062789559703,2.6005133621450094
2014-05-08,1.41062789559703,2.6005133621450094
2014-05-09,1.41062789559703,2.6005133621450094
2014-05-12,1.41062789559703,2.6005133621450094
2014-05-13,1.41062789559703,2.6005133621450094
2014-05-14,1.41062789559703,2.6005133621450094
2014-05-15,1.41062789559703,2.6005133621450094
2014-05-16,1.41062789559703,2.6005133621450094
2014-05-19,1.41062789559703,2.6005133621450094
2014-05-20,1.41062789559703,2.6005133621450094
2014-05-21,1.41062789559703,2.6005133621450094
2014-05-22,1.41062789559703,2.6005133621450094
2014-05-23,1.41062789559703,2.6005133621450094
2014-05-26,1.41062789559703,2.6005133621450094
2014-05-27,1.41062789559703,2.6005133621450094
2014-05-28,1.41062789559703,2.6005133621450094
2014-05-29,1.41062789559703,2.6005133621450094
2014-05-30,1.41062789559703,2.6005133621450094
2014-06-02,1.41062789559703,2.6005133621450094
2014-06-03,1.4180706576382343,2.6043126041423603
2014-06-04,1.4180706576382343,2.6043131132295696
2014-06-05,1.4180706576382343,2.6043131132978354
2014-06-06,1.4180706576382343,2.6043131132978448
2014-06-09,1.4180706576382343,2.6043131132978448
2014-06-10,1.4180706576382343,2.6043131132978448
2014-06-11,1.4180706576382343,2.6043131132978448
2014-06-12,1.4180706576382343,2.6043131132978448
2014-06-13,1.4180706576382343,2.6043131132978448
2014-06-16,1.4180706576382343,2.6043131132978448
2014-06-17,1.4180706576382343,2.6043131132978448
2014-06-18,1.4180706576382343,2.6043131132978448
2014-06-19,1.4180706576382343,2.6043131132978448
2014-06-20,1.4180706576382343,2.6043131132978448
2014-06-23,1.4180706576382343,2.6043131132978448
2014-06-24,1.4180706576382343,2.6043131132978448
2014-06-25,1.4180706576382343,2.6043131132978448
2014-06-26,1.4180706576382343,2.6043131132978448
2014-06-27,1.4180706576382343,2.6043131132978448
2014-06-30,1.4180706576382343,2.6043131132978448
2014-07-01,1.2997940367128245,2.6717299027119323
2014-07-02,1.2997940367128245,2.6717388288846946
2014-07-03,1.2997940367128245,2.6717388300816465
2014-07-04,1.2997940367128245,2.671738830081807
2014-07-07,1.2997940367128245,2.671738830081807
2014-07-08,1.2997940367128245,2.671738830081807
2014-07-09,1.2997940367128245,2.671738830081807
2014-07-10,1.2997940367128245,2.671738830081807
2014-07-11,1.2997940367128245,2.671738830081807
2014-07-14,1.2997940367128245,2.671738830081807
2014-07-15,1.2997940367128245,2.671738830081807
2014-07-16,1.2997940367128245,2.671738830081807
2014-07-17,1.2997940367128245,2.671738830081807
2014-07-18,1.2997940367128245,2.671738830081807
2014-07-21,1.2997940367128245,2.671738830081807
2014-07-22,1.2997940367128245,2.671738830081807
2014-07-23,1.2997940367128245,2.671738830081807
2014-07-24,1.2997940367128245,2.671738830081807
2014-07-25,1.2997940367128245,2.671738830081807
2014-07-28,1.2997940367128245,2.671738830081807
2014-07-29,1.2997940367128245,2.671738830081807
2014-07-30,1.2997940367128245,2.671738830081807
2014-07-31,1.2997940367128245,2.671738830081807
2014-08-01,1.3272636917392646,2.7099914128748726
2014-08-04,1.3272636917392646,2.709996506142969
2014-08-05,1.3272636917392646,2.7099965068259495
2014-08-06,1.3272636917392646,2.7099965068260414
2014-08-07,1.3272636917392646,2.7099965068260414
2014-08-08,1.3272636917392646,2.7099965068260414
2014-08-11,1.3272636917392646,2.7099965068260414
2014-08-12,1.3272636917392646,2.7099965068260414
2014-08-13,1.3272636917392646,2.7099965068260414
2014-08-14,1.3272636917392646,2.7099965068260414
2014-08-15,1.3272636917392646,2.7099965068260414
2014-08-18,1.3272636917392646,2.7099965068260414
2014-08-19,1.3272636917392646,2.7099965068260414
2014-08-20,1.3272636917392646,2.7099965068260414
2014-08-21,1.3272636917392646,2.7099965068260414
2014-08-22,1.3272636917392646,2.7099965068260414
2014-08-25,1.3272636917392646,2.7099965068260414
2014-08-26,1.3272636917392646,2.7099965068260414
2014-08-27,1.3272636917392646,2.7099965068260414
2014-08-28,1.3272636917392646,2.7099965068260414
2014-08-29,1.3272636917392646,2.7099965068260414
2014-09-01,1.3272636917392646,2.7099965068260414
2014-09-02,1.330979670473371,2.7118961387168046
2014-09-03,1.330979670473371,2.7118963933584688
2014-09-04,1.330979670473371,2.711896393392615
2014-09-05,1.330979670473371,2.7118963933926197
2014-09-08,1.330979670473371,2.7118963933926197
2014-09-09,1.330979670473371,2.7118963933926197
2014-09-10,1.330979670473371,2.7118963933926197
2014-09-11,1.330979670473371,2.7118963933926197
2014-09-12,1.330979670473371,2.7118963933926197
2014-09-15,1.330979670473371,2.7118963933926197
2014-09-16,1.330979670473371,2.7118963933926197
2014-09-17,1.330979670473371,2.7118963933926197
2014-09-18,1.330979670473371,2.7118963933926197
2014-09-19,1.330979670473371,2.7118963933926197
2014-09-22,1.330979670473371,2.7118963933926197
2014-09-23,1.330979670473371,2.7118963933926197
2014-09-24,1.330979670473371,2.7118963933926197
2014-09-25,1.330979670473371,2.7118963933926197
2014-09-26,1.330979670473371,2.7118963933926197
2014-09-29,1.330979670473371,2.7118963933926197
2014-09-30,1.330979670473371,2.7118963933926197
2014-10-01,1.344075652311738,2.680312563899301
2014-10-02,1.344075652311738,2.680308303713174
2014-10-03,1.344075652311738,2.680308303141904
2014-10-06,1.344075652311738,2.6803083031418273
2014-10-07,1.344075652311738,2.6803083031418273
2014-10-08,1.344075652311738,2.6803083031418273
2014-10-09,1.344075652311738,2.6803083031418273
2014-10-10,1.344075652311738,2.6803083031418273
2014-10-13,1.344075652311738,2.6803083031418273
2014-10-14,1.344075652311738,2.6803083031418273
2014-10-15,1.344075652311738,2.6803083031418273
2014-10-16,1.344075652311738,2.6803083031418273
2014-10-17,1.344075652311738,2.6803083031418273
2014-10-20,1.344075652311738,2.6803083031418273
2014-10-21,1.344075652311738,2.6803083031418273
2014-10-22,1.344075652311738,2.6803083031418273
2014-10-23,1.344075652311738,2.6803083031418273
2014-10-24,1.344075652311738,2.6803083031418273
2014-10-27,1.344075652311738,2.6803083031418273
2014-10-28,1.344075652311738,2.6803083031418273
2014-10-29,1.344075652311738,2.6803083031418273
2014-10-30,1.344075652311738,2.6803083031418273
2014-10-31,1.344075652311738,2.6803083031418273
2014-11-03,1.3883099957569789,2.695665314508187
2014-11-04,1.3883099957569789,2.6956673679380296
2014-11-05,1.3883099957569789,2.695667368213384
2014-11-06,1.3883099957569789,2.6956673682134213
2014-11-07,1.3883099957569789,2.6956673682134213
2014-11-10,1.3883099957569789,2.6956673682134213
2014-11-11,1.3883099957569789,2.6956673682134213
2014-11-12,1.3883099957569789,2.6956673682134213
2014-11-13,1.3883099957569789,2.6956673682134213
2014-11-14,1.3883099957569789,2.6956673682134213
2014-11-17,1.3883099957569789,2.6956673682134213
2014-11-18,1.3883099957569789,2.6956673682134213
2014-11-19,1.3883099957569789,2.6956673682134213
2014-11-20,1.3883099957569789,2.6956673682134213
2014-11-21,1.3883099957569789,2.6956673682134213
2014-11-24,1.3883099957569789,2.6956673682134213
2014-11-25,1.3883099957569789,2.6956673682134213
2014-11-26,1.3883099957569789,2.6956673682134213
2014-11-27,1.3883099957569789,2.6956673682134213
2014-11-28,1.3883099957569789,2.6956673682134213
2014-12-01,1.3883099957569789,2.6956673682134213
2014-12-02,1.444165782636385,2.724191857945506
2014-12-03,1.444165782636385,2.724195662905261
2014-12-04,1.444165782636385,2.724195663415486
2014-12-05,1.444165782636385,2.7241956634155544
2014-12-08,1.444165782636385,2.7241956634155544
2014-12-09,1.444165782636385,2.7241956634155544
2014-12-10,1.444165782636385,2.7241956634155544
2014-12-11,1.444165782636385,2.7241956634155544
2014-12-12,1.444165782636385,2.7241956634155544
2014-12-15,1.444165782636385,2.7241956634155544
2014-12-16,1.444165782636385,2.7241956634155544
2014-12-17,1.444165782636385,2.7241956634155544
2014-12-18,1.444165782636385,2.7241956634155544
2014-12-19,1.444165782636385,2.7241956634155544
2014-12-22,1.444165782636385,2.7241956634155544
2014-12-23,1.444165782636385,2.7241956634155544
2014-12-24,1.444165782636385,2.7241956634155544
2014-12-25,1.444165782636385,2.7241956634155544
2014-12-26,1.444165782636385,2.7241956634155544
2014-12-29,1.444165782636385,2.7241956634155544
2014-12-30,1.444165782636385,2.7241956634155544
2014-12-31,1.444165782636385,2.7241956634155544
2015-01-01,1.4808420791990435,2.7790652100000393
2015-01-02,1.4808420791990435,2.779072495080217
2015-01-05,1.4808420791990435,2.7790724960571076
2015-01-06,1.4808420791990435,2.7790724960572386
2015-01-07,1.4808420791990435,2.7790724960572386
2015-01-08,1.4808420791990435,2.7790724960572386
2015-01-09,1.4808420791990435,2.7790724960572386
2015-01-12,1.4808420791990435,2.7790724960572386
2015-01-13,1.4808420791990435,2.7790724960572386
2015-01-14,1.4808420791990435,2.7790724960572386
2015-01-15,1.4808420791990435,2.7790724960572386
2015-01-16,1.4808420791990435,2.7790724960572386
2015-01-19,1.4808420791990435,2.7790724960572386
2015-01-20,1.4808420791990435,2.7790724960572386
2015-01-21,1.4808420791990435,2.7790724960572386
2015-01-22,1.4808420791990435,2.7790724960572386
2015-01-23,1.4808420791990435,2.7790724960572386
2015-01-26,1.4808420791990435,2.7790724960572386
2015-01-27,1.4808420791990435,2.7790724960572386
2015-01-28,1.4808420791990435,2.7790724960572386
2015-01-29,1.4808420791990435,2.7790724960572386
2015-01-30,1.4808420791990435,2.7790724960572386
2015-02-02,1.4808420791990435,2.7790724960572386
2015-02-03,1.4632680509722213,2.776942902036097
2015-02-04,1.4632680509722213,2.7769426163589483
2015-02-05,1.4632680509722213,2.7769426163206403
2015-02-06,1.4632680509722213,2.776942616320635
2015-02-09,1.4632680509722213,2.776942616320635
2015-02-10,1.4632680509722213,2.776942616320635
2015-02-11,1.4632680509722213,2.776942616320635
2015-02-12,1.4632680509722213,2.776942616320635
2015-02-13,1.4632680509722213,2.776942616320635
2015-02-16,1.4632680509722213,2.776942616320635
2015-02-17,1.4632680509722213,2.776942616320635
2015-02-18,1.4632680509722213,2.776942616320635
2015-02-19,1.4632680509722213,2.776942616320635
2015-02-20,1.4632680509722213,2.776942616320635
2015-02-23,1.4632680509722213,2.776942616320635
2015-02-24,1.4632680509722213,2.776942616320635
2015-02-25,1.4632680509722213,2.776942616320635
2015-02-26,1.4632680509722213,2.776942616320635
2015-02-27,1.4632680509722213,2.776942616320635
2015-03-02,1.4632680509722213,2.776942616320635
2015-03-03,1.49677786911633,2.7940593670940106
2015-03-04,1.49677786911633,2.7940616553310105
2015-03-05,1.49677786911633,2.7940616556378512
2015-03-06,1.49677786911633,2.794061655637892
2015-03-09,1.49677786911633,2.794061655637892
2015-03-10,1.49677786911633,2.794061655637892
2015-03-11,1.49677786911633,2.794061655637892
2015-03-12,1.49677786911633,2.794061655637892
2015-03-13,1.49677786911633,2.794061655637892
2015-03-16,1.49677786911633,2.794061655637892
2015-03-17,1.49677786911633,2.794061655637892
2015-03-18,1.49677786911633,2.794061655637892
2015-03-19,1.49677786911633,2.794061655637892
2015-03-20,1.49677786911633,2.794061655637892
2015-03-23,1.49677786911633,2.794061655637892
2015-03-24,1.49677786911633,2.794061655637892
2015-03-25,1.49677786911633,2.794061655637892
2015-03-26,1.49677786911633,2.794061655637892
2015-03-27,1.49677786911633,2.794061655637892
2015-03-30,1.49677786911633,2.794061655637892
2015-03-31,1.49677786911633,2.794061655637892
2015-04-01,1.4820110281301289,1.5354058471147687
2015-04-02,1.4820110281301289,1.5351678705962477
2015-04-03,1.4820110281301289,1.5351678386823435
2015-04-06,1.4820110281301289,1.535167838678064
2015-04-07,1.4820110281301289,1.5351678386780634
2015-04-08,1.4820110281301289,1.5351678386780634
2015-04-09,1.4820110281301289,1.5351678386780634
2015-04-10,1.4820110281301289,1.5351678386780634
2015-04-13,1.4820110281301289,1.5351678386780634
2015-04-14,1.4820110281301289,1.5351678386780634
2015-04-15,1.4820110281301289,1.5351678386780634
2015-04-16,1.4820110281301289,1.5351678386780634
2015-04-17,1.4820110281301289,1.5351678386780634
2015-04-20,1.4820110281301289,1.5351678386780634
2015-04-21,1.4820110281301289,1.5351678386780634
2015-04-22,1.4820110281301289,1.5351678386780634
2015-04-23,1.4820110281301289,1.5351678386780634
2015-04-24,1.4820110281301289,1.5351678386780634
2015-04-27,1.4820110281301289,1.5351678386780634
2015-04-28,1.4820110281301289,1.5351678386780634
2015-04-29,1.4820110281301289,1.5351678386780634
2015-04-30,1.4820110281301289,1.5351678386780634
2015-05-01,1.5134033114520624,1.5450945032711012
2015-05-04,1.5134033114520624,1.5450958301093767
2015-05-05,1.5134033114520624,1.5450958302872988
2015-05-06,1.5134033114520624,1.5450958302873228
2015-05-07,1.5134033114520624,1.5450958302873228
2015-05-08,1.5134033114520624,1.5450958302873228
2015-05-11,1.5134033114520624,1.5450958302873228
2015-05-12,1.5134033114520624,1.5450958302873228
2015-05-13,1.5134033114520624,1.5450958302873228
2015-05-14,1.5134033114520624,1.5450958302873228
2015-05-15,1.5134033114520624,1.5450958302873228
2015-05-18,1.5134033114520624,1.5450958302873228
2015-05-19,1.5134033114520624,1.5450958302873228
2015-05-20,1.5134033114520624,1.5450958302873228
2015-05-21,1.5134033114520624,1.5450958302873228
2015-05-22,1.5134033114520624,1.5450958302873228
2015-05-25,1.5134033114520624,1.5450958302873228
2015-05-26,1.5134033114520624,1.5450958302873228
2015-05-27,1.5134033114520624,1.5450958302873228
2015-05-28,1.5134033114520624,1.5450958302873228
2015-05-29,1.5134033114520624,1.5450958302873228
2015-06-01,1.5134033114520624,1.5450958302873228
2015-06-02,1.5134033114520624,1.5450958302873228
2015-06-03,1.5134033114520624,1.5450958302873228
2015-06-04,1.5134033114520624,1.5450958302873228
2015-06-05,1.5134033114520624,1.5450958302873228
2015-06-08,1.5134033114520624,1.5450958302873228
2015-06-09,1.5134033114520624,1.5450958302873228
2015-06-10,1.5134033114520624,1.5450958302873228
2015-06-11,1.5134033114520624,1.5450958302873228
2015-06-12,1.5134033114520624,1.5450958302873228
2015-06-15,1.5134033114520624,1.5450958302873228
2015-06-16,1.5134033114520624,1.5450958302873228
2015-06-17,1.5134033114520624,1.5450958302873228
2015-06-18,1.5134033114520624,1.5450958302873228
2015-06-19,1.5134033114520624,1.5450958302873228
2015-06-22,1.5134033114520624,1.5450958302873228
2015-06-23,1.5134033114520624,1.5450958302873228
2015-06-24,1.5134033114520624,1.5450958302873228
2015-06-25,1.5134033114520624,1.5450958302873228
2015-06-26,1.5134033114520624,1.5450958302873228
2015-06-29,1.5134033114520624,1.5450958302873228
2015-06-30,1.5134033114520624,1.5450958302873228
2015-07-01,1.4248241457344468,1.686521718413541
2015-07-02,1.4248241457344468,1.6865398876537145
2015-07-03,1.4248241457344468,1.6865398900901032
2015-07-06,1.4248241457344468,1.6865398900904298
2015-07-07,1.4248241457344468,1.68653989009043
2015-07-08,1.4248241457344468,1.68653989009043
2015-07-09,1.4248241457344468,1.68653989009043
2015-07-10,1.4248241457344468,1.68653989009043
2015-07-13,1.4248241457344468,1.68653989009043
2015-07-14,1.4248241457344468,1.68653989009043
2015-07-15,1.4248241457344468,1.68653989009043
2015-07-16,1.4248241457344468,1.68653989009043
2015-07-17,1.4248241457344468,1.68653989009043
2015-07-20,1.4248241457344468,1.68653989009043
2015-07-21,1.4248241457344468,1.68653989009043
2015-07-22,1.4248241457344468,1.68653989009043
2015-07-23,1.4248241457344468,1.68653989009043
2015-07-24,1.4248241457344468,1.68653989009043
2015-07-27,1.4248241457344468,1.68653989009043
2015-07-28,1.4248241457344468,1.68653989009043
2015-07-29,1.4248241457344468,1.68653989009043
2015-07-30,1.4248241457344468,1.68653989009043
2015-07-31,1.4248241457344468,1.68653989009043
2015-08-03,1.3806577139636576,1.7089132166182475
2015-08-04,1.3806577139636576,1.7089161971248037
2015-08-05,1.3806577139636576,1.708916197524474
2015-08-06,1.3806577139636576,1.7089161975245275
2015-08-07,1.3806577139636576,1.7089161975245275
2015-08-10,1.3806577139636576,1.7089161975245275
2015-08-11,1.3806577139636576,1.7089161975245275
2015-08-12,1.3806577139636576,1.7089161975245275
2015-08-13,1.3806577139636576,1.7089161975245275
2015-08-14,1.3806577139636576,1.7089161975245275
2015-08-17,1.3806577139636576,1.7089161975245275
2015-08-18,1.3806577139636576,1.7089161975245275
2015-08-19,1.3806577139636576,1.7089161975245275
2015-08-20,1.3806577139636576,1.7089161975245275
2015-08-21,1.3806577139636576,1.7089161975245275
2015-08-24,1.3806577139636576,1.7089161975245275
2015-08-25,1.3806577139636576,1.7089161975245275
2015-08-26,1.3806577139636576,1.7089161975245275
2015-08-27,1.3806577139636576,1.7089161975245275
2015-08-28,1.3806577139636576,1.7089161975245275
2015-08-31,1.3806577139636576,1.7089161975245275
2015-09-01,1.3508684738374492,1.6937007473434718
2015-09-02,1.3508684738374492,1.6936986978637705
2015-09-03,1.3508684738374492,1.6936986975889454
2015-09-04,1.3508684738374492,1.6936986975889086
2015-09-07,1.3508684738374492,1.6936986975889086
2015-09-08,1.3508684738374492,1.6936986975889086
2015-09-09,1.3508684738374492,1.6936986975889086
2015-09-10,1.3508684738374492,1.6936986975889086
2015-09-11,1.3508684738374492,1.6936986975889086
2015-09-14,1.3508684738374492,1.6936986975889086
2015-09-15,1.3508684738374492,1.6936986975889086
2015-09-16,1.3508684738374492,1.6936986975889086
2015-09-17,1.3508684738374492,1.6936986975889086
2015-09-18,1.3508684738374492,1.6936986975889086
2015-09-21,1.3508684738374492,1.6936986975889086
2015-09-22,1.3508684738374492,1.6936986975889086
2015-09-23,1.3508684738374492,1.6936986975889086
2015-09-24,1.3508684738374492,1.6936986975889086
2015-09-25,1.3508684738374492,1.6936986975889086
2015-09-28,1.3508684738374492,1.6936986975889086
2015-09-29,1.3508684738374492,1.6936986975889086
2015-09-30,1.3508684738374492,1.6936986975889086
2015-10-01,1.393265036799191,1.6778534868427109
2015-10-02,1.393265036799191,1.6778513520470169
2015-10-05,1.393265036799191,1.6778513517607514
2015-10-06,1.393265036799191,1.677851351760713
2015-10-07,1.393265036799191,1.677851351760713
2015-10-08,1.393265036799191,1.677851351760713
2015-10-09,1.393265036799191,1.677851351760713
2015-10-12,1.393265036799191,1.677851351760713
2015-10-13,1.393265036799191,1.677851351760713
2015-10-14,1.393265036799191,1.677851351760713
2015-10-15,1.393265036799191,1.677851351760713
2015-10-16,1.393265036799191,1.677851351760713
2015-10-19,1.393265036799191,1.677851351760713
2015-10-20,1.393265036799191,1.677851351760713
2015-10-21,1.393265036799191,1.677851351760713
2015-10-22,1.393265036799191,1.677851351760713
2015-10-23,1.393265036799191,1.677851351760713
2015-10-26,1.393265036799191,1.677851351760713
2015-10-27,1.393265036799191,1.677851351760713
2015-10-28,1.393265036799191,1.677851351760713
2015-10-29,1.393265036799191,1.677851351760713
2015-10-30,1.393265036799191,1.677851351760713
2015-11-02,1.393265036799191,1.677851351760713
2015-11-03,1.41407453572878,1.679450867033454
2015-11-04,1.41407453572878,1.6794510814180952
2015-11-05,1.41407453572878,1.679451081446843
2015-11-06,1.41407453572878,1.6794510814468468
2015-11-09,1.41407453572878,1.6794510814468468
2015-11-10,1.41407453572878,1.6794510814468468
2015-11-11,1.41407453572878,1.6794510814468468
2015-11-12,1.41407453572878,1.6794510814468468
2015-11-13,1.41407453572878,1.6794510814468468
2015-11-16,1.41407453572878,1.6794510814468468
2015-11-17,1.41407453572878,1.6794510814468468
2015-11-18,1.41407453572878,1.6794510814468468
2015-11-19,1.41407453572878,1.6794510814468468
2015-11-20,1.41407453572878,1.6794510814468468
2015-11-23,1.41407453572878,1.6794510814468468
2015-11-24,1.41407453572878,1.6794510814468468
2015-11-25,1.41407453572878,1.6794510814468468
2015-11-26,1.41407453572878,1.6794510814468468
2015-11-27,1.41407453572878,1.6794510814468468
2015-11-30,1.41407453572878,1.6794510814468468
2015-12-01,1.4326966207906995,1.688968211410526
2015-12-02,1.4326966207906995,1.6889694840127494
2015-12-03,1.4326966207906995,1.6889694841833987
2015-12-04,1.4326966207906995,1.6889694841834215
2015-12-07,1.4326966207906995,1.6889694841834215
2015-12-08,1.4326966207906995,1.6889694841834215
2015-12-09,1.4326966207906995,1.6889694841834215
2015-12-10,1.4326966207906995,1.6889694841834215
2015-12-11,1.4326966207906995,1.6889694841834215
2015-12-14,1.4326966207906995,1.6889694841834215
2015-12-15,1.4326966207906995,1.6889694841834215
2015-12-16,1.4326966207906995,1.6889694841834215
2015-12-17,1.4326966207906995,1.6889694841834215
2015-12-18,1.4326966207906995,1.6889694841834215
2015-12-21,1.4326966207906995,1.6889694841834215
2015-12-22,1.4326966207906995,1.6889694841834215
2015-12-23,1.4326966207906995,1.6889694841834215
2015-12-24,1.4326966207906995,1.6889694841834215
2015-12-25,1.4326966207906995,1.6889694841834215
2015-12-28,1.4326966207906995,1.6889694841834215
2015-12-29,1.4326966207906995,1.6889694841834215
2015-12-30,1.4326966207906995,1.6889694841834215
2015-12-31,1.4326966207906995,1.6889694841834215
2016-01-01,1.4883653388554163,1.7000761591953384
2016-01-04,1.4883653388554163,1.7000776436778526
2016-01-05,1.4883653388554163,1.7000776438769138
2016-01-06,1.4883653388554163,1.7000776438769407
2016-01-07,1.4883653388554163,1.7000776438769407
2016-01-08,1.4883653388554163,1.7000776438769407
2016-01-11,1.4883653388554163,1.7000776438769407
2016-01-12,1.4883653388554163,1.7000776438769407
2016-01-13,1.4883653388554163,1.7000776438769407
2016-01-14,1.4883653388554163,1.7000776438769407
2016-01-15,1.4883653388554163,1.7000776438769407
2016-01-18,1.4883653388554163,1.7000776438769407
2016-01-19,1.4883653388554163,1.7000776438769407
2016-01-20,1.4883653388554163,1.7000776438769407
2016-01-21,1.4883653388554163,1.7000776438769407
2016-01-22,1.4883653388554163,1.7000776438769407
2016-01-25,1.4883653388554163,1.7000776438769407
2016-01-26,1.4883653388554163,1.7000776438769407
2016-01-27,1.4883653388554163,1.7000776438769407
2016-01-28,1.4883653388554163,1.7000776438769407
2016-01-29,1.4883653388554163,1.7000776438769407
2016-02-01,1.4883653388554163,1.7000776438769407
2016-02-02,1.4721899024453138,1.6876513771822395
2016-02-03,1.4721899024453138,1.68764970474826
2016-02-04,1.4721899024453138,1.687649704523995
2016-02-05,1.4721899024453138,1.6876497045239651
2016-02-08,1.4721899024453138,1.6876497045239651
2016-02-09,1.4721899024453138,1.6876497045239651
2016-02-10,1.4721899024453138,1.6876497045239651
2016-02-11,1.4721899024453138,1.6876497045239651
2016-02-12,1.4721899024453138,1.6876497045239651
2016-02-15,1.4721899024453138,1.6876497045239651
2016-02-16,1.4721899024453138,1.6876497045239651
2016-02-17,1.4721899024453138,1.6876497045239651
2016-02-18,1.4721899024453138,1.6876497045239651
2016-02-19,1.4721899024453138,1.6876497045239651
2016-02-22,1.4721899024453138,1.6876497045239651
2016-02-23,1.4721899024453138,1.6876497045239651
2016-02-24,1.4721899024453138,1.6876497045239651
2016-02-25,1.4721899024453138,1.6876497045239651
2016-02-26,1.4721899024453138,1.6876497045239651
2016-02-29,1.4721899024453138,1.6876497045239651
2016-03-01,1.4759165234044254,1.689549132886805
2016-03-02,1.4759165234044254,1.6895493874472152
2016-03-03,1.4759165234044254,1.6895493874813503
2016-03-04,1.4759165234044254,1.689549387481355
2016-03-07,1.4759165234044254,1.689549387481355
2016-03-08,1.4759165234044254,1.689549387481355
2016-03-09,1.4759165234044254,1.689549387481355
2016-03-10,1.4759165234044254,1.689549387481355
2016-03-11,1.4759165234044254,1.689549387481355
2016-03-14,1.4759165234044254,1.689549387481355
2016-03-15,1.4759165234044254,1.689549387481355
2016-03-16,1.4759165234044254,1.689549387481355
2016-03-17,1.4759165234044254,1.689549387481355
2016-03-18,1.4759165234044254,1.689549387481355
2016-03-21,1.4759165234044254,1.689549387481355
2016-03-22,1.4759165234044254,1.689549387481355
2016-03-23,1.4759165234044254,1.689549387481355
2016-03-24,1.4759165234044254,1.689549387481355
2016-03-25,1.4759165234044254,1.689549387481355
2016-03-28,1.4759165234044254,1.689549387481355
2016-03-29,1.4759165234044254,1.689549387481355
2016-03-30,1.4759165234044254,1.689549387481355
2016-03-31,1.4759165234044254,1.689549387481355
2016-04-01,1.3941441601333322,0.6036834964933109
2016-04-04,1.3941441601333322,0.6034068681120736
2016-04-05,1.3941441601333322,0.6034068310091225
2016-04-06,1.3941441601333322,0.6034068310041472
2016-04-07,1.3941441601333322,0.6034068310041465
2016-04-08,1.3941441601333322,0.6034068310041465
2016-04-11,1.3941441601333322,0.6034068310041465
2016-04-12,1.3941441601333322,0.6034068310041465
2016-04-13,1.3941441601333322,0.6034068310041465
2016-04-14,1.3941441601333322,0.6034068310041465
2016-04-15,1.3941441601333322,0.6034068310041465
2016-04-18,1.3941441601333322,0.6034068310041465
2016-04-19,1.3941441601333322,0.6034068310041465
2016-04-20,1.3941441601333322,0.6034068310041465
2016-04-21,1.3941441601333322,0.6034068310041465
2016-04-22,1.3941441601333322,0.6034068310041465
2016-04-25,1.3941441601333322,0.6034068310041465
2016-04-26,1.3941441601333322,0.6034068310041465
2016-04-27,1.3941441601333322,0.6034068310041465
2016-04-28,1.3941441601333322,0.6034068310041465
2016-04-29,1.3941441601333322,0.6034068310041465
2016-05-02,1.3941441601333322,0.6034068310041465
2016-05-03,1.323647623684239,0.5873755090271209
2016-05-04,1.323647623684239,0.5873733299687502
2016-05-05,1.323647623684239,0.5873733296765491
2016-05-06,1.323647623684239,0.5873733296765099
2016-05-09,1.323647623684239,0.5873733296765099
2016-05-10,1.323647623684239,0.5873733296765099
2016-05-11,1.323647623684239,0.5873733296765099
2016-05-12,1.323647623684239,0.5873733296765099
2016-05-13,1.323647623684239,0.5873733296765099
2016-05-16,1.323647623684239,0.5873733296765099
2016-05-17,1.323647623684239,0.5873733296765099
2016-05-18,1.323647623684239,0.5873733296765099
2016-05-19,1.323647623684239,0.5873733296765099
2016-05-20,1.323647623684239,0.5873733296765099
2016-05-23,1.323647623684239,0.5873733296765099
2016-05-24,1.323647623684239,0.5873733296765099
2016-05-25,1.323647623684239,0.5873733296765099
